rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
8140,4,female,45.76964995526521,3.3319991962420055,no,3,19,1,5
8599,4,female,9.7507770045576,6.983167691983404,yes,5,19,6,2
4899,6,male,16.037161634388056,6.108435603134756,yes,2,17,7,2
8859,1,male,11.750216065703711,3.497445315238102,yes,5,12,1,3
8681,8,female,30.022214038045465,3.975489263464053,yes,5,9,7,5
5122,4,female,16.7195368606247,-1.8986744318855049,no,3,12,7,1
3369,9,female,11.841744698591766,7.134114870462915,yes,1,17,2,4
1367,3,male,32.16926988457842,11.593501948943661,no,1,14,6,5
2246,1,female,4.866945480174566,7.611357079118643,no,1,17,7,1
2704,3,male,11.8080764487802,-0.6839653606768064,no,1,13,5,4
2886,5,female,21.24562240831456,4.890749699720656,no,3,10,2,1
5017,7,female,9.749592506728213,15.470728397907711,no,3,18,6,3
7062,8,male,28.69516705718444,9.717727242591137,yes,1,13,7,5
8794,0,male,19.88664083960529,16.190754138916454,yes,1,14,7,4
383,0,female,14.75464864831348,8.932732138153048,yes,4,9,1,2
6453,9,male,15.537613257778833,12.073476136391454,yes,2,14,7,4
6709,5,female,5.754866753265208,1.7644843689036707,yes,5,10,7,5
3320,8,male,13.742894718274957,14.754584796562842,yes,1,9,7,2
7445,8,male,16.072595745243405,4.1640647412061345,yes,5,18,6,5
676,1,female,17.218678172645678,12.709760562901485,no,4,13,1,4
4633,0,female,13.945159562234583,9.87011307825317,yes,2,10,2,4
4443,8,male,24.751216516487982,-9.030658258157924,yes,2,9,6,1
7119,8,female,19.570074036148007,13.849607659008496,yes,5,12,2,3
7703,4,male,23.406539565272816,2.3282877709073455,yes,1,18,6,2
7313,10,male,28.853542113008423,8.607513131918513,yes,3,10,4,4
8666,3,female,23.68989592550153,4.5199293426110945,no,2,19,2,5
6504,9,male,10.651161113560368,4.3700039208858685,yes,5,16,7,4
7388,11,male,14.768200495987628,6.111621836549615,yes,4,17,3,2
6122,7,female,7.480018906706475,5.96176204972744,yes,2,18,3,4
8523,0,female,6.542753303141939,3.4768480862158584,no,5,20,3,4
1406,2,male,28.78144810604944,8.7435671627323,yes,1,17,5,3
2377,10,female,26.40597610205775,9.880825863798817,yes,2,20,4,1
6174,0,male,40.96341985397857,3.5950791486820126,yes,2,9,7,2
4909,12,female,27.266502617122704,7.047241050100799,yes,3,12,4,3
3760,5,female,20.256339615189084,11.58599003389296,yes,4,9,1,5
2128,4,male,9.459697004768339,15.07055340242421,yes,1,11,7,2
3494,5,female,39.53686274214759,3.750318782333829,yes,2,19,7,4
1420,3,female,19.293320209650616,0.909082602511643,yes,5,14,7,5
4893,2,female,19.173022163810433,6.6162060838856025,yes,4,16,7,2
8627,9,female,28.247276843971157,6.5328572818879795,no,1,9,1,1
4040,3,female,9.682845430998531,7.137900696045815,yes,1,11,3,1
2079,2,male,25.68647540402324,15.541308917290403,yes,3,15,6,2
6997,1,female,13.030736343925355,10.999211462670829,no,1,16,5,2
2346,7,female,13.278626863190798,7.715243728208947,yes,2,19,1,3
4860,6,male,12.316045941904203,9.940234294369677,yes,3,20,6,5
8793,3,female,24.515788962068875,14.515152395714402,no,2,13,4,5
