uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed
5507df65-d963-43c6-9e0d-a8c375c02b6c,2-1,0,639282,476209,89001,356,0.8892391274012962,873,44.695787016662486,smartphone,0.03049946952232996,postdoctoral,0.34746740933656484,Spanish,0.815351557516858,0.9280172895158472,N,3.5813810511482247,44497.64585277087
8672882e-46f5-44a6-ac35-bfedb6323e69,2-2,1,698743,374024,124064,141,0.1169276178362072,1426,18.176080912928494,desktop,1.393690837206838,graduate school,1.6348341069039583,English,0.7042486329424296,0.4626485795813728,Y,2.277534048816148,42168.68414866503
722b0462-7e9e-4278-8d36-9495f6928afb,3-1,0,164238,95333,106337,113,0.661125021871159,557,22.84255729427405,laptop,1.4258991575061504,college,0.6051587697337433,English,0.2999919992898793,0.4850520858456934,Y,0.7990940857735145,44617.60629207821
6fd65cf5-962a-4227-b24b-b2ef6f590a96,2-2,1,642323,507883,100528,351,0.4047202812940598,1425,45.548029551056985,desktop,-0.3960689849530461,college,0.9372241936685476,English,0.6496138788648893,0.5164467391263015,Y,2.700416085587398,43709.495930538746
a8a7b6f7-3663-43c9-a149-88a058e52ccf,3-2,0,728761,700998,102810,152,0.731265329325997,1427,37.2821288582031,desktop,1.388756873915653,college,1.470891944619107,English,0.33610310984893843,-0.07879358315127993,Y,3.0669029664479375,44588.00238256806
dc6fe456-3569-43f2-b793-afaf3225c316,1-2,0,120103,186026,4540,152,0.8017047049353219,902,5.226813119490448,laptop,1.3851890029175278,high school,1.620240516632453,English,0.5712804138108182,0.7507988110127268,Y,0.7689737576209414,43837.00610398787
2e1d768a-de6d-4d56-ba2d-acc494ec8687,2-1,0,221506,451603,76496,190,0.6216201433308128,740,33.74205884820045,laptop,1.0278974878168574,college,0.9834224906235657,English,0.3744576368601932,0.4908026881720337,Y,0.9101904448918713,43959.187298875084
80377a90-a6d3-4092-ad16-1615a6f024b2,1-1,1,838638,96844,139005,116,0.5904070609412659,820,39.16513763850833,smartphone,1.2452518273614337,high school,0.6573568004955279,English,0.5682866563513878,0.25436474921110475,Y,2.4361903145024386,47357.43088247876
20707557-d86f-471c-bd39-ce12b5d290c3,3-1,0,132590,698625,69070,208,0.6601697722118229,766,26.39872075342536,laptop,1.9406959178929144,college,1.263260463245883,English,0.6235185407426341,0.6581694958615102,Y,1.5595853719469563,44341.18676914475
9783faf6-c2f5-4343-a86d-f6312c95f762,1-1,1,653157,64552,106791,181,0.6839332086519694,1113,26.612294556504295,laptop,-0.08842815288054418,graduate school,1.7574608544895531,English,0.88338797305094,0.6935048461698443,Y,1.420311820327761,44743.52103324978
