uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed
5507df65-d963-43c6-9e0d-a8c375c02b6c,2-1,1,511693,861619,30070,370,0.5686971190007175,1200,36.77900864139244,smartphone,0.6577575694050947,postdoctoral,1.1031657816144218,Spanish,0.44107189793386536,0.7052130326742458,N,2.1029311746884733,44623.295646978
8672882e-46f5-44a6-ac35-bfedb6323e69,2-2,0,203424,791898,59488,235,0.7189867708355269,611,19.054476084261307,desktop,1.5669588508313108,graduate school,0.8667999065163966,English,0.5939772063078872,1.2546919203347815,Y,2.3698863404601855,40833.635889211284
722b0462-7e9e-4278-8d36-9495f6928afb,3-1,0,222044,155482,111631,248,0.44975595936834806,1032,29.262597975585948,laptop,1.3855674274587957,college,0.911074976293557,English,0.45603057647238826,0.9275071138949869,Y,0.6571213399030951,44992.31630350063
6fd65cf5-962a-4227-b24b-b2ef6f590a96,2-2,0,182237,224858,12228,180,0.5411843558402453,804,40.76181958034426,desktop,0.8533884542022407,college,1.0919250639258964,English,0.6138131675568103,1.2810718683520423,Y,2.295340647076974,46062.68081211213
a8a7b6f7-3663-43c9-a149-88a058e52ccf,3-2,0,508299,44313,2817,283,0.16375313731325364,997,37.171194086471225,desktop,1.444965470758348,college,0.9979764111454891,English,0.6304975256445408,0.36742988882931005,Y,1.2602164580864301,41644.33447211263
dc6fe456-3569-43f2-b793-afaf3225c316,1-2,1,491519,723802,116643,283,0.33550529580049304,1258,40.85950878979906,laptop,0.8879435782206305,high school,0.32228722052480496,English,0.301570353551474,-0.14997705019548346,Y,1.9920591710218378,40941.11747527909
2e1d768a-de6d-4d56-ba2d-acc494ec8687,2-1,0,285457,645985,41283,305,0.5727684696740405,320,22.437508599485042,laptop,0.8640065565576388,college,1.1868417876144495,English,0.7014624498863834,0.3296924413577377,Y,2.972023012797054,46049.76785165504
80377a90-a6d3-4092-ad16-1615a6f024b2,1-1,0,183555,1016503,138942,253,0.4658837687678713,809,15.196876925171178,smartphone,0.5129877780892547,high school,0.6492236455732887,English,0.6728069797325569,0.22645680836566973,Y,1.4102629204437012,44791.83308695268
20707557-d86f-471c-bd39-ce12b5d290c3,3-1,0,97193,94397,73085,200,0.5504586902183275,1283,36.0876666054382,laptop,0.7404575677375687,college,0.21143633614234258,English,0.29925581018761527,1.1691128102972188,Y,-0.8940159236744432,44882.768297954404
9783faf6-c2f5-4343-a86d-f6312c95f762,1-1,0,499956,635950,139193,239,0.49872347375270326,838,35.58326231394446,laptop,1.6336421023309242,graduate school,1.8277266921953745,English,0.4115665799106405,0.7707630930704177,Y,2.481116691761826,42974.238121187445
d77f1a0e-29fe-4341-9629-55666d082f4b,3-1,0,174806,307950,101588,215,0.7168862704970393,497,18.402511503141433,desktop,1.7080511985940958,college,0.675776250264597,English,0.7010325184189286,0.21716125667417174,Y,1.5646132722103736,47194.76180117117
08e0c3b1-652b-4be1-b8fb-e30789efca15,1-1,1,817243,398469,55552,257,0.4610171504464292,1395,32.902186284257205,laptop,-0.07751295263005731,graduate school,0.9576098181039847,English,0.5826927719286947,0.17575333250254693,Y,0.10108779147985203,46336.30266292513
ad72ff21-0001-4c71-9657-91f0af317112,2-1,1,755752,429450,134576,318,0.7262980675243854,623,47.36733153957201,desktop,0.1834552121923877,graduate school,1.7610656405546639,Other,0.5251163271570901,1.228072844124403,N,0.7677333966936475,46631.31355538451
4bf638b5-36b4-4b87-977c-dbb48a337da5,2-2,1,987448,989854,116501,224,0.6400554548894212,394,49.12461927355544,laptop,0.553830797021631,high school,0.663404777771721,German,0.5029790690132572,0.5676333012674099,N,0.8310123442020447,42198.87567443149
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,2-2,0,211641,845699,92876,208,0.650764271262315,490,46.23541596902341,desktop,0.11565401282890808,college,0.8913276962742078,English,0.4884278479956077,0.4132165646328629,Y,-0.2790932225013343,46004.73896594309
9ad793c8-00ee-4105-85c4-5e9513b219b5,2-1,0,461995,527139,41330,278,0.5675951104850119,767,16.1110345819081,desktop,0.6866813241944241,college,1.552182190721262,English,-0.03401373987523981,1.0804187975244015,Y,2.950506182182859,40973.73657823444
