rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
6523,5,female,22.523288727517837,10.663845350972476,no,2,16,7,4
4084,9,female,24.073750439970055,6.4543334288239125,yes,3,20,2,1
3393,10,male,16.284690912982516,15.727435429861023,yes,5,10,5,1
1455,12,male,13.02971402344009,9.961007367678672,yes,4,16,3,3
4604,1,female,41.186949984505645,1.7063788775664674,yes,2,19,1,4
1213,0,female,5.773874472830487,6.887445169746649,no,5,9,1,5
2695,0,female,12.65864861977448,3.65297725832218,yes,1,17,5,4
595,1,male,17.307162759064695,4.65129386429833,no,1,10,7,2
8934,8,female,18.459051106216588,13.225294191728398,no,3,15,3,1
3941,3,male,33.647272909695545,12.874317148705963,no,1,11,1,1
8280,5,female,27.55565936466261,21.31838191724062,no,3,10,2,1
6585,0,female,9.237270820167456,2.6202614474803827,no,1,13,1,1
4020,9,male,15.252561386729745,-1.1931371268150581,yes,2,16,4,2
7475,3,male,27.221339937651113,8.464823257151696,yes,5,19,5,5
6801,12,female,-5.857438684001345,5.4762817778367125,yes,5,15,3,1
441,7,male,6.666960097412588,11.683187743365792,yes,3,13,6,2
2706,7,female,32.669001548750735,5.728099895689406,yes,1,13,6,1
8790,5,male,19.793670733090654,10.538539084469214,yes,2,19,1,1
8802,7,male,25.453981616716533,-1.9678986652499297,yes,5,13,2,1
1191,2,female,21.045278529232977,13.976593898483378,no,1,12,7,5
5795,4,female,12.875885236896977,4.241626716496231,yes,4,11,1,3
7616,6,male,14.432544574091356,6.672988983247889,yes,2,9,2,3
5551,2,female,22.325134837444182,8.277240903944199,yes,3,14,4,1
1852,2,male,11.851790025843027,14.56752108611025,yes,3,20,3,5
1494,12,male,21.25452677860154,3.3453153288553272,yes,3,12,1,5
3514,2,female,28.130869377964963,-0.4855683986083408,no,4,14,1,4
604,2,male,8.605141140250593,1.6679507338140347,yes,2,11,4,2
7661,5,male,16.86666571713466,8.086337496973114,yes,4,13,1,5
305,3,female,11.7167828901134,6.352916416957939,yes,2,19,3,3
4704,6,female,27.10060226106356,1.1365510511395414,no,4,13,6,2
142,12,male,25.29863855122064,16.500528922276718,yes,3,13,5,5
6754,8,female,20.667139505712065,8.785475048855705,yes,4,12,6,5
5097,9,male,25.507183849890314,5.97224136461389,yes,1,12,7,5
502,4,female,27.647198753283362,16.194686793558752,yes,1,20,7,2
8380,12,female,34.4651290576516,6.458897063008862,yes,3,16,2,2
599,2,male,13.11193768727843,-0.7703397813290476,yes,4,10,3,4
8155,3,female,12.675371805424245,3.614863572984808,yes,5,12,4,1
8345,6,female,18.157423969838597,1.7387449061502416,yes,1,13,7,2
7650,7,female,17.05423679561727,-7.942303763473847,yes,2,20,7,5
4280,12,female,22.07384006536978,11.12766993971162,no,2,9,5,3
543,8,female,18.505375419664144,7.739000432245264,yes,3,17,4,2
7376,5,male,33.76657129647677,4.351755368780777,yes,5,13,5,5
986,10,female,16.427001777004808,12.533613376065599,no,1,20,3,3
3255,6,female,24.603161556743522,16.67683192949002,yes,5,13,4,3
1745,3,male,19.62964867314464,12.493313161001522,yes,4,12,1,1
5161,0,female,38.560204352685965,9.798426355629742,no,3,13,4,2
8393,9,female,25.246515882789694,6.695859215133874,yes,1,10,7,2
5180,10,male,23.779275637740447,-0.6582096422207098,no,1,10,4,2
2241,10,female,30.693723027397446,5.44947599764382,no,4,14,5,2
5929,1,female,5.208451547417246,6.9389137689968265,yes,4,17,6,3
4773,0,male,28.426046720723047,5.88643487936444,yes,3,13,1,3
5930,3,female,27.7959150504904,8.42452782268585,yes,2,20,1,1
8748,2,female,24.198279609612754,16.723112859178272,yes,2,19,2,4
7801,4,female,17.0669183200317,4.016499525963638,yes,2,16,7,2
2629,11,male,15.176147159623842,-2.3248820556352197,yes,4,20,4,5
889,3,male,17.355972581803442,12.888106282467167,yes,4,10,1,3
6447,1,female,28.905513686602504,5.592829685624041,no,3,19,2,3
2229,1,male,15.108549512839428,14.978633338170358,yes,5,12,6,2
649,9,female,32.82930611268152,9.664559666890563,no,5,13,4,4
8589,11,female,24.213922378625256,12.517685577595977,no,4,14,4,2
3016,5,female,-2.2621210108715566,15.999152219374619,no,3,16,6,5
7871,2,female,39.65481920643985,5.937596399246688,yes,5,14,3,3
2116,6,female,29.39087241651007,2.816608329816357,yes,2,14,4,3
1938,7,male,20.173057043725773,14.84848234334883,yes,4,14,7,1
4900,5,female,6.784695660866989,18.77914170811141,yes,1,15,5,4
2885,7,female,20.915624427684154,9.576806591012698,yes,4,18,4,3
1088,12,male,22.68521700163513,4.816558572532153,yes,1,11,5,1
4710,7,female,8.8126302170267,1.0845598873934517,yes,4,11,4,3
6379,11,male,30.899708364346104,13.183600055080397,yes,2,11,1,3
3934,11,female,31.14298811393968,-0.27267552045380317,yes,1,11,5,4
635,7,male,36.25459069025532,7.468708805615951,yes,3,20,4,4
4209,6,male,5.670565844670644,6.243956180566483,no,4,18,4,4
3093,2,female,24.898246428532612,7.575723862381758,yes,5,14,3,1
4492,10,male,17.248018918111395,11.243329912995598,yes,5,14,2,4
6713,0,male,4.674830644863627,6.114851207323971,no,3,20,5,2
4545,9,female,27.09546190594613,13.533596593476172,yes,4,15,6,4
7799,5,male,21.775726230346425,5.310305562303391,yes,3,17,5,1
5240,0,male,35.45586861129168,9.292079297841537,no,1,10,6,2
1771,6,male,27.833143766229966,9.498227539002503,yes,2,11,4,4
3652,3,female,27.277219272254648,3.1016944468455643,yes,4,14,7,5
7662,4,female,28.72514260720191,9.308078146212656,no,1,12,5,5
7559,8,male,21.286458160222224,2.11848544928229,yes,5,19,4,5
9001,4,female,0.8942091088341435,11.547626026768047,yes,3,12,4,4
3177,8,female,21.8962218725572,7.544250257957386,no,5,11,6,5
6531,8,male,22.6047123768896,3.597838026438848,no,5,9,1,3
2181,10,female,23.470285144042553,1.74306939893982,yes,4,19,1,1
4647,5,female,14.232416902216183,17.761828471390466,yes,4,11,6,3
5560,10,male,16.67039082109375,8.990102465532798,no,1,19,2,2
8847,9,female,29.497289462167757,-2.9876722364992627,yes,2,20,3,1
8352,4,female,49.20272385135276,4.998139018869009,no,5,17,2,2
6859,5,male,11.273712524335375,17.7030282464942,yes,4,10,1,2
1269,6,female,23.53752601485006,9.03744148256665,yes,1,16,2,1
6080,4,female,15.570163086487238,12.779503422063172,yes,3,12,6,3
4815,11,male,17.983341251307646,16.613463076686173,yes,1,14,7,1
4887,3,female,29.018381155270355,0.7136863458902987,yes,2,10,1,3
6008,10,female,36.746694106871686,12.752867106041867,yes,4,13,6,3
6635,2,female,30.416063069848132,7.305710712655352,no,4,12,5,5
207,9,female,33.36737910413002,16.292225461529014,yes,4,17,4,1
3910,3,female,13.137510575291277,19.872755823190847,yes,4,18,6,3
5971,5,male,6.722779877767147,10.842112593655147,yes,2,19,7,2
8480,1,male,12.692489066541844,7.899888624792127,yes,3,20,7,2
3461,9,female,26.349337905457926,7.2074437977703605,yes,4,19,5,1
6575,11,male,28.968315607708533,-6.772915330058554,yes,4,9,3,4
6702,11,male,34.643444433623415,6.9365607764603325,no,2,15,7,1
5860,5,female,29.006572458425758,12.75497914346489,yes,5,16,6,2
6466,4,male,19.340121860475573,3.3803344939505395,yes,4,9,4,5
1141,10,male,14.723694687329305,11.510129912241887,yes,3,15,6,4
2717,1,female,26.380874718770382,10.75855091885117,no,2,18,4,4
926,9,male,20.13741609382264,18.45225493974821,yes,3,11,2,5
7895,10,female,22.076743276092433,11.763861251538597,no,3,14,5,4
7517,11,female,14.000729126819678,8.873159802021027,yes,5,17,2,1
7558,10,male,14.953635735270023,11.281981350975492,no,5,12,6,2
6200,7,male,31.16982674229551,0.889908746873413,no,4,9,7,5
8760,11,male,12.75318799634336,8.858575324865427,yes,4,17,4,2
6114,8,female,28.530763799230925,13.949596273768908,no,5,18,4,4
5697,7,female,8.438868141995838,8.209272526312681,yes,3,16,4,5
2121,2,female,22.07403587591544,13.61735880702716,yes,4,17,7,5
6709,7,female,20.17604232540126,8.069870683692681,no,2,11,2,1
2281,4,female,16.835084662341394,17.18306692466937,yes,3,19,7,1
8498,9,female,36.89005915113438,5.367727522371586,yes,1,18,3,5
5707,7,male,18.353971777189166,7.244837781349377,yes,3,12,3,4
6024,3,male,13.123042503039713,12.86836539589623,yes,3,9,4,5
1947,12,male,28.115794177572333,16.574282856969162,yes,2,13,5,5
2999,4,female,12.255153936185984,12.251716932679486,yes,1,12,2,3
4852,7,female,13.195143788600234,8.340555281413813,yes,4,20,3,3
4577,10,male,25.845873091081607,4.0164617301206125,yes,5,13,7,2
840,3,female,24.36720798557173,5.222823400434075,yes,5,19,5,4
7182,11,male,23.824420393164207,6.730768312914566,yes,1,18,5,5
4193,4,female,17.30664560094099,10.206759061260508,yes,2,18,3,3
1793,5,female,6.7852390639289375,15.639000698894609,no,3,15,3,3
2833,11,male,15.466375032561912,5.358829450775217,yes,5,17,2,2
7197,7,male,16.16035074795442,3.7482978238176923,yes,4,11,3,5
2795,4,male,7.293128085362577,9.34584291656019,yes,5,13,5,3
3992,10,female,28.9191330822021,11.710896973021313,no,2,17,5,2
1684,9,male,16.677363894601573,10.309866282619865,yes,3,11,7,4
7317,1,male,22.485139159212654,15.66873004373085,yes,5,11,3,1
2540,5,female,20.45805646518266,12.964073090337116,no,1,15,1,2
8526,0,male,17.475642333544787,10.69080858316649,yes,5,20,6,5
6050,3,male,21.143815919571068,4.19308625518552,yes,5,15,3,4
7539,7,female,39.47669867850113,16.493499996231005,yes,5,11,4,3
2511,4,male,11.640667102039702,15.10885896118247,no,2,20,1,3
3349,7,male,38.511369159196,12.767902821613962,no,5,13,5,2
6272,4,male,19.902175037466094,3.2584162957505596,yes,5,14,3,1
3309,0,female,27.46572249099183,6.914982221930489,yes,3,18,5,1
5485,11,female,18.05909438924274,8.775947767352097,yes,3,17,6,4
2777,9,male,24.75204272925965,13.527473146203192,yes,3,10,3,4
1408,10,female,26.43986392586715,21.010380686770056,yes,1,14,6,4
3920,5,female,39.93727422932085,2.171027057722992,yes,3,10,5,2
2996,0,female,12.644825922938502,3.9030249351797583,yes,1,13,2,5
1184,6,female,32.097933723201436,3.0973871274846063,yes,3,20,7,5
7139,5,male,28.74239479857772,13.764909466896604,yes,5,13,5,1
3810,5,male,29.80462222662504,2.7740742730043824,no,1,9,2,3
6504,7,male,26.075485889285652,4.111858636899598,no,5,16,7,2
3972,2,female,6.576567352193841,7.731280250053231,no,4,20,1,4
