ind,year,name,masfem,min,gender_mf,category,alldeaths,ndam,elapsedyrs,source,masfem_mturk,wind,ndam15
93,1965,Bonnie,8.635586344675302,994,0,4,1068,42480.2736125468,-2.690367818739233,MWR,6.361362562753284,152,42801
0,1968,Isaac,0.07011203959334988,926,0,5,1697,45062.678198971786,42.83110016428269,MWR,8.36530880800293,153,27494
10,2004,Debra,6.603356151418573,1001,0,3,195,43714.330825759105,62.12281636821093,MWR,-0.5808113106825541,183,27552
52,1984,Irene,2.0190299970230514,967,0,3,1471,57785.23045228714,39.262410503986246,MWR,6.9765962596259605,135,18537
28,1966,Emily,2.7095563230076305,999,0,4,123,44056.07696069719,21.674569912159782,MWR,4.454526807248421,76,8801
93,2002,Cleo,2.9333683223069187,942,1,1,1202,49336.124608799095,21.715798249745816,MWR,7.020781821047349,157,70432
10,1981,Dennis,8.630454918649342,960,1,5,260,40025.32843283993,23.779872932875485,MWR,1.2329852973780668,115,26491
28,1953,Wilma,-2.266423881199948,1002,0,4,1593,30241.08012348807,47.56608589585993,MWR,8.829904467140102,78,79355
35,1992,Isabel,4.914612965779334,952,0,3,113,38539.36941383716,-16.079065119561534,MWR,5.263230712426893,182,86012
66,1988,Isabel,2.315907239181958,967,1,3,1212,39951.435368323044,35.06121291332459,MWR,7.826635957429571,184,14310
16,1996,Humberto,4.961591227332994,975,1,2,1249,43249.03880646007,14.728481568561136,MWR,4.681203237963618,105,47571
22,2012,Isbell,6.441351062595702,913,1,2,309,20955.705211029883,38.57598642505805,MWR,4.865151602449463,169,43227
26,2003,Able,3.000910912611426,966,1,5,1241,41826.25721190131,8.203531503004314,MWR,6.74378180111143,134,75709
67,1997,Dora,4.466655353057125,934,0,4,1092,35508.486591867135,48.48706436898735,MWR,3.263816684401094,89,4703
4,1978,Charley,1.7183573691306542,997,0,2,1274,35340.34135332388,46.348545901348714,MWR,7.958565875041946,153,16059
36,2010,King,9.568706378812962,927,0,3,792,34194.452426089454,-7.2116758407851975,MWR,4.905279907200886,155,56958
13,2003,Humberto,0.0965078100616612,987,1,2,1812,39159.56271906165,64.452639343118,MWR,1.6231840296505258,108,37222
25,1956,Camille,-0.8295053254737761,914,1,4,1570,22739.338787002882,33.52204078792561,MWR,9.300041081571655,142,72749
67,1961,Belle,3.581444697890105,920,1,3,244,23299.32141349835,18.230159949913133,MWR,5.56356479168741,161,37736
66,1972,King,2.1713614229875113,1002,1,3,1521,36990.071703273024,22.787026576268886,MWR,4.768548708918236,169,21769
87,1994,Bertha,7.227812675307279,989,0,1,1570,28868.103721861567,52.18227393672775,MWR,4.793245134202781,104,28300
82,1976,Andrew,8.31833408400343,934,0,4,496,31318.901278822294,24.583513425740385,MWR,4.031512949010283,187,50651
26,1989,Cleo,6.638101358857809,949,0,5,187,39651.88568666715,9.298791127310803,MWR,5.519712949850346,87,17998
77,1993,Fern,-1.5884458178409302,968,1,3,113,35350.902967139766,17.353647137268922,MWR,10.39863675148821,175,13510
8,2011,Alex,3.246646295948735,990,0,5,1673,98277.84427806825,21.566626840479454,MWR,4.815096949802641,87,45185
85,1980,Jerry,7.029906765175099,929,0,1,1610,47980.019423419275,-11.946363175134373,MWR,0.9652811822231886,136,45502
34,1972,Dora,4.967254025031612,973,0,5,1602,43493.235048637376,35.675535881458714,MWR,7.892029995067801,150,48603
57,1951,Dolly,10.532835644119007,996,0,2,454,38903.755932551205,23.20823270046523,MWR,2.1668918872612695,92,87773
39,1975,Gloria,6.903298010316851,915,0,2,1385,42504.429499863734,26.253914825108982,MWR,2.757395853543289,100,35427
21,2005,Ike,3.0384101456275205,992,1,5,316,25860.186839064012,53.525010903654575,MWR,3.5812997472176287,115,1772
41,1964,Bob,-0.09184796019664976,911,1,1,253,20383.836212831437,31.080519850434186,MWR,3.400191986458469,145,67964
89,1972,Frederic,7.687680760948676,975,0,3,1430,32222.120462054718,21.559286002667925,MWR,3.766098703969904,127,39678
52,1968,Irene,1.3997439465494348,985,0,3,1598,46742.76751535907,26.253773582666863,MWR,2.5069426517776563,154,84486
62,1951,Andrew,3.8392931050305044,919,1,5,1098,40589.60150495657,-1.3992098594876765,MWR,4.6043790711874575,184,11443
5,1978,Ivan,3.4271651572966624,930,1,4,337,40602.89138558871,14.693765362408502,MWR,4.1488112704389,120,28884
77,1988,Debra,6.688761585666901,935,0,3,27,74390.51497913303,55.847123198083345,MWR,5.339647511291441,174,77331
69,1968,Erin,2.1056377415973664,991,1,3,1171,27493.949289668708,38.954715103070086,MWR,5.788293296363344,91,53664
69,1961,Erin,5.527336290720964,922,1,3,1405,35898.71819897403,56.09924976836112,MWR,2.511955523734146,105,75694
17,2012,Danny,6.7187406805707415,930,1,4,594,38614.20437922688,24.29495368146376,MWR,4.732370905507808,144,39589
77,1984,Erin,4.880205352620095,920,1,3,536,46305.70719610815,28.60705184687591,MWR,7.250405658852077,145,36604
34,1971,Kate,2.093098316025504,924,1,5,174,22202.82674405301,31.08171395848391,MWR,6.207783473612257,112,56885
32,1961,Florence,7.351885101005801,966,1,1,426,31282.992798920306,60.138694695597195,MWR,-0.49176249908150815,132,47411
59,1992,Bertha,0.4811719995634878,976,1,2,506,36981.566990303676,35.2580580945985,MWR,2.844936194389077,137,5943
42,1965,Able,7.3420681675637915,981,0,4,1429,31773.44352031751,58.80563689262954,MWR,4.763610741790359,86,74023
85,2007,Kate,5.1169660058110145,990,0,3,359,35258.771525316915,31.968840615712615,MWR,4.137126909407003,170,11484
79,2011,Edna,0.19945730556367192,971,0,3,737,35553.83716118256,33.86525014973557,MWR,2.831502813489042,114,83197
45,1973,Cleo,10.682695216160806,929,1,1,1472,54767.69933420408,54.72223533393087,MWR,3.386953662352063,100,20300
32,1983,Lili,11.187273893005731,958,0,4,1083,49385.05601409993,33.88296112495342,MWR,2.4162304422537275,127,2883
75,2011,Babe,5.976636055105014,910,0,3,992,49081.67260777073,48.83058423502278,MWR,5.5441022287815205,117,20538
6,1983,Ethel,1.2507105026160468,985,0,5,411,39032.53394917334,20.0608403438083,MWR,2.931987253396375,89,82332
50,1953,Barbara,8.293511537281507,972,1,5,1590,42149.49676295778,36.964577728002894,MWR,4.191849076158156,89,25400
8,1988,Dolly,5.574057293595164,918,0,5,481,30244.61914618123,49.36111543346455,MWR,5.52328942869936,80,16440
29,2003,Andrew,2.73472864288399,933,0,5,265,42283.30109938293,39.809380326107494,MWR,9.98214058541964,176,67779
91,2008,Helene,8.777204234048822,992,0,4,465,40640.6728960204,43.732923760434986,MWR,4.876625289603269,90,29735
34,1975,Connie,8.797399712175173,943,0,4,1162,47066.44516636997,47.84931362781479,MWR,6.365530892714161,188,3813
2,1992,Gustav,3.8954868078988394,930,1,4,1186,16177.731194883068,68.24839116594208,MWR,6.791006908887083,159,18891
36,1967,Charley,6.351657050182676,996,0,4,1195,38919.314349609835,22.815676843082677,MWR,2.190491126859548,187,69153
15,1962,King,4.340861756093667,936,1,2,289,46951.598688445,59.33055668957651,MWR,-0.11888779370244063,75,67564
77,1982,Katrina,4.770068324953888,964,0,5,675,55568.502938299716,-2.2882036926094216,uri,5.310472282334955,142,43515
6,1969,Irene,4.488138528283297,926,1,5,707,23680.363897627423,29.18045697016132,MWR,8.112784823442404,75,58870
84,1999,Andrew,7.260087270440249,956,0,3,39,58506.634939752286,36.761397383281,MWR,4.035416751233455,178,58277
32,2012,Floyd,0.2706009519116366,997,1,4,706,34051.80672147582,29.416976329316274,MWR,6.2291933336531065,79,75263
67,2006,Alicia,10.327913899051518,999,0,5,513,57940.112697120494,45.36455437272603,MWR,5.199053024801631,112,68634
67,1966,Hazel,0.19273910659101912,938,1,3,1223,20446.570811582653,42.472532161642924,MWR,4.693105300842543,81,41844
37,1995,Danny,0.02097061245982701,929,0,5,1504,40852.944951753394,43.30486307677493,MWR,3.7625874396749013,85,334
2,1984,Agnes,8.323826347069296,909,1,4,184,46448.59340994889,58.41031934303655,MWR,7.767387303241404,189,14612
44,1957,Frances,1.2737605969607317,941,0,4,226,20369.284639204383,42.221259287024345,MWR,3.1628551200422783,181,37974
63,1952,Jeanne,-0.07424828217889434,943,0,1,1257,40855.41212720577,33.42302298860631,MWR,-3.0064024998488525,75,77527
86,1980,Carmen,10.043408259974232,981,0,1,973,44136.255307584834,9.859781340420351,MWR,-0.21644367791936592,89,72140
9,2005,Juan,7.673760086380556,956,0,2,1562,53694.56933692111,55.800249391344224,MWR,7.162014927483309,181,11940
43,1991,Barbara,1.158004565417552,957,1,1,1364,46647.09956328013,35.26415855553165,MWR,6.414848511444896,158,39879
43,1992,King,10.452123633969462,978,1,4,1071,44815.412302212906,25.6802095537751,MWR,0.7493476533646217,77,49406
70,2010,Carol,1.9269201478277997,978,0,5,367,45095.24766769995,42.87824287100546,MWR,-1.228301138592773,161,35401
51,1955,Floyd,3.8159200593892857,949,0,2,669,39191.2974332683,42.484313155342825,MWR,3.256117541985299,171,76677
6,2004,Barbara,0.47821123865115034,935,1,5,683,53005.67482305109,35.84517305634728,MWR,2.6853125680535226,171,27673
24,2003,Floyd,0.8923683758210053,923,0,2,1631,16409.365548515463,16.949547878179096,MWR,7.107471982237225,189,56911
33,1969,Isaac,-0.4958170496472407,989,1,2,132,34803.941854085795,26.389042547726227,MWR,8.116055560425446,130,35015
53,1996,Opal,-1.9488498123846734,932,0,1,1525,37987.78400853929,33.38324091556842,MWR,0.8131860756688774,122,70547
63,1976,Ethel,8.155423624946664,928,1,5,1661,21617.96205989518,38.99228889880096,MWR,8.840644525257087,172,6596
55,1974,Gustav,4.202633261848206,957,0,3,109,52594.064618893484,55.972653265185045,MWR,8.311590891751088,135,48478
73,1965,Alicia,6.664754911107698,984,0,1,942,21822.522854645875,-5.413004871919966,MWR,5.920067131172989,129,58362
30,1982,Ginger,7.460824488347004,937,1,5,974,43085.868292077896,29.690996328205586,MWR,1.6770015729879253,124,37294
19,1979,Claudette,2.9744892645786924,941,1,3,1734,28658.90403184883,59.426535515494194,MWR,3.333417061598386,114,64087
9,1975,Erin,3.5679520572035948,961,0,5,18,25625.904769594224,69.56785350158505,MWR,8.208253748360422,131,7493
9,1985,Helene,4.190576764277999,940,1,2,1704,57518.71774080173,27.200900088239806,MWR,4.791180891791991,158,2623
10,1991,Elena,2.0273826334429876,962,1,4,300,38065.5058804652,55.09009853743798,MWR,0.8578468757095927,85,13862
37,1957,Debra,5.221784339983226,939,0,1,524,70488.32982165013,21.67858391946733,MWR,6.554025510923697,154,81872
42,1997,Irene,5.895214558525433,988,1,3,1249,45953.355998721396,4.920600488403338,MWR,7.526381303841948,126,80412
12,1977,Frances,4.030813773126784,987,1,2,769,56107.93305288717,45.88027167527092,MWR,2.5773730258065646,118,52054
52,1983,Wilma,5.243648564487133,998,1,4,1064,37010.84079032178,38.50186098109333,MWR,8.353033468338385,119,51657
29,1967,Erin,8.07579482955527,986,1,3,1793,55143.33168197867,35.83745282398116,MWR,6.394314247921546,168,7485
48,2005,Bob,7.653150789158193,953,1,4,264,44471.22070453329,29.67234388001068,MWR,5.66699201941437,139,84706
90,1993,Ophelia,3.7949894769207315,995,0,5,142,42151.47681314423,-15.06343372785669,MWR,1.881170091167506,119,34517
19,1962,Ivan,9.015549198482688,965,1,4,133,29380.00324753563,31.306908528680523,MWR,7.434904668300416,89,62775
