tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop
Anterior,NMNH225029,8,5,36.182777260016096,15.586261078542641,0.6547620812466479,Homo sapiens,Chucki
Posterior,IPHA.2,3,5,24.951851903701403,17.114226674160818,0.6613786155484259,Homo sapiens,Afalou
Anterior,NMNH380466,3,10,19.472635031157008,13.429377288207625,1.0797305694412929,Homo sapiens,Australian aboriginie
Posterior,NMNH225032,6,2,31.913795068081384,8.340962763469522,0.43137465917336354,Homo sapiens,Chucki
Premolar,MH4765,3,12,12.287455737712193,20.384076328455215,1.116187412976025,Homo sapiens,Australian aboriginie
Premolar,MH22283,3,7,46.54781992695846,10.78349264206803,0.4622184722792934,Homo sapiens,Sami
Posterior,AMNH99.1/99,9,14,28.86322261307753,13.335892137778751,0.5093473588427692,Homo sapiens,Alaska
Posterior,BRK126107,6,6,22.165578110681686,7.528299216081992,0.23066127377825513,Homo sapiens,Native Californian
Posterior,NMNH344711,11,2,54.17309532453076,12.631146421566754,0.6132309927890113,Homo sapiens,Australian aboriginie
Anterior,BM1976.1426,8,13,29.444771432532374,17.12870269387576,1.2346266521219706,Pongo,Borneo
Anterior,AMNH99.1/86-D,2,4,28.887384981208434,9.966898746831301,0.796472284727427,Homo sapiens,Alaska
Anterior,UVS38,1,3,29.968306314938054,15.166032778423975,0.13291734054344334,Homo sapiens,Khoi-San
Anterior,NMNH225028,2,12,46.16661049484777,14.812133050188674,0.17147737694180898,Homo sapiens,Chucki
Anterior,IPHA.29,12,10,41.92843155128311,13.574316157279174,0.6000454317595492,Homo sapiens,Afalou
Posterior,BM1884.10.30.2,11,12,48.17524579276761,27.420885140085414,-0.12162261487197468,Pongo,Borneo
Premolar,UCD2(2)b,5,5,32.37428003616338,12.270554073097752,0.3358755413335646,Homo sapiens,Native Californian
Anterior,HTB2027,12,3,54.99164930690959,17.205008499935346,0.504610985363988,Pan,Ebolwa
Posterior,BM1976.1430,5,7,24.378503427521114,11.352891025526258,0.24980602326833845,Pongo,Borneo
Premolar,UVS62,6,7,40.3186677973433,12.39269619688275,0.026147751321519475,Homo sapiens,Khoi-San or bushman half-caste
Anterior,HTB3412,8,9,40.34859003614772,10.802658752928357,1.1175227240615047,Pan,West Africa
Posterior,BRK125598,6,13,49.8002341059529,16.31301270972983,0.8491151527200426,Homo sapiens,Native Californian
Premolar,NMNH329778,2,4,49.477324483749726,18.703254624165297,0.22597486200011524,Homo sapiens,Australian aboriginie
Anterior,MH12328,2,3,22.230746743205223,12.983087146408344,0.27975401846891385,Homo sapiens,Chucki
Anterior,BM1939.1021,8,2,26.49313030161683,12.022259887231739,0.7430143994830266,Papio,West Africa
Posterior,NMNH278710,0,12,34.72234391443088,13.312235317804129,0.4550160337852692,Homo sapiens,Buriat
Anterior,BRK126100,12,9,28.635095912386944,12.043373996187377,0.8048326524905235,Homo sapiens,Native Californian
Posterior,UCD2(6)b,3,11,40.07279972779885,15.806557540597229,0.5703289425133556,Homo sapiens,Native Californian
Anterior,AMNH99.1/109,8,3,26.528640319839173,11.710155828885762,0.050021761056228575,Homo sapiens,Alaska
Anterior,BM1935.2.14.1,0,11,24.996917422691318,20.060468042025317,0.3990814782466019,Papio,East Africa
Premolar,HTB1890,5,10,36.40102196327624,9.437304314360377,0.39058508643773865,Pan,French Cameroons
Anterior,IPHA.15,10,4,37.705464965290524,13.83347731884367,0.7666877879632699,Homo sapiens,Afalou
Anterior,BRK126118,5,13,40.09673724740007,18.443858648440873,0.12018537462335555,Homo sapiens,Native Californian
Posterior,MH4459,1,8,10.780081588766908,18.781712717693846,0.593468607742697,Homo sapiens,Australian aboriginie
Anterior,BRK126259,2,8,42.619106680159604,22.470074711473266,0.8294574184725603,Homo sapiens,Native Californian
Premolar,HTB1726,8,9,13.368527311926353,15.80661625909287,0.5772092298162811,Pan,Ebolwa
Premolar,MH1525,9,8,28.17881567120818,14.762514379589266,0.13787143213046282,Homo sapiens,Australian aboriginie
Anterior,BM1908.8.9.41,5,6,28.67762800770273,17.051224213061776,0.26037881141561736,Papio,East Africa
Premolar,MH12328,11,2,18.340714433361747,20.68455708400937,0.4233627050752715,Homo sapiens,Chucki
Posterior,HTB1721,2,9,35.83466528226562,16.450487825966512,-0.1305045363282208,Pan,Ebolwa
Premolar,MH12328,8,8,40.54461054296502,12.621713143163594,0.2809539029789663,Homo sapiens,Chucki
Anterior,BRK126768,2,13,31.098632091909305,12.746853197303862,0.5492881364507559,Homo sapiens,Native Californian
Anterior,NMNH380431,6,10,16.646270976623928,16.60967561759577,0.7364848361177418,Homo sapiens,Australian aboriginie
Premolar,HTB3538,12,3,27.078989246726685,17.82822048166775,0.3333815527411942,Pan,West Africa
Posterior,NMNH258483,6,5,22.18565667462139,11.62716394591723,0.6495660769256759,Homo sapiens,Australian aboriginie
Anterior,HTB1226,9,3,18.48328851594333,19.50801985488935,1.630261087190846,Papio,East Africa
Premolar,AMNH99.1/107,1,9,23.611034458388183,15.192251095139707,-0.015930903452374245,Homo sapiens,Alaska
Premolar,HTB3552,2,4,31.98024301761381,18.396078377589703,0.7302754449805329,Pan,West Africa
Posterior,BM1902.9.9.3,3,9,46.90326835260557,8.03416853274743,0.7103719476897954,Papio,East Africa
Anterior,PMN1389,0,7,17.13898046783528,15.811509783850422,0.7654881771949933,Homo sapiens,Australian aboriginie
Anterior,BRK125610,4,8,39.23453278550772,12.423818900918315,0.29357212177132014,Homo sapiens,Native Californian
Premolar,HTB1151,5,3,31.29638353113776,20.907052260981313,-0.40644435398644807,Papio,East Africa
Anterior,BM1976.1421,9,11,23.12334703784349,15.020549562326144,0.34588557382969515,Pongo,Borneo
Posterior,AMNH99.1/104,9,6,35.4973321375207,13.014868556342451,0.46781461327555823,Homo sapiens,Alaska
Posterior,BM1931.4.1.1,6,11,28.723359768903574,14.54595001681489,-0.000764166549813261,Papio,East Africa
Posterior,HTB2033,0,11,11.273797708072266,13.62235580791832,-0.042057071668541446,Pan,Ebolwa
Anterior,UVS125,9,10,20.685939062911064,17.649715450481793,0.41049224683785096,Homo sapiens,Khoi-San
Premolar,BRK126768,9,5,24.52598203763004,16.170645378782023,0.2442365041276629,Homo sapiens,Native Californian
Premolar,IPHA.48,4,7,29.921218258069214,13.279286509866754,0.8088223482225683,Homo sapiens,Afalou
Anterior,UVS119,12,13,42.01086446373073,11.776397805542727,0.9053268060508314,Homo sapiens,Khoi-San
Posterior,AMNH99.1/87,5,10,28.045280704162415,17.66882295271206,1.1612178178616361,Homo sapiens,Alaska
Anterior,UVS3,3,2,25.948051987256363,18.65554595708245,0.8204732274795994,Homo sapiens,Khoi-San
Anterior,MH12328,5,8,14.206924989744248,16.540893873769427,1.070497597749736,Homo sapiens,Chucki
Posterior,BRK126256,6,14,27.08707422494895,17.91791270456334,0.6290920084103916,Homo sapiens,Native Californian
Anterior,HTB2033,2,7,48.63381024665082,19.136763322412694,0.2537695619391004,Pan,Ebolwa
Posterior,AMNH99.1/160,3,8,12.274390565981268,13.203384418300175,0.6702343933753953,Homo sapiens,Alaska
Posterior,BM1913.10.18.2,0,4,18.153109522227716,12.097821445574622,0.6182850521456035,Papio,East Africa
Premolar,MH5327,4,12,27.81630396463216,14.424572380476103,0.09265559239435034,Homo sapiens,Australian aboriginie
Anterior,UVS49,5,8,19.86664450341077,17.439540341899068,0.2605223643844472,Homo sapiens,Khoi-San or bushman half-caste
Posterior,MH20914,5,12,14.506437963425164,15.607469053625149,0.08947540707866625,Homo sapiens,Yaghan
Anterior,MH20913,8,9,23.32630972577387,10.70438909713856,0.677739641968594,Homo sapiens,Yaghan
Premolar,UVS49,11,7,53.98273084853945,16.97170783303313,0.574980317083097,Homo sapiens,Khoi-San or bushman half-caste
Anterior,BRK126773,0,11,40.581537018399445,18.522732463734684,-0.21951748253839243,Homo sapiens,Native Californian
Anterior,NMNH225032,9,6,36.36669052730704,24.55834148944867,0.6163255792251106,Homo sapiens,Chucki
Premolar,HTB1735,9,5,24.810084677542108,17.442002493428557,0.010721026359222285,Pan,Ebolwa
Premolar,BRK125670,3,2,27.7472681366524,17.402275590795824,0.058383579186296886,Homo sapiens,Native Californian
Premolar,HTB1768,7,2,25.987651840379808,17.466239602167512,0.870110668134495,Pan,Ebolwa
Premolar,BM1902.11.22.1,11,5,52.54277972419984,11.9629306694118,0.2902393181739291,Papio,Arabia
Anterior,BM1911.12.1.1,7,11,34.67289030403064,15.101211782041464,0.8474404864278153,Papio,East Africa
Posterior,MH1861,12,12,29.276806655652422,13.40765445616248,0.5716709995472572,Homo sapiens,Sami
Premolar,BM1939.1006,8,9,28.769754998982222,14.500680366717017,0.7776395249856995,Pongo,Borneo
Posterior,HTB3434,10,11,20.34752887167516,17.155670957279018,0.7672284440848411,Pan,West Africa
Anterior,NMNH380466,1,5,12.519486721297685,19.51970312271359,0.7276352190079862,Homo sapiens,Australian aboriginie
