Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
2348,0.9307341170560041,1,1.544065010822052,0,0.7031289619103351,2,4,0,0.5464120639654707,0,1.0299868222247412,1,1
2223,1.3870266497469985,1,1.5072055302356988,1,0.31096607056713155,4,3,0,0.5814367032980963,0,1.099637530319825,0,1
849,0.2730783479925739,1,1.4203254697867969,0,-0.05785582441664827,3,3,0,0.4437595798463483,0,1.116895606134362,0,0
115,0.04768056036771151,1,1.6825396920395368,1,0.265037003566829,1,6,0,0.48537228349038003,1,0.9276180829525098,0,1
273,0.33901651141694994,1,1.4267323662673412,0,-0.02744115722427709,3,1,0,0.5197489565493889,1,0.7334788380714454,0,0
378,0.9499108477615086,0,1.6367663688082408,0,0.744405113221274,2,1,1,0.3810060289300346,0,1.0751528893005469,1,1
843,0.33509729105676167,0,1.407901112804247,0,0.42415871812561945,4,5,0,0.39031587375018134,1,1.0309204754644,1,1
1551,1.0516922951631225,1,1.5081021784869468,1,0.7612284420225812,3,2,0,0.4678453367841224,1,0.9234144932421562,0,1
1929,-0.11698443642859924,1,1.5737185445367126,0,0.8102717312828873,3,5,1,0.4546421324781479,1,0.592694469139337,1,0
1080,0.21335695883375577,0,1.4294815442202147,1,0.4842799630086329,1,3,0,0.4214206552179972,0,1.1488604142827268,1,1
1269,1.1768189036658367,0,1.5684672983149077,1,0.4930976564668422,2,5,1,0.42437075282871894,0,1.275528537959195,0,0
2365,-0.19204463021930662,0,1.368431134571765,1,0.4392687777895894,2,1,0,0.4611585296575334,1,0.5830916912331485,0,0
1988,0.008156408645455304,1,1.5167333156244447,1,0.32924470511763937,3,4,1,0.44470979665373855,1,0.9204280324562082,1,0
529,0.8879082337513575,1,1.39471096860745,0,1.1645516445998711,2,5,1,0.5936460319013686,1,0.9964517210497892,1,0
1090,0.343458969746408,0,1.53840041345694,1,0.4743812092801843,1,2,0,0.4111322471504379,0,1.1353216391231857,1,0
2217,0.5147615917267618,0,1.4261008446454952,1,0.166902883491564,1,3,0,0.5026697547928184,1,1.0810606079510787,0,0
510,0.6904688464348225,1,1.454852261811754,1,-0.2263186862277835,2,2,0,0.41976275483196385,0,1.0180908810332545,0,0
1839,0.3983026265318632,1,1.5223493569480178,1,0.033798820879519076,2,1,0,0.47874839992209206,0,0.7511644530442212,0,0
2307,0.883448755918989,1,1.6541306682279093,0,0.2547860242301497,4,6,0,0.4071944806874003,0,0.7574413652171637,1,1
1290,0.404178968026306,1,1.5191661977167288,1,1.135255860748078,2,6,1,0.40973357635491586,1,0.7095907684983889,1,1
328,0.44747020859111203,0,1.682049900245658,1,0.671382694195654,4,6,1,0.3268005052213556,1,0.8787818557238886,1,1
2279,0.5126731861168549,0,1.4607363161085098,0,0.6743390288517831,2,6,1,0.45656343989469533,0,1.5687580436402864,0,1
1975,0.16356744222940994,0,1.3602886671076588,0,0.9938520601084031,4,4,0,0.45831185040290257,1,0.8462741520008291,1,1
919,0.5681095318065307,1,1.6063574331226749,0,0.7638660780269424,4,4,0,0.579407131674864,1,0.9301479284182442,1,0
