rownames,district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math
410,63023,Brittan Elementary,Sutter,KK-08,21398,695.5989033775777,43.09515322049629,46.472136935396314,137,3091.7166255111592,33.44274869869906,46.038004660813606,22.71108185127721,67.8726727686724
403,75276,Placer Hills Union Elementary,Placer,KK-08,26934,600.5995920212533,51.38914241427065,89.66219240349565,2312,1797.6395407955529,18.357690362461085,42.362456983622096,31.725334929536235,45.81668158717948
123,63621,Susanville Elementary,Lassen,KK-08,18804,930.1112563159444,31.95334563992585,68.93140065130036,1902,1755.39874499205,36.85201869139005,20.999006870589426,69.7427330540839,30.68199420019604
124,74376,Palmdale Elementary,Los Angeles,KK-08,9403,563.0623596609569,44.176903453320264,51.28845948044527,1661,3194.031138472191,21.019897634280603,60.4688332936459,36.32241304026878,88.28276490923673
184,72617,Keppel Union Elementary,Los Angeles,KK-08,11276,635.5753213317826,35.960956885915294,28.3025937474957,616,1762.7027193337951,33.14887648551805,52.28786097004385,39.29134830920489,53.2601665630484
3,68515,Magnolia Union Elementary,Imperial,KK-08,661,771.1975115015156,36.97802541687271,38.04606074331446,973,1800.012511648018,25.87618825462375,67.66531764910721,107.80960546757375,93.93005772238668
203,72192,Westmorland Union Elementary,Imperial,KK-08,330,626.0358086605049,37.85892243988063,67.20480498945194,1765,1999.7677392040118,19.334763670426398,13.878918014605318,43.85801627521095,65.4246925309943
91,73659,Brittan Elementary,Sutter,KK-08,18210,776.7378907952525,18.497743149755525,10.585270743264005,180,1628.1727965003226,26.9669115391619,51.08692119234013,85.19691912232196,20.263850669803904
187,65942,Exeter Union Elementary,Tulare,KK-08,1809,442.6703487498354,31.519999327959457,42.81572675840046,1812,2381.816148519045,30.72190937081162,40.13505271281376,42.89026459072297,57.53206922244608
37,68773,Nuestro Elementary,Sutter,KK-08,2268,589.2420356021818,37.21236288369877,56.26998763629117,1033,1931.6978554606164,31.611460548289145,84.06996194558641,21.124016388691317,31.391734258928373
305,66380,Lowell Joint Elementary,Los Angeles,KK-08,3044,462.38856279137394,48.35168504021054,105.76055243990116,2215,2442.0524951255234,31.194966216715855,43.04954652007038,42.60958775988458,33.533249114090935
358,66342,El Monte City Elementary,Los Angeles,KK-08,3190,740.0204583620676,37.32540175616809,11.680872807623246,2719,1092.2324584043017,22.714703508367116,46.196078476249575,55.36124694185462,79.9848989363329
192,61724,Nevada City Elementary,Nevada,KK-08,23631,661.5766344145451,23.85888529967802,74.54502603806394,2906,2723.4599141892936,17.434266022717956,84.91373226753169,74.87391571942143,51.88309738457976
57,65734,Little Lake City Elementary,Los Angeles,KK-08,11292,710.8195538871133,17.860213822243686,37.748737825791466,1382,2526.1139068913544,28.933181858228274,37.421975554739454,45.50927918763446,58.1530614130494
123,69198,Rescue Union Elementary,El Dorado,KK-08,13788,552.233544320863,40.99693971537275,76.90606617789201,2443,892.96690752182,13.947328703267504,74.95731753632913,47.26557732465146,53.35325855554316
201,72187,New Jerusalem Elementary,San Joaquin,KK-08,17415,859.646158645753,49.06014218481421,64.39488094144967,716,1826.6973767079098,22.63999070033628,58.08499253628072,6.564325331487851,42.62099598480251
224,62448,Big Springs Union Elementary,Siskiyou,KK-08,6606,316.31948224112193,57.9683262279616,28.95942033164735,2062,2917.540587947902,28.912306520624938,39.83211885940135,49.990393281801246,51.87794675194582
324,74396,Reeds Creek Elementary,Tehama,KK-08,20829,877.7399176389324,16.380201097021562,114.18420914352821,3190,1762.586281849319,17.522714027931478,65.4445570989133,44.20991666296186,35.13074811443646
53,70165,Gravenstein Union Elementary,Sonoma,KK-08,12908,823.039212122183,60.62049348372953,58.99378368084999,2135,2045.4722994330234,28.491839747387864,46.40772566309681,52.993893899118554,40.74996707650668
356,68373,Sundale Union Elementary,Tulare,KK-08,17837,1023.915291683518,39.64832268954644,60.948167802031655,1209,2080.8924304818343,33.70411171352232,17.732780533789356,25.508977371280086,48.34415351051998
359,65103,Rocklin Unified,Placer,KK-08,17717,652.1242637428542,29.643184295580916,91.4618767244949,669,1321.8437089282274,28.498156252106284,2.696754937495598,36.22061890845706,67.15748087171495
283,64152,Portola Valley Elementary,San Mateo,KK-08,625,916.8510151187415,19.937691931904073,41.44722801299828,2283,2210.1352137370473,40.01136923835669,60.88785078014293,54.71849256864293,64.97734565461606
363,63291,Foresthill Union Elementary,Placer,KK-08,15218,691.6708711144662,40.74079250724993,52.59396596681398,2446,1531.933858470781,41.21057185250784,17.904298939120018,38.8436688807772,21.01015703265952
115,61437,Knights Ferry Elementary,Stanislaus,KK-08,19087,574.1042122190568,33.044918771269735,67.8138816724225,322,2228.932276604551,22.399847293401017,62.4972180417066,47.831666237224766,72.48836919716297
216,74623,Cinnabar Elementary,Sonoma,KK-06,20505,551.4196959854543,19.454874399637973,35.59615633464982,1628,2509.183665603017,27.707194001906373,42.49637871777646,48.24701745925059,51.31506245603371
143,70574,Forestville Union Elementary,Sonoma,KK-08,13596,369.07933687325425,50.8084041667836,43.311385563647974,304,2275.647377135027,31.0584509047742,62.157013530627324,36.48288453771144,79.70827665426475
324,61426,Black Butte Union Elementary,Shasta,KK-08,17502,804.8517333241379,53.90713587794685,10.322322783620095,1321,1567.0523098328028,27.37766711671357,58.692743562771,57.62528246493681,31.765740856599223
322,65099,Pleasant Valley Elementary,Ventura,KK-08,25776,503.21574114327325,42.27354777064236,38.82278113990704,1684,3099.6998064664067,23.633524769509933,42.52347985693851,35.297734315993644,70.43931495320241
311,62095,Pleasant View Elementary,Tulare,KK-08,15787,745.4006824734857,48.462595547803176,85.35228287153961,3158,1575.6079746209089,29.47959355393902,63.5414433521473,33.65681130077793,65.89091779363339
28,67197,Buellton Union Elementary,Santa Barbara,KK-08,14256,838.2812363366,33.83935226703459,0.5150945906278395,1397,2383.8831427139203,25.291251476549615,27.75638884890185,50.342639063214534,36.67781106191484
406,62749,Campbell Union Elementary,Santa Clara,KK-08,1299,878.0090658768631,43.2980500889679,40.70856661942342,1622,1757.1968254859619,29.02700954600212,57.016410563522925,39.51318511656612,61.346339329355146
292,63920,Gold Trail Union Elementary,El Dorado,KK-08,22866,712.1798939455374,45.23682331654049,77.26038447807746,2130,3054.4101401776243,7.675592504697189,54.78221915130711,44.78732885496799,52.48536047288773
291,61973,Bakersfield City Elementary,Kern,KK-08,5851,617.0275092967477,34.89419721809422,115.1605945431662,1657,1963.1799082944997,31.121107500363653,33.40984036159385,105.28327657286604,43.23946900051297
357,71044,Santa Rita Union Elementary,Monterey,KK-08,5172,756.1419901058431,38.88043579507616,56.24501847451336,2681,2375.1477563090607,33.7893201137559,47.95375638123886,42.38255501032963,64.08460513141638
266,69499,Savanna Elementary,Orange,KK-06,6265,497.9411793142272,36.35890535763799,60.49464095055287,3293,356.5452142616343,28.328402097798392,66.65822864003658,55.97153810765042,34.670032409716896
268,65305,Janesville Union Elementary,Lassen,KK-08,24575,808.0183566036385,50.78388865175391,27.39359957419986,2072,1906.3835172904633,35.528326614733984,26.175520232801723,45.32144478058686,86.30467468174143
17,69263,Susanville Elementary,Lassen,KK-08,4925,912.2785276832797,50.77667245039597,35.97082990836394,630,3015.2184678436683,19.109048177942284,58.353025300060466,60.71742017913216,67.83602249917475
30,63525,Shaffer Union Elementary,Lassen,KK-08,6484,717.6197953113734,33.55026290938187,109.55778865752245,564,2297.9956061263592,34.46608101070355,36.52631437328601,7.937155109492608,57.43420462585287
3,67228,Weed Union Elementary,Siskiyou,KK-08,12903,825.0094750764645,18.232600289989467,46.41847594804629,1839,1960.4018060872922,19.4640420149381,30.553062977857024,48.037463198925856,27.545486812115033
165,74612,Hawthorne Elementary,Los Angeles,KK-08,7326,800.1653857745712,49.309358791614365,30.295831367778842,1352,2063.791965578961,17.67714755485578,36.42459279213059,32.101793467692644,76.05438375142906
172,62870,Union Hill Elementary,Nevada,KK-08,6506,1010.7568038460109,31.65269065285698,86.75444754903899,1801,2271.3980646687064,39.12525676748411,34.99461628599799,35.50569745823018,13.906144804956845
31,73947,Whittier City Elementary,Los Angeles,KK-08,521,365.91065364624967,14.947579553151243,92.48731780990937,561,2569.8182096650708,30.50425369933158,9.141191792098354,60.07071437952369,31.306217381063576
183,64977,Etiwanda Elementary,San Bernardino,KK-08,23875,622.4968443488856,62.99780078387691,110.55602264109783,2866,1909.7340223465626,33.16979959728906,35.901083922370056,50.85834047821586,61.21217077063364
92,65734,Freshwater Elementary,Humboldt,KK-06,26121,594.8331068266735,43.60466889659131,11.612088501373329,736,2154.260539873598,21.132938624204662,30.181668815676183,74.28558301418883,52.103365366551785
155,73360,Big Springs Union Elementary,Siskiyou,KK-08,5785,664.1636958950816,34.41678438079335,28.61150268137215,2362,1098.725914655533,30.804186459234888,76.9510441866243,71.51579741972981,66.57588315328961
79,73523,Soquel Elementary,Santa Cruz,KK-08,11688,707.0758080973428,39.68900627699285,46.52016320921719,2256,2459.2804586548687,27.57161345159082,66.45806109615764,59.28579992510226,39.45685147267228
94,61901,Redwood City Elementary,San Mateo,KK-08,6253,809.3132270478966,46.86019666681091,43.65118932946432,2777,2501.4368030699115,24.445508116845083,28.213187130384846,49.36005519581397,45.04326210621331
268,73370,Westmorland Union Elementary,Imperial,KK-08,8826,492.16648650626325,60.51531174335898,62.89224871401926,2394,330.5377655728835,38.49031214633818,29.969815070421035,48.628034456980785,69.3800368766553
283,69376,Bonsall Union Elementary,San Diego,KK-08,13843,532.126531508635,56.28296917438032,27.280895658586985,2364,1490.8214842615398,6.008136934493166,49.410362851010746,33.36141503444617,43.518300187966894
240,71865,Marcum-Illinois Union Elementary,Sutter,KK-08,5264,442.57067824231837,20.555720050828704,115.88936409874415,1933,2337.140102108706,20.653393605552168,40.22754416175993,16.800814135148016,61.19656063921679
331,61784,Hughes-Elizabeth Lakes Union Elementary,Los Angeles,KK-08,2834,698.3943071171981,43.568400465993186,35.68680759806985,1973,2181.4325013253474,23.812692001275526,40.943718314230246,62.25487103225921,68.90554662845884
106,61480,Ballard Elementary,Santa Barbara,KK-06,11908,652.3334800316311,45.0758172541033,93.95739309900603,424,1067.7495488965055,5.929743784764334,18.555129956422718,31.979279403803435,23.128578812188124
103,73172,Greenfield Union Elementary,Kern,KK-08,270,841.8632313470009,53.14727528845613,76.2913796238075,1791,826.4442824391415,32.76796008782451,57.879023813587395,63.943519336160236,41.1656760804977
390,63718,Fort Jones Union Elementary,Siskiyou,KK-06,13917,595.6011261789866,50.70481567889473,46.67608474979378,2119,1552.0900797664813,20.86551610275818,25.6296205383821,21.275048351797324,41.39846342862823
329,65534,Sunnyside Union Elementary,Tulare,KK-08,2429,859.4731499846157,45.97265426413856,10.842082396807442,1771,3118.9437060971704,18.614679435821635,30.384824150489628,73.2365219987615,57.85940612376713
115,62830,Antelope Elementary,Tehama,KK-08,20025,281.88598576803054,27.99097038499263,63.16442159051226,2121,2118.141975394924,20.055816695324445,54.676013110459024,43.269055249240516,40.00344977230452
