ind,year,name,masfem,min,gender_mf,category,alldeaths,ndam,elapsedyrs,source,masfem_mturk,wind,ndam15
25,1965,Bonnie,3.793592744759387,975,1,1,309,38468.752463885765,35.356205727322966,MWR,5.019161167017845,136,74161
69,2000,Isaac,-0.13154057418862486,950,1,3,1774,36601.52598279523,50.44276340789425,MWR,5.666343461152924,77,80106
7,1995,Debra,1.7181059216773957,911,0,4,298,51656.51553813859,-2.2288763987866247,MWR,7.4181576969024805,163,56928
85,1981,Irene,2.730694015738384,992,1,1,318,31519.170337721283,8.884312124016873,MWR,5.461193860810107,100,36679
46,2002,Emily,11.950019746530128,956,1,4,490,24299.70598846294,33.93622267835707,MWR,-1.2346992619723727,97,15549
52,1964,Cleo,2.484310954782418,997,0,5,1154,13419.993065185718,31.279214603506045,MWR,4.4402687821112465,135,15331
39,1965,Dennis,7.43790580308513,919,0,4,508,36258.51132207834,26.271825636237615,MWR,3.289796847727822,84,45559
91,1950,Wilma,4.774834054518333,979,0,1,83,43494.06231145929,-5.680000289089136,MWR,0.3472851584843468,187,21048
1,2010,Isabel,6.793158981975132,967,0,5,431,28274.98545874449,27.36578381623945,MWR,-0.5640646820582269,116,11284
50,1969,Isabel,1.7243014897250597,921,0,4,9,19877.428740661493,52.001193573350434,MWR,4.447495514381554,168,28232
58,2005,Humberto,6.4530947820967635,963,1,1,1688,40117.146051790594,48.62120174613021,MWR,3.1409339020996234,187,10632
60,1958,Isbell,7.40515834149659,989,1,3,722,36409.22753793072,27.988573244399866,MWR,1.1789245272574669,134,11667
35,1952,Able,10.031168530546939,932,1,2,509,60014.358581757246,50.24201347809581,MWR,4.967367178232957,123,80426
38,1957,Dora,-1.2850396553429428,948,1,2,1663,40747.47429942855,6.4799312117993395,MWR,6.280736525340339,182,37326
25,1992,Charley,1.7662483455032412,957,1,2,1585,15047.26122973287,20.93289626748752,MWR,2.538209587460475,75,7527
16,1980,King,2.1919723341033786,977,1,1,1590,29098.50796904356,-3.6249537680915296,MWR,2.5018318327016904,116,80003
37,2006,Humberto,9.007404483987077,975,0,3,726,36809.36762571501,24.450028621590025,MWR,1.9059709853705615,99,30772
13,1981,Camille,2.643816809990007,963,0,3,1360,25909.27142917757,49.9600024534178,MWR,-1.473824854965101,94,55655
25,1982,Belle,2.8100276198647127,966,0,3,1472,55378.24127143891,41.16815664669691,MWR,3.4174349238876385,179,60127
61,1993,King,8.182457889037213,909,0,2,532,34170.61667977999,36.069096611992244,MWR,5.489476587322704,132,52435
42,2012,Bertha,2.969484390099097,922,1,3,138,24977.28778822351,38.602541301576174,MWR,3.1743511705181957,108,60430
38,1960,Andrew,5.904669345089374,982,0,4,1532,42559.92776967538,37.83038746308975,MWR,6.5057009838186595,84,84171
57,1997,Cleo,-1.1777170698791757,996,1,3,1316,26605.67839100706,15.05206664477869,MWR,1.37812984883819,185,58739
53,1999,Fern,6.832297619795963,909,1,2,1424,42843.36151183664,39.698628870342205,MWR,2.018037876889622,175,53477
5,2005,Alex,4.726915304906564,922,0,1,634,61122.66685133548,12.517664376752808,MWR,5.818109794686308,167,55285
24,1993,Jerry,4.455425568472389,946,0,2,1330,42291.840187058726,39.532616169850044,MWR,4.371385616173131,174,41540
7,2009,Dora,7.927523361122681,973,1,4,1643,34282.923021212424,48.30068750499443,MWR,4.084516656683821,163,35276
65,1998,Dolly,7.934038536861932,947,0,3,1107,41757.31731899707,14.692828367509776,MWR,1.8914349629473364,98,87930
65,1973,Gloria,0.7160607776618275,922,0,5,731,58149.96376228784,13.238064539367628,MWR,7.4089333423215145,76,10126
44,1983,Ike,6.47402475914207,952,1,4,1795,20578.318471025876,54.99706179070671,MWR,0.8750131880591407,189,30896
37,2002,Bob,7.344255693757717,914,0,5,198,48152.06555936126,6.8368431416448985,MWR,5.950910283326863,120,8659
9,1973,Frederic,5.019337510192394,992,0,1,1450,42538.498942287224,40.305145733325716,MWR,7.012164570795266,155,76773
64,2011,Irene,6.592302743748934,931,1,3,1760,66627.65502703137,56.33721039486049,MWR,1.8303116244375306,144,27689
8,1951,Andrew,4.163314669758819,987,0,5,165,25709.568240646848,46.376489446723355,MWR,5.656095263791874,165,46568
22,1977,Ivan,0.7092217983404194,955,1,3,644,49553.83116602878,41.329338023952026,MWR,2.3083157347720804,114,17023
69,1954,Debra,1.0442761060418033,990,0,3,559,28102.621398800948,33.698518469825956,MWR,2.711595871621607,179,66018
33,1968,Erin,0.4017259540033118,932,1,5,747,59766.14524642235,39.236993827066875,MWR,2.0376559934117293,186,18518
61,2007,Erin,3.706435522676316,964,0,1,544,2156.2881389232934,9.362971779807964,MWR,2.7250881205481097,166,45998
16,2008,Danny,7.834708855381038,920,1,1,208,21234.43236662676,20.137034930741276,MWR,3.6204929173295417,134,44843
31,1994,Erin,-3.0637500455145794,936,0,1,221,43479.44814184728,8.85743057835344,MWR,3.6888639748364027,122,51703
5,1991,Kate,7.581893943170773,1002,0,4,177,43151.955651500306,8.302657403892002,MWR,3.6533976492161573,154,82475
48,1958,Florence,0.3835622731580326,991,1,1,1679,30719.728704149988,24.340350280807908,MWR,2.7544665433605755,109,44276
22,1959,Bertha,6.959344451544943,927,1,2,415,30121.978182232342,2.3981103019160344,MWR,2.6099380318512484,178,4125
92,2007,Able,5.590218688667973,993,0,1,1297,41227.3353307123,0.75136798689336,MWR,7.263302754662721,177,28214
10,1988,Kate,8.248098604905971,995,0,1,1194,46090.320116974544,35.73598821179864,MWR,1.2862139378406292,174,8088
