uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed
5507df65-d963-43c6-9e0d-a8c375c02b6c,2-1,0,1003922,616581,75438,191,0.5230301736708858,423,42.20312292256773,smartphone,0.9544767047685873,postdoctoral,1.5758322137048202,Spanish,0.47478971916405893,0.5477274554406693,N,2.972792520432389,45194.680461236756
8672882e-46f5-44a6-ac35-bfedb6323e69,2-2,1,780349,646084,125483,369,0.7343403423553191,495,44.98640070295186,desktop,0.7617549497817298,graduate school,1.0968411357723378,English,0.7559274574246344,1.3078622146965433,Y,1.650001224357423,45011.74086733509
722b0462-7e9e-4278-8d36-9495f6928afb,3-1,1,851130,918646,64630,310,0.5479850078320838,1430,18.540986793198297,laptop,0.8604812240116092,college,1.7947663165789207,English,0.8544004226865158,0.24742263416795535,Y,2.5077454614817487,44243.81599638897
6fd65cf5-962a-4227-b24b-b2ef6f590a96,2-2,1,554448,782653,62673,381,0.7977943095929138,1159,24.496464418736455,desktop,1.2214789066587226,college,1.7898084314813656,English,0.6141087575510148,0.28986119891577644,Y,1.9728824517862054,44504.20959433656
a8a7b6f7-3663-43c9-a149-88a058e52ccf,3-2,0,918275,904334,90381,182,0.5168977854220905,1088,38.8982562582013,desktop,0.8768187241223668,college,1.1430414359165233,English,0.6321683904448199,0.7567971119879366,Y,2.5915775297719605,42429.95552656896
dc6fe456-3569-43f2-b793-afaf3225c316,1-2,1,539125,933721,117117,206,0.46483531311851367,665,35.053260273050455,laptop,1.4398753351204419,high school,1.4670705957889472,English,0.37776551619984444,-0.23584708440175883,Y,2.0397374797555847,46151.250448298124
2e1d768a-de6d-4d56-ba2d-acc494ec8687,2-1,1,493794,563328,71119,204,0.5564628533524214,788,15.341263669414818,laptop,1.4826221205908179,college,1.2512379368734794,English,0.37617463906745324,0.018973472416583592,Y,2.514536584494133,41375.39143224061
80377a90-a6d3-4092-ad16-1615a6f024b2,1-1,0,867012,915115,82147,211,0.8799198268169751,562,20.509212382435585,smartphone,-0.026789602810404434,high school,0.9519153334187032,English,0.3391117606735698,0.24626732942723495,Y,1.8975000934888002,42620.91836376025
20707557-d86f-471c-bd39-ce12b5d290c3,3-1,1,480784,769944,590,377,0.4304938628140914,1401,49.94629877998081,laptop,0.662432963492341,college,0.8210280003119479,English,0.40990871581541444,0.16383273623151284,Y,1.89427768390793,45840.80459484059
9783faf6-c2f5-4343-a86d-f6312c95f762,1-1,0,770758,692903,142520,274,0.7960324967866851,1371,20.291119780651684,laptop,1.1614636569553092,graduate school,2.000767148703149,English,0.2789476543819302,0.30022277682617304,Y,3.080030309853579,46375.78370637845
d77f1a0e-29fe-4341-9629-55666d082f4b,3-1,1,464799,760879,38200,363,0.1531873208290705,1319,33.00525751765704,desktop,0.04324295255496813,college,1.4313714529683983,English,0.4758225293244768,0.4807468443963039,Y,0.5001356490364064,44287.247987662675
08e0c3b1-652b-4be1-b8fb-e30789efca15,1-1,0,542094,733582,103158,365,0.31868744550092243,548,29.72122297098116,laptop,0.06535498257312422,graduate school,0.42649036218440706,English,0.795682291551357,1.1430934620978745,Y,1.4587108405811635,47125.60303768625
ad72ff21-0001-4c71-9657-91f0af317112,2-1,0,711464,551977,25860,330,-0.06932587318111516,408,30.577860104709575,desktop,0.7471242054039147,graduate school,1.3544858720447168,Other,0.6505503863995885,0.6971694009713663,N,-0.21169425380660578,41154.55491788571
4bf638b5-36b4-4b87-977c-dbb48a337da5,2-2,0,357899,581032,101005,252,0.21083701030005747,865,32.21097259711899,laptop,0.47052881551553294,high school,1.6181150321225881,German,0.5488944476607395,-0.5759489267132885,N,2.6215358380376967,39884.40928047551
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,2-2,0,404887,412318,21525,325,0.5776936880260075,591,26.72014811419248,desktop,1.2085161067322416,college,0.7855899599616001,English,0.4742670155854419,0.572327364244385,Y,1.8647662545816048,41526.63040074937
9ad793c8-00ee-4105-85c4-5e9513b219b5,2-1,0,965026,602151,132947,299,0.6419172172889702,1200,18.82305352280665,desktop,0.6690637108028066,college,1.047338823787932,English,0.5345820878783023,0.9363229154981425,Y,2.676779534007763,40916.70798241679
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,3-2,1,769205,557953,62017,132,0.26926640131278207,666,48.222861234519456,laptop,-0.08637064899747027,college,1.1586551090582113,English,0.7796226934246536,-0.1379757125781793,Y,4.583323597871133,44943.84929190773
7c73f8eb-7012-45e2-b6ad-2197ba40b925,2-2,0,290776,986598,27275,244,0.3084788139202451,1128,59.021483201174,desktop,0.4722621015540672,college,1.0905281525020816,English,0.4485067250550878,0.9681208350950222,Y,1.925178285412011,42558.3872480084
5fc65dc4-1722-4f54-bd65-720c734f2d00,3-1,1,92006,829724,8378,134,0.35006083965351686,928,28.503972724727028,laptop,0.7373904720302051,graduate school,0.8578270996472495,Russian,0.525614562529003,0.3197845337154775,N,3.21828718282656,42797.47860770254
ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b,1-1,1,88636,23344,7977,122,0.3614440371536238,983,31.978220622441807,laptop,1.700090043117087,college,1.694290780303707,English,0.4944095764109703,0.6527457656324914,Y,5.339338735290775,44424.34241702205
790f5896-c569-4e73-b88b-b931b27dc799,1-2,1,212531,156285,92293,307,0.46527299355748175,901,31.61102595668083,smartphone,0.14832835580812642,high school,0.9365827063813664,Dutch,0.6350713986880123,0.5184930720957956,N,1.8476190803359809,46587.998391188674
2e174514-6907-4570-ab73-1d42a3521a95,1-2,1,282612,346328,102588,179,0.9482857744251412,826,52.04677434009788,laptop,0.5538843910026523,graduate school,0.9074259148925296,Finnish,0.461334191089797,0.6472714600974697,N,1.8700778227916424,44162.01986011308
0111fc3b-685f-4756-9692-67ace3297314,2-2,1,1005739,937316,37983,226,1.0273408206708872,392,22.693323425423202,desktop,1.3291431319813178,college,1.3888384510466045,English,0.8602839408098037,0.01810197378764372,Y,3.256754319185414,48109.442787561995
e8229c81-5d49-4981-abd0-3f3478f9567f,1-2,1,597819,609020,113144,366,0.49407301938904974,1251,17.235877436813727,,2.124917052883572,,1.9601594489069383,,0.9234345005062554,0.6283129333503967,,1.8343792009256195,43127.20842517742
4ae8593c-1ba3-42b0-9e6e-deed9cdb2161,3-1,1,33379,104707,80385,251,0.1510097715504633,1036,51.39804074559632,desktop,0.5969719133049807,college,0.7055844822791952,English,0.6207273971713942,0.31830534589061893,Y,0.8308191090368376,39718.50056534174
2ee3c271-be10-41d8-b778-9c5d7d5b6e52,3-1,1,787176,458004,43634,263,0.6388544143623028,673,28.414662304681823,laptop,0.24147546693587774,high school,1.458114130441345,English,0.22869851882718806,-0.044288904194374035,Y,0.03653795637854662,44024.88696638346
6e1bdd21-d51f-4497-a684-654edc44a6c9,2-1,0,218189,354319,27345,205,1.1958695020813979,508,24.54618046599673,laptop,0.40241517011918426,graduate school,1.9829391565869094,French,0.7322150442638159,0.3340667272626899,N,2.488992214671372,45329.07644077496
ffecc92e-4523-43bc-881f-86a60ec0cb05,3-2,0,620175,960777,127532,283,0.8777839700529206,508,18.440805192245367,desktop,0.7656209243669134,graduate school,-0.32954455808995387,English,0.12923741544839795,0.48192002005473816,Y,2.334202834094473,46201.63677667417
ce41ecb5-d3d6-467d-8d90-0da4db858b7c,2-2,1,105461,835870,7294,159,0.6095326543835572,483,42.100697096663964,smartphone,0.966585521935181,college,0.9624788028570286,English,0.12185555663341979,0.7093507238145518,Y,0.601234921063188,45257.27195525717
