Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
2314,0.6719459960262915,0,1.420537191701525,1,0.238637799575538,1,4,0,0.5349311085321575,0,0.6552202160561252,1,0
1485,0.6256501536845412,1,1.5051038906894647,1,1.1808219980891965,3,6,0,0.4470496988909179,1,0.4368651300426092,1,1
2114,0.5669601398686852,0,1.6700235782705433,0,0.7525036711705396,1,5,1,0.5156674177307011,0,0.7072256635174612,1,1
1666,0.9550022777159699,1,1.6752839768048429,1,1.2080412029576222,2,1,1,0.46164429441452914,1,0.7130131678887294,0,1
1739,0.8086444213693874,0,1.6115285058296784,0,0.7889085503332436,2,1,1,0.4053909053348141,1,0.7374034637822959,1,1
527,0.2808864408665632,1,1.5229392925219711,0,0.29527154480155127,3,2,0,0.484963866234556,1,0.7837251838877172,1,1
660,0.9071083944148863,0,1.5254705561216484,0,0.8365318105634347,1,6,1,0.3090103256426684,1,0.9073173028675202,1,0
1535,0.39822210397852303,0,1.595256765177576,1,-0.5000280326139852,4,5,0,0.6245738970310253,0,0.6893445600908323,0,0
1793,-0.32744965627023437,1,1.5800647115501354,1,1.2677310144790632,4,1,1,0.44932490591931673,0,1.008943468781297,0,0
1212,0.7794362257003896,0,1.3834239410647169,1,0.49180070676861704,3,6,1,0.43509878551465675,0,1.4273745446273902,0,0
637,0.008803364978892447,1,1.5786008035439365,1,0.6959958817206452,4,1,0,0.37494306780670955,1,0.9704941026255727,1,0
376,0.7527592014434339,1,1.5342134760936135,1,-0.19119368361501043,3,6,1,0.3758014273216017,1,1.0868266510903724,0,1
2331,0.04012747594097693,1,1.4462874175198968,0,0.766131636920431,3,3,0,0.5073462192978966,1,0.7988736790725144,1,1
2065,0.17571589027121343,0,1.6763433002922068,1,0.4122671228551582,4,1,0,0.4933471829753694,1,0.7967443454177382,0,1
1301,0.6325849424221608,0,1.4649414109456251,0,0.2666821766107652,2,2,0,0.39834438731988947,1,0.8874715603177387,1,0
1970,1.172775301907699,0,1.5552133727092758,1,1.2464896878565637,2,3,0,0.5274544175592861,1,1.197950273394739,0,1
