rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
416,no,34,female,more,2.433416171914606,1.9355490899531005,upper,yes,yes,56,385,80
198,no,30,male,more,1.7945659912286522,1.698128676380198,lower,yes,yes,47,336,30
426,no,32,female,more,2.865006850482178,1.885919654591334,upper,yes,yes,210,571,65
93,no,48,male,more,1.0178462858324773,1.8543815427260248,lower,yes,yes,230,344,89
414,no,51,female,more,2.9428838466161693,1.654424560667968,upper,yes,yes,210,448,14
140,no,50,male,more,1.4580376173177516,2.026763213776139,upper,yes,yes,359,568,28
387,no,55,female,more,2.541240371384334,2.3097212499563033,upper,yes,no,33,537,93
30,no,35,female,more,1.6339247640030423,0.5831965565029195,upper,yes,no,116,310,14
333,no,72,female,more,3.2154945088279803,2.16976517561852,upper,yes,yes,344,358,32
319,no,47,female,more,2.34208242417815,1.2544364338957283,upper,yes,yes,92,352,21
80,yes,67,male,more,2.7444662223989185,2.0106605545047977,upper,no,yes,13,557,39
396,no,48,male,more,0.9289567773914092,2.2626807024319993,lower,yes,yes,144,381,55
347,no,61,male,more,1.4242766907302498,1.4691741163893914,lower,yes,yes,151,271,84
263,no,43,male,more,2.3694408400632425,1.1964827198008512,lower,yes,yes,56,85,43
85,yes,67,male,single,0.9861696296419729,1.2144158785254866,lower,yes,no,102,24,5
159,no,39,male,more,1.8497866825001619,2.1558909306639986,upper,yes,yes,156,220,89
180,no,39,male,more,1.0263225104031442,1.7330662517037005,upper,yes,yes,12,247,84
380,no,58,male,more,2.070276783733492,1.5688620800815551,upper,yes,yes,182,38,65
347,no,45,female,more,3.089589544094922,0.8391104182863927,upper,yes,yes,254,368,69
3,no,50,male,more,2.0793738529233545,1.8226978874008455,upper,yes,yes,99,224,36
410,no,56,female,more,1.7455618393577035,1.4618718524896193,upper,yes,yes,113,443,41
427,yes,72,male,more,1.6451782715173424,1.703791189283717,upper,yes,yes,146,159,28
68,no,65,male,more,1.114826623566227,1.813060236747198,lower,no,yes,242,393,49
116,no,51,male,more,0.3812106042494732,1.1677479647823104,lower,yes,yes,213,219,51
370,no,60,female,more,0.16412970782135172,0.500153581469697,upper,yes,no,336,536,36
99,no,41,male,more,1.7075226426218812,1.1195005347208122,lower,yes,yes,204,298,68
313,no,59,female,more,1.4621481003617733,0.7943071095090536,upper,yes,no,367,321,84
7,no,52,male,more,1.628740376529182,1.8430605827061999,lower,yes,yes,64,32,30
199,no,58,male,more,2.845417834044747,1.1839922116962809,upper,yes,yes,37,27,26
30,no,57,female,more,1.9635212117641156,0.9160779067553658,upper,yes,yes,183,532,33
402,no,43,male,more,0.7257391321650825,2.333903398589474,upper,yes,yes,167,515,40
362,no,31,male,more,2.6639521797556758,0.971762923482504,upper,yes,yes,298,148,28
15,yes,48,female,more,0.8361888283858048,1.589722030916898,upper,no,yes,232,145,6
108,yes,51,female,more,1.848289029613489,0.8507867733548186,upper,yes,yes,280,128,89
75,no,43,male,more,2.2189776078384424,1.4015513014975638,upper,yes,yes,296,338,35
356,no,54,female,more,0.3546232798238542,1.3247393176616815,upper,yes,yes,35,422,62
425,no,73,female,more,0.2621898335496746,1.6408899339644631,lower,yes,no,91,269,45
5,no,71,male,more,1.7172929943142632,1.8557936526433332,upper,no,yes,175,304,52
407,no,49,female,more,0.27453777362759535,1.763307410915486,upper,yes,no,288,58,43
191,no,32,female,more,2.6047446753160055,2.538388663669898,upper,yes,no,233,350,37
406,no,65,male,more,1.4490950567493508,0.9108889321324413,lower,yes,yes,377,542,1
383,no,31,female,more,1.6561179407672773,0.5108176437976681,upper,yes,no,319,99,64
375,yes,73,female,more,1.3644150272132012,0.5622873020113949,lower,yes,yes,291,43,38
312,no,70,male,more,1.1570271134199566,2.540757547205776,upper,yes,no,21,530,34
113,yes,60,female,more,1.1312853737177435,2.198794397104301,lower,yes,yes,166,443,33
177,no,62,female,more,2.946670159981731,0.9051967049882135,upper,yes,yes,32,352,86
51,no,62,male,single,1.3495860765281296,2.9650597736159936,lower,yes,yes,315,257,7
212,no,50,male,more,2.141934315839967,1.897886680769354,upper,yes,yes,62,193,54
375,yes,30,female,more,0.5293245885893898,0.9643085019160236,lower,yes,yes,128,525,73
77,no,72,female,more,2.0268690608784405,1.96529894521903,upper,yes,yes,286,96,89
112,no,30,female,more,2.195152606277792,1.5476588881025404,upper,yes,yes,220,185,26
389,no,61,male,more,0.5698681186774837,1.8496249525235742,upper,yes,yes,277,89,66
452,no,43,male,more,2.275735524638491,0.4988836052808816,upper,yes,no,103,505,18
53,no,35,female,more,2.1001582624024002,1.4257847115370836,upper,yes,no,170,178,31
151,no,44,male,more,2.8316022766048263,1.4584202604162468,lower,yes,yes,252,211,77
136,no,58,female,more,1.757364975414547,1.148532157367293,upper,yes,no,354,48,17
200,no,35,male,more,2.50630512222564,1.2545501176034586,upper,yes,yes,288,395,10
253,no,66,male,more,0.2074563595652994,1.8190541729095713,lower,yes,yes,74,242,46
397,yes,44,female,more,0.06815596266607704,1.2416010348469015,lower,yes,yes,309,300,7
110,no,57,male,more,2.262904255084228,1.100618810192941,upper,yes,yes,359,133,71
345,no,50,male,more,3.0780386010955736,1.9035888222937971,upper,no,yes,238,145,65
71,yes,35,female,more,1.8874333715285476,0.8012109941662917,upper,yes,yes,277,405,59
136,no,43,male,more,1.5608805775713015,0.8573942323052616,upper,yes,yes,15,411,14
81,no,40,female,more,0.683655717086177,1.2491377103404169,upper,yes,yes,298,46,1
87,no,42,female,more,2.1860465371735396,1.3335347931131967,upper,yes,yes,31,361,88
157,no,34,male,more,2.3022422124577457,1.8531797646237342,lower,yes,yes,169,519,55
428,no,40,female,more,1.6617633158374447,0.8001091740962748,lower,yes,yes,63,553,60
306,no,41,female,more,2.3480497506341393,1.2774356099519713,upper,no,yes,155,433,19
390,no,64,male,more,1.9303539253327802,1.5841322591850981,lower,yes,yes,70,577,14
32,no,48,male,more,0.8597739560300806,0.8860342669534028,lower,yes,yes,193,57,71
117,no,31,female,more,-0.10840157047117138,1.8986014011940158,upper,no,yes,106,403,44
24,yes,43,female,more,1.5260444330703171,0.9580419970633809,lower,yes,yes,20,527,41
285,no,49,male,more,0.9611242859994288,1.4788328009862066,upper,yes,yes,121,89,39
58,no,39,male,more,2.4354829303111547,2.199403788126873,lower,yes,no,187,357,24
192,no,51,male,more,1.2996659095230805,0.9324434081805941,upper,yes,yes,209,291,51
197,no,41,male,more,1.9824570590204216,0.7345395233733442,upper,yes,yes,108,137,47
64,no,41,male,single,2.684462678410466,1.0771323297895667,lower,yes,no,346,337,66
133,no,49,male,more,1.8409344951203608,2.131668227614523,lower,yes,yes,105,226,20
414,no,33,male,more,1.8152685818922671,1.4071476772922882,upper,yes,yes,188,339,56
441,no,39,male,more,2.3542862985569855,1.4995994741147913,upper,yes,yes,368,105,25
158,no,31,male,more,1.9827709610935633,1.3396826559067883,lower,yes,yes,349,64,54
138,no,53,male,more,2.9802657497156018,1.501916825290001,upper,yes,yes,275,524,20
