rownames,district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math
43,68580,Brittan Elementary,Sutter,KK-08,25818,800.5552470947245,31.6610744140208,77.3456741260472,1690,1633.5996009221026,27.67013200002861,38.98471943204413,21.58989449316637,60.446049930026774
229,64093,Placer Hills Union Elementary,Placer,KK-08,23796,674.7584609431016,31.819054543529283,27.51338943013579,1199,3251.102679972839,22.673488377833717,52.279941404681864,29.992683079823227,49.22340511841801
176,74866,Susanville Elementary,Lassen,KK-08,18080,595.7308881828377,28.850770405902004,2.005122388549374,1631,2347.780467394,23.81625836063331,24.979831452535,39.385771576138765,20.96450175228465
416,72989,Palmdale Elementary,Los Angeles,KK-08,7245,1052.9813201257712,66.57382642592108,77.23297460731786,1705,2110.9005139266433,34.941505254859436,40.641436510013136,30.236807175477455,50.98256836944689
44,74001,Keppel Union Elementary,Los Angeles,KK-08,1109,797.0712562730141,54.15257831836019,93.45565362311804,805,1783.0799334974602,34.93910273510801,52.346976413397726,37.71830329748157,64.32111583163066
166,67473,Magnolia Union Elementary,Imperial,KK-08,13632,431.11493481504107,44.89660471934637,42.36051772916379,3289,3036.131572086819,30.395995562186688,76.81509301846737,50.328482583910805,56.379107822059524
165,72069,Westmorland Union Elementary,Imperial,KK-08,11335,420.3791439536478,38.67876632964642,75.9088088989244,1053,1402.4987481508706,35.86281888063658,33.39941958616471,35.029208436214965,44.72069255891488
236,67395,Brittan Elementary,Sutter,KK-08,15649,509.0472458835792,45.75306869123451,69.15289461989529,3065,1835.5542556284324,22.429479115323094,58.68012035836354,52.93741612157911,90.59719300139787
358,66883,Exeter Union Elementary,Tulare,KK-08,20838,623.9309399948027,51.0827012986109,50.069053155660235,1292,2082.2449599248203,28.21427841880808,63.240924084606014,75.67701425621078,65.72256102771414
173,67531,Nuestro Elementary,Sutter,KK-08,2954,751.4862327399322,58.3549001936498,31.14228348350551,350,2137.3827144400907,21.12272744882979,25.7815639785806,28.740223105055172,40.89403085689035
348,69985,Lowell Joint Elementary,Los Angeles,KK-08,1875,562.2926560675154,30.990634183427243,67.32472565293725,1810,3039.820308052901,16.698080715027686,18.81276411296942,59.9971907449523,52.75358785580296
408,61750,El Monte City Elementary,Los Angeles,KK-08,22502,756.8558713867474,42.35292867485815,41.93206109168736,2088,2146.751926146195,19.01487349278048,57.17287646770926,64.4970083635439,26.36075590589295
