rownames,district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math
349,69733,Brittan Elementary,Sutter,KK-08,10631,689.7533643084587,40.46442045151706,83.50572680326071,258,2287.4503543146056,33.69097135525678,48.70082957192436,71.29002317524348,60.69302121792887
26,66144,Placer Hills Union Elementary,Placer,KK-08,2277,572.4119616714462,25.964965249145823,65.72997656537193,1445,2375.804041586166,21.725558820504936,52.82117296692784,58.95601877736016,28.84492854868818
93,71908,Susanville Elementary,Lassen,KK-08,17992,116.31057718694672,19.457564457423423,54.172397285179855,1876,2676.4703021382447,18.356955889755866,34.297438578236026,84.88109770715292,63.98117866355961
328,63859,Palmdale Elementary,Los Angeles,KK-08,6275,810.9320425817045,45.84647284502181,79.45063327474064,2817,1333.022112105682,23.21910384768402,21.40980261543512,72.14073712531587,54.033463518170954
292,64236,Keppel Union Elementary,Los Angeles,KK-08,1167,414.44506285302776,54.17948857446681,23.494668716019138,1438,1533.9012107129156,25.17274326773166,31.95032489357783,50.98566051083605,60.626855924641305
139,73344,Magnolia Union Elementary,Imperial,KK-08,25740,659.9179545539888,46.75613170422549,46.15498602348592,1608,2428.819029310833,21.646703906250355,42.52894597930845,80.36288050673865,49.93113766275601
23,63126,Westmorland Union Elementary,Imperial,KK-08,1470,1079.0124186907342,37.548958111307186,38.33781939414345,3216,2638.361256789518,23.07744872701957,28.68491583866145,55.781996561714784,43.03496697236992
291,74933,Brittan Elementary,Sutter,KK-08,6767,388.5638194241744,25.344746966284767,87.8163642919734,1192,962.2324583262842,20.07492117274095,43.76062227766292,40.15145963875949,59.56037392802794
20,61609,Exeter Union Elementary,Tulare,KK-08,2552,383.0637113441348,43.16106117778458,54.06332292556311,1637,1867.4252115401812,26.623829226535676,70.19434811542801,55.34964913087962,45.802314042218235
83,62505,Nuestro Elementary,Sutter,KK-08,3865,510.4471554557816,29.78544367437294,74.02752728341095,1373,1933.6246514551485,15.60039627823784,43.32190720943413,73.06674226971154,71.36321461234182
149,72024,Lowell Joint Elementary,Los Angeles,KK-08,2474,673.5952926952713,21.999258084296624,39.24477239140188,2254,1474.4957165826668,34.44874654207951,18.523711650362717,64.26631029992974,64.6611434578632
104,62145,El Monte City Elementary,Los Angeles,KK-08,24502,957.7986133416075,28.89352610489015,68.78665319087575,3251,1407.3410494382294,31.216335813997638,42.740343622437734,38.283371828409315,84.50644529391799
