rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
7729,11,female,10.101062697577138,14.929194564295823,no,2,15,5,2
7295,3,female,9.454454862661448,-3.519246431754386,yes,5,18,2,5
2118,1,male,18.64061852200695,11.351036414095798,yes,3,11,5,2
2422,10,male,5.1795958890746885,2.3893727296497813,yes,1,19,7,4
3511,7,female,22.557632491557467,7.660869966871809,yes,4,13,6,3
1012,4,female,17.996209493540007,6.514715748178358,no,1,17,6,3
5940,8,female,9.0815241460983,9.874515584957821,yes,3,11,3,2
2738,12,male,25.87598712982881,-3.474766366195041,no,1,9,4,4
6333,1,female,36.159365208238285,2.3076586416699065,no,4,18,7,1
645,6,male,8.40674350945598,6.415109342088794,no,5,9,4,1
6112,1,female,11.514405776753113,6.379570180999095,no,3,9,7,2
653,7,female,25.51945322931312,4.3541018244992316,no,2,12,4,2
5862,3,male,20.25487410615395,8.242262089954922,yes,3,18,4,5
1342,12,male,35.535700362868695,4.083949901801043,yes,5,14,6,2
6938,2,female,18.166927047174394,3.7376479726423186,yes,1,15,1,3
3379,8,male,28.455310431665893,13.839845173330355,yes,3,17,1,5
4431,2,female,27.71237596311049,1.9714721991926787,yes,3,9,4,1
2794,4,male,8.996292148635801,2.8959304240598183,yes,5,11,6,2
4416,1,male,13.834606437548947,11.24935360798818,yes,5,14,3,1
494,0,female,15.01050189375421,3.6422147240879266,no,5,10,2,2
6502,9,female,15.10947547635014,3.0728613422499462,yes,5,16,5,3
1084,3,male,9.375005245187822,19.158903309557438,yes,5,20,6,4
2949,2,female,9.04642609831908,1.095472567773717,yes,2,17,1,1
6930,3,male,36.29628764356802,4.886483688697083,yes,1,9,1,3
1528,0,male,33.00533791084865,7.4138659911722415,yes,5,20,6,4
5375,5,female,19.67997665544171,14.455891497920101,no,4,14,4,5
2971,7,male,30.590029632589925,1.1181426055661765,yes,1,15,4,1
1537,5,male,17.915367961182515,7.212381644334632,yes,2,11,4,1
1910,12,female,21.194929580182052,9.878445027305816,yes,5,20,3,2
8620,9,female,5.161407433533224,2.7670365088680864,no,3,18,6,4
4668,1,male,30.230445705746405,8.023000564294538,yes,1,18,4,4
766,8,female,47.477424828306695,9.443083205950531,yes,3,20,4,2
312,4,male,22.434370693463592,3.409484016760673,yes,5,19,5,4
3194,2,female,28.840350253550234,1.9408484481918196,yes,2,13,4,4
5312,9,female,22.32265125778214,6.193282611403172,yes,5,12,1,4
4988,6,male,19.022737244090848,4.807803555648636,yes,2,13,2,3
3522,5,female,12.767733720057308,14.890843848241719,yes,1,12,3,5
2356,6,female,29.44032177817084,8.650570210266011,yes,1,18,6,1
888,7,female,-2.2728181868123407,0.06997480421536117,yes,3,14,5,4
7670,6,female,12.677814908388486,8.756105465207636,no,4,11,2,4
2152,0,female,7.317933310118075,-2.3829305169714132,yes,2,14,3,2
9019,3,male,19.384044782540006,17.562028194527464,yes,5,13,4,3
7266,12,female,17.80426471728358,4.8949384505280396,no,2,16,5,5
8966,12,female,23.912785499424125,1.1078484586614419,yes,2,20,3,5
3888,3,male,21.2435543866007,1.5612463589295391,yes,2,10,4,2
7104,1,female,20.352553119877232,-0.00885450687367495,no,2,10,3,3
7325,6,female,12.27243923576005,8.173042361092202,yes,3,17,1,5
6120,12,male,49.949072965057994,14.069886912652816,no,2,11,7,1
8649,2,female,31.641854657184194,17.702074465001868,no,3,16,3,3
7997,2,female,18.99136700901839,5.891427004303276,yes,2,11,3,2
2553,7,male,18.178315872129005,13.219621422444062,yes,4,10,4,5
1261,8,female,13.511055662573941,4.179559885532987,yes,4,19,2,3
2042,7,female,4.825023260549592,6.523704617107686,yes,4,14,3,2
6482,9,female,15.051638609631432,5.412170361511027,yes,4,19,1,1
2482,12,male,25.534760131061162,1.3434787611194459,yes,4,18,7,2
6603,6,male,24.176279083920058,14.28570787462469,yes,4,18,4,5
8551,2,female,9.254847085614548,-4.749008166069233,no,5,9,6,4
5535,3,male,34.001837921671545,4.494091482481066,yes,5,9,5,3
7204,9,female,-1.4161826885531816,5.24881976962886,no,1,14,6,4
4156,11,female,25.61889295073801,16.49035875902101,no,2,12,4,5
8071,4,female,28.315156374916835,11.119700102842208,no,3,16,7,2
5915,6,female,6.350763863507092,8.43993410119224,yes,3,15,2,5
