uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed
5507df65-d963-43c6-9e0d-a8c375c02b6c,2-1,0,368380,809191,54074,169,0.2938806484356663,803,26.24811925215235,smartphone,1.8007566471966572,postdoctoral,1.1384237662770602,Spanish,0.2254948392961298,1.1151492281660382,N,2.65663525239441,45676.330287487566
8672882e-46f5-44a6-ac35-bfedb6323e69,2-2,0,1002210,668764,62013,222,0.681584841132276,974,47.40987898517024,desktop,0.7281317506442861,graduate school,0.5415897739956463,English,0.46989933762773406,0.12268413828719338,Y,2.979518978879086,41136.486771050906
722b0462-7e9e-4278-8d36-9495f6928afb,3-1,0,771480,995213,35170,191,0.6470907379221251,1091,62.636318036443015,laptop,0.9779726536189608,college,1.343422737780757,English,0.5693838877667022,0.2103584058051441,Y,1.5025639416770795,45369.85834563117
6fd65cf5-962a-4227-b24b-b2ef6f590a96,2-2,0,265862,79826,53158,110,0.412671360505391,1325,31.334074596503438,desktop,1.1827392907250183,college,0.46867786926708066,English,0.22573679534469243,0.41269324922023515,Y,3.079687095539928,45086.54758527214
a8a7b6f7-3663-43c9-a149-88a058e52ccf,3-2,0,578294,375839,43101,167,0.7384746745378079,1285,35.503269760002084,desktop,1.2060591791328872,college,1.4971973418910343,English,0.5082287937005903,0.29445724145516455,Y,2.6637683946581543,44019.12027812309
dc6fe456-3569-43f2-b793-afaf3225c316,1-2,0,119859,786237,42269,198,0.5480541339923273,1264,30.946150775666297,laptop,1.215234340200444,high school,1.7162433975714153,English,0.5509329893704995,1.258256343764811,Y,0.5797715165277795,41455.213471451025
2e1d768a-de6d-4d56-ba2d-acc494ec8687,2-1,0,53191,958098,122464,250,0.39113530418749687,975,38.82445345046019,laptop,0.3476640280662773,college,1.0652319893031328,English,0.5745864899473498,-0.005979949290567443,Y,3.2628652561375993,42560.938167381966
80377a90-a6d3-4092-ad16-1615a6f024b2,1-1,1,617984,225821,32269,214,0.23149121372411802,527,56.93728265474,smartphone,1.1501174612601461,high school,0.8207195989346769,English,0.5259292880736707,0.2947125788866771,Y,1.1676643517048566,42894.839604177236
20707557-d86f-471c-bd39-ce12b5d290c3,3-1,1,513531,482442,91017,227,0.6246420417667145,519,49.60010475719635,laptop,0.8198507980661573,college,1.880186543088577,English,0.5575736782409756,0.5562236710944088,Y,0.8737681356898461,42692.55127823805
9783faf6-c2f5-4343-a86d-f6312c95f762,1-1,1,711082,121055,66923,153,0.18642487817074177,969,19.20767337364453,laptop,0.32347303484661605,graduate school,1.984356426680817,English,0.40038569482755076,0.22717256018538712,Y,0.025330786168342945,42418.089005937676
d77f1a0e-29fe-4341-9629-55666d082f4b,3-1,0,619922,270062,1980,304,0.3193507234013775,520,56.37689327874598,desktop,1.3888404364240856,college,1.4158582310267258,English,0.42797576029595796,0.3506221137069518,Y,1.3023729679138623,46186.17673537462
08e0c3b1-652b-4be1-b8fb-e30789efca15,1-1,1,770272,635776,131856,128,0.9336953011065054,514,59.09339199005757,laptop,0.2703899975297248,graduate school,1.7175514202641309,English,0.6002767222767501,-0.14819067557629073,Y,1.6975394445764698,41985.546388379305
ad72ff21-0001-4c71-9657-91f0af317112,2-1,1,715725,164137,31901,331,0.32367102304095086,619,49.831608175468396,desktop,0.9151261950977165,graduate school,0.8893092037668766,Other,0.3898735633865385,0.29375310707627406,N,3.2571600269544403,40763.227707310165
4bf638b5-36b4-4b87-977c-dbb48a337da5,2-2,0,670188,983472,120448,160,0.5301546749632444,1009,43.78853271210872,laptop,0.7141635952936358,high school,0.9176896995257219,German,0.5950254323987036,0.281448395593652,N,1.0506752191409485,42077.06647121106
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,2-2,1,1007266,997556,72812,296,0.4491178009514338,1068,29.80212533970165,desktop,1.1952049053105216,college,0.8461650615698547,English,0.5976433008338837,0.5721583364545806,Y,0.4922245477364573,41277.59633876943
9ad793c8-00ee-4105-85c4-5e9513b219b5,2-1,1,288187,888027,45772,246,0.7403248143607166,749,43.634907848553745,desktop,1.944294856136628,college,0.2875834837816954,English,0.5337334746708609,0.5475136174032754,Y,-0.4226775480763454,43085.59904283777
