Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
321,0.5655635146915378,1,1.582139936609793,1,0.5468704212175178,4,1,1,0.49869437520646787,1,0.9702798979509761,1,0
1163,0.4358002721899581,1,1.5281537785836012,0,0.8150063976629082,4,5,0,0.4220931430966808,0,0.9090226442128003,1,1
1757,0.2747590728096238,0,1.5755313188369249,0,0.9412013708425566,1,2,0,0.4760447504907468,0,1.0188549850956534,1,0
1318,0.9886379718600267,0,1.7019819666730573,1,0.5324500773880747,1,2,0,0.39907212988026,1,0.8827808105097618,1,1
2364,0.40456513649152126,0,1.372415769668641,1,0.2646860214286546,4,6,0,0.3864835454396049,1,1.1950523048669948,1,1
1310,-0.008631075456923099,0,1.5311484744532036,1,0.7581835547793436,1,1,0,0.5131720457046999,1,1.2018211208773328,1,1
1615,0.6574991197150182,1,1.6161688953863012,0,1.0801906599412585,3,2,1,0.20967077074064838,0,1.0792300995877186,0,1
2059,0.5895569547030711,0,1.4778657490588682,0,-0.7099119438833967,1,6,0,0.5155496711245805,1,0.6927302577631878,1,1
1781,-0.05282313006473771,0,1.4791555872606044,0,0.6778387125814993,2,6,1,0.4861601396360395,1,0.9099373623488786,0,0
193,1.0302946136660733,1,1.5914278181099089,0,0.056800774782085284,4,4,0,0.34476557053798507,0,1.299915492918522,1,0
1068,0.5802361747333303,1,1.4889539995629637,1,-0.2912961823703173,4,2,0,0.476511591524926,0,1.0853713222437755,0,1
1694,0.49653215138527157,1,1.404194513984058,1,0.6775967147495222,4,3,1,0.578432333138819,0,0.8605958480545289,0,1
1153,0.017051724810172086,0,1.5431573648253192,0,0.7345538043846267,4,4,0,0.43748134673273814,1,0.9101532788688466,1,1
871,0.42224644238680303,1,1.589051516575624,1,0.8734164061501408,1,1,0,0.644672422206048,0,0.8375244459922353,1,1
2332,-0.31979662070969483,1,1.4491206933609437,1,-0.4289532895786151,4,6,1,0.4679614906639672,1,1.0410423700119509,0,0
101,0.11412247955666754,1,1.6272571235082167,0,0.21814549024109525,2,4,0,0.35320432811414176,0,0.8045495031438689,1,0
2303,-0.18919066418340968,1,1.4709069893330133,0,1.136889229471254,3,3,0,0.5542109481423654,1,0.7019628786227393,0,0
1956,0.9429181890783846,0,1.4402865982992694,0,0.8021258796899613,1,2,1,0.5145903893855883,1,1.0924600338763635,1,0
420,0.5240766081884113,0,1.3546998815622335,1,1.5077791224701547,3,4,1,0.5803400851392393,1,0.7988128874898696,0,1
1482,0.3341356114954602,0,1.4593735797288114,0,0.8890896336333463,4,3,1,0.3703490271597829,0,1.1240792405878168,0,0
1733,0.9256322705596115,1,1.6532874027101887,1,0.8227578572277016,2,6,0,0.27559153840136996,0,0.8764015337265355,1,0
1164,-0.0024324928904990717,0,1.4655890417581579,1,0.45557564067782086,3,1,0,0.46639224476803076,1,1.2351686604182521,0,1
1260,-0.18071111178712895,0,1.6411966013316126,0,0.6571513007737773,3,4,1,0.5124666320803556,1,1.1653190187824252,0,1
1490,0.07981066197388931,0,1.66264805845664,0,1.087734902694459,2,6,0,0.36248514612387095,1,1.2051516636552617,1,1
1453,0.9386853327948321,1,1.5788258101452013,1,0.9367226480680986,1,6,0,0.5646508890354752,1,1.0938243071709841,0,1
383,0.49338408965368286,1,1.5288287480838634,0,0.13869397063408656,3,4,0,0.5314415728037871,1,0.8960540991137146,0,0
649,0.6753486746895555,0,1.5050847425387923,0,0.2984870020754188,4,4,1,0.3769203474675181,1,1.0629655472047523,1,1
1737,-0.05495151032856782,0,1.4425309548837117,0,0.48383264825388456,3,2,1,0.2961873093447312,0,1.0540605242073684,1,0
278,0.24707151333168392,0,1.5452581149365399,1,0.6627883350160066,4,2,0,0.5190995569699861,0,0.8559048626334163,1,0
845,0.6075963459743405,0,1.6891169284362164,0,0.43554552275598535,4,4,1,0.38191013555700326,0,1.1818616209568065,1,1
467,0.8165147817275313,0,1.6172505483700121,1,0.39360191951217466,3,4,0,0.5031433459153624,1,1.3169454669499525,1,1
2364,0.8119043965450757,1,1.5137549457747541,1,0.011581667183093725,2,2,0,0.6061380457048926,0,0.9112532538978386,1,0
913,0.2548423562931136,1,1.4880259926195578,0,0.21096727891246536,1,4,1,0.46799070471309856,0,0.6562466356322155,0,1
1902,0.45637355043221794,1,1.348797301215936,0,0.5042524540523373,2,4,1,0.7165756568172883,0,0.9827482547936046,1,1
1479,0.4525530806840728,0,1.4027082332274976,0,0.8910462533662171,3,6,0,0.4692501286003141,0,0.7518721382600884,0,0
2375,1.226157692112528,1,1.5342793374001573,0,0.19186944354731794,3,6,0,0.43938278204026343,1,1.1622128936862395,0,0
2257,0.6318145487792199,0,1.5983137522547382,0,0.6064804131220466,2,5,1,0.45425606789289613,0,0.975527027540272,0,0
1922,0.04006530177627815,0,1.4388625438941942,0,0.5908163764296899,1,4,0,0.5117403491153467,0,0.7399946724463866,1,0
908,0.6243584983206965,0,1.4731483616483747,1,0.5285800013478054,4,3,1,0.5225262209393972,1,1.111378661761559,0,1
2212,1.5023843158202552,1,1.447430305679832,1,0.42236300043411545,4,4,0,0.5551075875413232,0,0.47452347853127635,1,1
24,0.4620698379263561,0,1.519694590623488,0,0.2797879301232621,1,4,0,0.4637496540191799,0,0.9854188589024903,1,0
836,0.40884762369342653,0,1.6013770427373004,1,0.4609666884663848,3,3,1,0.4111748166238387,1,0.8098652541699691,1,1
469,0.7909930378052111,1,1.207172003319185,1,0.6723584570448548,1,1,1,0.5138571789106009,1,0.4525173483398055,1,1
2080,0.9428669436084769,1,1.4863395276657845,0,1.079320879635532,2,5,0,0.48187939950971964,0,0.8514827309751919,1,1
440,1.419958167910127,1,1.5107245639909452,0,1.1664912278583772,2,1,0,0.4868435582842762,0,0.5484541420957934,0,0
2301,1.057098398518027,1,1.4628161371573036,1,0.3186452219960165,1,5,0,0.40340718799505765,1,1.1888757376962067,0,1
1071,0.524505409960936,0,1.4462320354693234,1,1.2485352123809468,4,5,0,0.49280185371253515,0,0.9036819517618309,0,0
1957,0.5446330112303233,0,1.499915360379684,0,0.7717649819251275,3,4,1,0.38350138815431284,1,0.8949096690313567,0,1
103,0.9020560193274147,0,1.573620715218176,1,0.4342345491157057,3,6,0,0.6374869586402699,1,0.9118726599136603,1,0
1090,0.802305406112115,1,1.72577999164189,0,-0.010838044563903915,3,3,1,0.3994449780936618,0,1.2700667232127998,1,0
1841,0.615673445512393,0,1.3432232648334563,0,0.3773052548357597,4,6,0,0.4623710035436408,1,1.0258357801287739,0,0
1019,0.6066988910134263,1,1.663463190427933,0,0.05926498318882706,2,2,1,0.39050662834173466,1,0.9650253111546055,0,0
