rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
162,no,33,female,more,3.0065028262822944,1.2621192766192568,upper,yes,yes,93,381,81
255,no,34,male,more,2.139071396437801,1.245780065826209,lower,yes,yes,107,389,58
316,no,35,female,more,1.7223883229287542,2.218299588489472,upper,yes,yes,97,153,23
393,no,67,male,more,1.279226630687817,1.6512318536631698,lower,yes,yes,71,153,52
71,no,57,female,more,2.120830018635714,1.4450843220831922,upper,yes,yes,163,163,64
300,no,68,male,more,1.5274192749561295,2.637091160988253,upper,yes,yes,347,44,65
398,no,39,female,more,3.1756839377734947,1.4258277491996705,upper,yes,no,50,241,38
223,no,42,female,more,1.66301880656787,1.3058999714149084,upper,yes,no,115,182,63
412,no,57,female,more,2.6127072229879564,1.473670962925978,upper,yes,yes,327,264,38
40,no,49,female,more,3.711283321659036,2.3934468739449173,upper,yes,yes,130,269,94
341,yes,48,male,more,0.7673509940687417,1.654039127809221,upper,no,yes,79,243,56
377,no,60,male,more,2.0786064203795376,0.9411509830319162,lower,yes,yes,303,248,56
387,no,48,male,more,1.947061473274909,1.460149747408178,lower,yes,yes,116,248,58
63,no,66,male,more,1.4093378630751894,1.8567518419603082,lower,yes,yes,200,154,92
345,yes,29,male,single,2.175039338812475,1.6579194557007317,lower,yes,no,308,102,16
135,no,45,male,more,2.3230437144790144,1.7155808300297983,upper,yes,yes,175,469,28
305,no,51,male,more,2.333317052565283,1.3784708791660067,upper,yes,yes,329,97,78
81,no,49,male,more,2.454936843514473,-0.26980132783196553,upper,yes,yes,231,523,43
370,no,37,female,more,2.2093985437972736,2.207150796995493,upper,yes,yes,156,24,43
237,no,51,male,more,0.6138014583935985,1.0355976080321,upper,yes,yes,84,133,22
460,no,62,female,more,1.8703016426323193,0.9700464308334178,upper,yes,yes,264,337,16
346,yes,66,male,more,0.3445421594057192,1.854677762872401,upper,yes,yes,312,522,15
221,no,49,male,more,2.0084209804721165,1.2785642827099104,lower,no,yes,61,268,11
276,no,66,male,more,1.8474620751009192,0.971207194098394,lower,yes,yes,124,223,47
123,no,30,female,more,2.2313014951650905,1.9197095324663727,upper,yes,no,74,178,75
363,no,71,male,more,1.0023131130479062,1.711323785079776,lower,yes,yes,288,43,83
398,no,43,female,more,0.8357274707444327,1.9542141731217997,upper,yes,no,318,286,49
244,no,40,male,more,0.8974920469011207,0.8524230664906925,lower,yes,yes,363,133,85
125,no,59,male,more,2.3769685258858506,0.9747719730977278,upper,yes,yes,136,306,41
376,no,73,female,more,1.9477876653668595,0.7752996473796625,upper,yes,yes,169,326,15
133,no,45,male,more,1.6708014680899002,2.145989080495214,upper,yes,yes,361,32,9
461,no,34,male,more,0.9731863897140149,0.8047091661106373,upper,yes,yes,278,264,14
228,yes,64,female,more,1.2503614350192542,0.4966761811281868,upper,no,yes,156,387,21
32,yes,59,female,more,0.9771517811270842,1.1046011248293606,upper,yes,yes,266,302,56
275,no,32,male,more,2.6138422374927868,1.325223921281367,upper,yes,yes,121,475,64
432,no,60,female,more,1.240267264981335,1.1525573697428826,upper,yes,yes,196,232,88
90,no,42,female,more,0.6134795177709278,1.0794416722369842,lower,yes,no,195,168,38
278,no,65,male,more,2.2479827748764585,1.1353232149258174,upper,no,yes,108,427,8
55,no,52,female,more,1.2715558610723983,1.2521872779855612,upper,yes,no,91,206,54
48,no,45,female,more,1.7346273354126622,1.6538022005037945,upper,yes,no,82,131,10
3,no,34,male,more,1.1826149402183685,1.7128850388786625,lower,yes,yes,45,360,48
165,no,47,female,more,1.33044984886831,0.8338871097343935,upper,yes,no,145,231,42
194,yes,69,female,more,1.4942987745850898,0.5495802294971498,lower,yes,yes,325,118,16
78,no,48,male,more,2.290902606009966,1.860555033049197,upper,yes,no,104,498,86
111,yes,33,female,more,2.8389879587823676,2.0008446493302707,lower,yes,yes,220,373,76
207,no,57,female,more,0.013198504553575852,0.35599481586299975,upper,yes,yes,261,407,23
352,no,56,male,single,2.1270910467276485,1.1457544766212047,lower,yes,yes,107,95,56
66,no,61,male,more,1.8349848392039558,1.8240979126684655,upper,yes,yes,41,448,67
19,yes,31,female,more,1.714597425891144,0.3708264417969025,lower,yes,yes,42,495,42
235,no,72,female,more,1.973664326952821,1.677868317040733,upper,yes,yes,258,401,74
71,no,62,female,more,1.8872516163249933,1.9827775719358876,upper,yes,yes,370,350,16
429,no,64,male,more,2.2187377378821553,1.9040512327984431,upper,yes,yes,269,103,1
368,no,31,male,more,1.3362510563605086,1.5297077073808376,upper,yes,no,264,58,92
360,no,32,female,more,2.376131619913373,0.7516484475826851,upper,yes,no,54,392,75
378,no,69,male,more,1.3351023940758209,1.338903718618562,lower,yes,yes,276,176,60
268,no,45,female,more,1.8908987331497615,1.563282938472952,upper,yes,no,358,579,8
140,no,39,male,more,0.8048202010466468,1.4305452889604189,upper,yes,yes,73,431,54
221,no,42,male,more,1.6997110470449663,1.509865758903538,lower,yes,yes,84,348,36
246,yes,32,female,more,1.3304634326606986,1.1569666781154146,lower,yes,yes,184,113,29
17,no,31,male,more,1.3946762422499859,1.0117565200600454,upper,yes,yes,357,449,43
314,no,39,male,more,0.9503469381845869,1.3113004118087495,upper,no,yes,164,97,84
413,yes,54,female,more,2.2861562845827943,1.8349279419127904,upper,yes,yes,307,391,8
336,no,56,male,more,2.2338940358663395,1.6168781200782787,upper,yes,yes,47,78,4
452,no,56,female,more,2.518015875532871,1.254933033962218,upper,yes,yes,80,324,93
222,no,40,female,more,2.8100876673981747,2.056571976985702,upper,yes,yes,27,20,2
351,no,67,male,more,0.8137150822090025,1.593752443845586,lower,yes,yes,252,479,36
58,no,49,female,more,2.1490911226849416,1.819646602843577,lower,yes,yes,198,273,39
169,no,71,female,more,2.5995752360695668,1.7848144218006288,upper,no,yes,289,453,38
444,no,54,male,more,1.8631244922572747,1.4115348004251138,lower,yes,yes,304,257,19
457,no,65,male,more,-0.19372756908448507,1.1759365038269827,lower,yes,yes,39,149,33
110,no,53,female,more,2.1864010343583082,1.7479326276221232,upper,no,yes,368,85,86
181,yes,50,female,more,1.744911584300973,2.2741681855499114,lower,yes,yes,92,452,93
235,no,53,male,more,0.7662088260586876,1.7963858634454817,upper,yes,yes,183,117,58
404,no,71,male,more,2.488716760618087,1.707357363047828,lower,yes,no,78,214,28
318,no,68,male,more,1.917010340263499,1.014731936068695,upper,yes,yes,124,255,18
460,no,50,male,more,2.7005156058104296,1.7458178337871972,upper,yes,yes,211,179,81
247,no,72,male,single,1.749430254405317,2.1561063170272194,lower,yes,no,208,20,78
433,no,31,male,more,2.4493128777991773,1.7358092354094379,lower,yes,yes,115,505,93
268,no,37,male,more,2.1324593864972434,0.9693676688052593,upper,yes,yes,84,242,77
84,no,51,male,more,2.0030172698729864,1.5298741887945317,upper,yes,yes,241,270,45
48,no,35,male,more,2.6725277247186736,2.146913876829316,lower,yes,yes,295,383,25
439,no,35,male,more,1.2834805268877991,1.5652982994799325,upper,yes,yes,327,253,31
53,no,39,male,more,2.416167602858529,2.469103739365244,lower,yes,yes,194,127,29
107,no,45,female,more,1.8713847545075066,2.214173476039901,lower,yes,yes,102,123,70
445,no,60,female,more,1.0140750166678325,1.240284146291512,upper,yes,yes,218,431,93
190,yes,46,male,more,2.3578520492756616,0.9347886265418334,upper,yes,yes,54,200,41
346,no,46,female,more,2.0540772325646195,2.4117305822688393,upper,yes,yes,158,81,52
78,no,52,female,more,4.083725576896551,1.0386481131509906,upper,yes,no,286,99,64
380,no,44,male,more,0.7171979662912887,1.4495412786935358,upper,yes,yes,50,319,91
409,yes,35,male,more,1.1304123600494098,1.6812793810329452,upper,no,yes,125,442,43
13,no,36,male,more,1.8890817594989178,1.82026649542329,upper,yes,yes,36,114,72
136,no,52,male,more,0.4739073209005231,2.437669369951592,lower,yes,yes,243,321,84
202,no,38,male,more,0.837959648213346,1.7517866293430402,lower,yes,yes,209,198,69
35,yes,30,female,more,2.7242898522523524,1.2130604670897707,lower,yes,yes,227,420,37
179,no,70,male,more,0.17756096626516227,2.30404619359816,upper,yes,yes,162,251,21
398,no,69,female,more,2.2050629097667147,0.2618387855290194,upper,yes,no,65,283,37
403,no,39,male,more,1.909178467120912,2.6364419042299216,upper,yes,yes,90,547,56
360,no,45,male,more,1.0231913336353498,1.2874454855175352,lower,yes,yes,256,544,61
63,no,32,male,more,3.2915548106735937,1.2748266052251358,lower,yes,yes,266,220,2
241,yes,56,female,more,1.3463733252187442,2.1208431946749124,upper,no,yes,57,505,6
313,yes,67,male,more,1.924777951581278,0.6567665224486855,upper,no,yes,71,180,49
285,no,53,male,more,2.572796293736711,0.7742059151878579,upper,yes,yes,48,312,92
252,no,37,female,more,1.1502165188309277,1.4733630450831086,upper,yes,no,275,229,65
183,no,59,female,more,1.5603085540045838,0.9000691281671828,upper,yes,no,195,66,23
331,no,65,male,more,1.0412283820101016,1.336743513946496,upper,yes,yes,157,556,7
312,no,41,male,more,2.382140982544442,1.4149414251132202,upper,yes,yes,14,89,72
315,no,44,male,more,1.825459028955638,1.9621152362757315,upper,yes,yes,378,272,55
400,no,40,female,more,1.474155919862553,3.3015465886062803,lower,yes,yes,41,89,21
311,no,56,male,more,0.9965130749619412,1.7175878094360817,lower,yes,yes,303,439,50
210,no,39,female,more,2.477091769908671,1.6005608535777651,upper,yes,yes,191,140,60
210,no,41,female,more,2.3173173762671997,1.4118442886371143,upper,yes,no,307,374,72
74,no,55,male,single,2.24906790830449,2.209133827723336,lower,yes,no,135,346,66
299,yes,33,male,more,2.535637731157064,0.2949966861174813,upper,no,yes,131,38,21
84,no,67,male,more,1.9671192345238642,1.4328780639476122,upper,yes,yes,112,55,64
274,no,54,female,more,1.7762030654466,1.6333786271441184,upper,yes,no,164,382,6
178,yes,60,male,single,0.9585537153546743,1.3553235252320903,lower,yes,no,5,25,70
381,no,59,male,more,2.558505963741724,1.5217676320335245,upper,yes,yes,154,251,26
446,no,71,male,more,2.317744100983508,1.092732014890677,upper,no,yes,19,96,54
220,no,43,female,more,1.7077259036870591,1.2004281912856374,upper,yes,yes,43,258,74
423,no,45,male,more,2.7772987690633153,2.379694521243788,upper,yes,yes,24,166,22
80,no,37,female,more,1.811865194148848,1.3698907810581853,upper,yes,no,366,314,48
