uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed
5507df65-d963-43c6-9e0d-a8c375c02b6c,2-1,1,285789,633708,64703,144,0.19359624503021972,578,32.17703789580851,smartphone,0.984192579158222,postdoctoral,1.0273758571584062,Spanish,0.6153508332557966,0.7047615037560904,N,2.0661908472703727,44643.90142038243
8672882e-46f5-44a6-ac35-bfedb6323e69,2-2,1,718875,683191,33848,211,0.5228086742050079,334,29.769063324869453,desktop,-0.32187359182561015,graduate school,1.9063137680065143,English,0.28949779224627376,0.865297417869482,Y,1.568991475514874,46719.15013335438
722b0462-7e9e-4278-8d36-9495f6928afb,3-1,0,633090,1014352,139620,251,0.5743944588203918,381,38.87805717287842,laptop,1.6356884154396423,college,1.5607971068724904,English,0.33880031269692157,0.9396502342352093,Y,4.293764754935195,45519.21528660004
6fd65cf5-962a-4227-b24b-b2ef6f590a96,2-2,1,326897,106913,81394,340,0.5521548458718951,370,6.767420223965928,desktop,0.6424022898429859,college,0.31098096506454287,English,0.5346228926626658,0.5910842081591304,Y,-0.7319881574364446,44541.78774736877
a8a7b6f7-3663-43c9-a149-88a058e52ccf,3-2,1,65764,825236,24010,133,0.3600807206830776,710,39.93212544553761,desktop,0.21814186911388322,college,0.12204879917600531,English,0.49353732567214714,0.09161283930237707,Y,1.6076341376834797,41961.88371763972
dc6fe456-3569-43f2-b793-afaf3225c316,1-2,1,349658,883353,22991,330,0.60147970033203,368,42.735487357090314,laptop,0.5249542617948865,high school,0.9870450783400924,English,0.3459442658501872,0.7198371477192929,Y,1.1071388941078388,44223.0934590404
2e1d768a-de6d-4d56-ba2d-acc494ec8687,2-1,0,65201,66896,90862,111,0.15055779895623583,626,36.877507218141155,laptop,1.924537273124511,college,1.0621173145394116,English,0.4476473266792571,-0.14318426389190475,Y,1.3291174029604342,47762.14550985401
80377a90-a6d3-4092-ad16-1615a6f024b2,1-1,0,879368,812565,103056,272,0.20836805728095847,1426,50.73125229600947,smartphone,1.2274681254922633,high school,1.0813305405879239,English,0.9319460477462802,1.2185802281368776,Y,1.2349864006749232,46587.44427877891
20707557-d86f-471c-bd39-ce12b5d290c3,3-1,0,354202,357129,65563,305,0.6414039353799204,425,40.18631443882197,laptop,1.0528420812053783,college,0.5132265101985641,English,0.5754312462754889,0.9504344729249403,Y,2.9504259010013456,42529.47392980743
9783faf6-c2f5-4343-a86d-f6312c95f762,1-1,0,460207,533428,118918,117,0.2120356417158833,781,38.988627930890274,laptop,1.1597174267294696,graduate school,0.7469400667053331,English,0.37538076761174277,1.3767584143057874,Y,-1.383761677274216,46792.76087520037
d77f1a0e-29fe-4341-9629-55666d082f4b,3-1,1,812508,5333,109400,371,0.8422363865554295,802,22.943189403644908,desktop,2.1006889193906284,college,1.6871360068001353,English,0.3702673752037452,0.8248864106068218,Y,0.8890411538284722,47057.248235127016
