ind,year,name,masfem,min,gender_mf,category,alldeaths,ndam,elapsedyrs,source,masfem_mturk,wind,ndam15
2,1995,Bonnie,2.4939010344185397,952,0,1,654,33330.22204355091,36.395434013570224,MWR,1.2794391393242486,122,62562
68,1996,Isaac,6.24534788976151,959,1,1,1457,35848.54925546681,49.09242852955923,MWR,-1.0277511062886981,113,33042
46,1970,Debra,8.040894091429497,955,1,4,925,59415.08013875128,58.21897561626899,MWR,5.515613794963636,158,44630
89,1952,Irene,5.188969179329545,949,0,4,277,18264.01609013091,22.31835220140286,MWR,-3.000015104170169,138,57295
71,1981,Emily,1.4706359757022684,918,0,5,1653,38545.1934932038,44.45682226348801,MWR,6.742715224528956,123,34668
36,1974,Cleo,5.596794996565418,953,1,4,1430,37663.78678522798,8.434454996197797,MWR,3.1835010779397392,105,81108
67,1964,Dennis,7.897574121357881,941,1,5,165,46250.31629039452,31.383636554963594,MWR,3.455041273278195,170,21486
19,1965,Wilma,7.303271375142538,961,1,4,1531,39011.19629754746,29.083256080966137,MWR,6.214516295944756,153,7784
21,2007,Isabel,2.991268051377559,912,0,4,1204,32544.610642722237,15.321950698832163,MWR,0.326902323369346,171,43630
64,1995,Isabel,2.9824947080762474,984,0,2,1197,47773.94424159005,22.476443499212195,MWR,9.19701582834387,94,73850
44,1989,Humberto,0.5719417421912611,953,1,2,1620,31762.527585739062,54.742115221454156,MWR,4.899832786687993,156,63887
75,2001,Isbell,2.522493974832186,952,0,3,457,43105.683765935486,29.082589166365885,MWR,6.415646852784345,107,17658
53,2002,Able,0.691561953799452,971,0,4,1264,41979.77775442368,42.99946277690289,MWR,3.0718342361747473,153,4958
66,1970,Dora,7.415589187092127,993,0,2,705,22129.73465910979,34.9817866400575,MWR,6.09864272023103,188,38564
52,1992,Charley,4.358955061712521,950,1,3,429,36425.04747346551,20.80457770034962,MWR,4.009662094704811,105,58890
86,2006,King,11.493446347192982,968,1,3,614,23291.208068416392,20.294731294117078,MWR,2.918383142792547,184,40190
28,1969,Humberto,4.428241261814175,1001,1,5,1532,34943.03141501338,4.530731810033547,MWR,1.7805580209122707,121,38230
57,1950,Camille,-2.4707441538227544,941,0,2,305,8358.386142227097,1.2934698352432328,MWR,9.722332733737769,90,9953
58,2009,Belle,5.395582974170367,958,1,2,695,28814.315237986353,31.248959594040794,MWR,1.5594586634396088,173,46988
73,1950,King,3.601471332546939,916,1,4,1238,32154.09729870113,27.725131883718063,MWR,4.145847350625479,125,71574
39,1967,Bertha,4.92777586056616,924,1,4,414,47076.59479699163,38.06831337352564,MWR,3.554363322793926,97,26515
52,1986,Andrew,3.8331604019193275,954,1,4,1037,27588.205389013317,34.46225915210761,MWR,3.667125847597439,161,69391
20,1958,Cleo,9.149779561799622,967,0,4,454,36746.71081734958,46.53980984043192,MWR,2.093625272372014,147,25127
37,1963,Fern,6.131674261989607,977,1,2,1334,60935.944731357806,19.8839259858885,MWR,4.290798431035861,100,50660
28,1978,Alex,2.921930220382669,968,0,2,641,60815.48458493693,50.25130029459544,MWR,1.6181086755705847,144,51890
57,1995,Jerry,-0.7490247391227998,942,1,1,68,42015.255012571986,60.536796928418966,MWR,5.509947430738081,185,88023
64,1952,Dora,4.804304972081946,980,1,2,456,25838.31086076652,76.45965648387994,MWR,4.320983142290411,81,50714
69,2005,Dolly,2.483446991301726,994,1,1,1521,26915.345207362723,6.181592920085652,MWR,0.9756992549768699,83,17916
58,1957,Gloria,0.8425811384533168,952,1,1,841,32580.674944933344,35.98235615647716,MWR,0.4142098434102661,91,63485
39,1994,Ike,4.244131560767473,987,1,4,1520,51554.185255656215,3.057411251902515,MWR,6.997857888090373,105,22371
12,1958,Bob,5.679375210913556,970,1,1,1305,56644.05543603523,32.424597614415575,MWR,3.784947052437849,107,74279
22,1968,Frederic,0.21110195017915334,968,0,4,1218,36601.30873870023,15.170488419762561,MWR,6.779420280869826,117,46371
64,1973,Irene,0.63694927483236,984,0,3,1697,60642.11007321869,38.97061585172324,MWR,4.954903454749957,110,66192
61,2011,Andrew,7.9415076596589795,933,0,4,839,52285.017121615994,61.16526100892504,MWR,11.450318686092599,150,84184
5,1964,Ivan,6.075228852236412,962,0,3,727,45380.0394005549,35.05231055193992,MWR,3.2524508607979787,110,86829
46,1957,Debra,1.1824909274861013,999,0,5,623,49930.84469839948,10.707076023704445,MWR,3.789315227998057,154,77246
50,1992,Erin,6.514965834087091,973,1,2,1430,30309.554253105904,37.43194803463546,MWR,0.9675005897510398,95,62456
2,2004,Erin,2.8605000171507777,988,0,2,759,13265.107364404801,12.688521468751372,MWR,3.595280260789156,159,6262
37,1957,Danny,-2.3589559792980213,937,0,5,448,39608.49957100344,17.105366691724747,MWR,7.978559047619674,146,51117
30,2006,Erin,6.910737781820023,966,0,3,514,40878.189293196585,39.94132343436782,MWR,7.690291298495514,162,64371
49,2000,Kate,6.689271793474376,962,0,3,1567,19850.192392120778,60.30090794489645,MWR,5.087830653193657,135,59222
18,1979,Florence,5.770108844925351,970,1,1,59,16253.978944875686,19.32156130708612,MWR,1.482852349262079,111,55208
4,1988,Bertha,1.2670983230307598,970,1,4,837,56485.34362774089,17.390953664757046,MWR,2.4337825339533135,104,66531
11,1975,Able,11.406060317491844,991,0,5,579,46412.43286784999,38.160238944754,MWR,5.207358282618463,190,17898
78,1956,Kate,10.080233156194897,999,1,3,679,36719.88948924745,25.146595022585167,MWR,5.2703259634109365,120,18763
42,2000,Edna,3.658693867611299,981,0,4,957,43893.92173050456,12.603888562482172,MWR,7.710982123967191,88,83380
65,2008,Cleo,4.366240451749312,995,1,4,544,20178.11139733753,45.421217347977894,MWR,5.4421501862657,155,19152
14,2004,Lili,1.1153114032999927,998,0,3,617,50060.474886886375,36.21405213560825,MWR,9.275178464250914,91,12985
45,1987,Babe,7.390630016493436,1001,1,1,44,37560.53323351435,14.14661815883639,MWR,3.0215098986291684,150,40760
37,1983,Ethel,6.152510307106928,991,0,2,1545,26698.176389825712,39.50021598072878,MWR,5.167597273105614,81,46704
30,1990,Barbara,3.5082827403948302,940,1,3,1054,14582.087301581862,43.353852110817584,MWR,6.254715667736532,94,66079
55,1995,Dolly,8.496426939198795,971,1,5,1291,21713.269116303167,-2.7916402546786188,MWR,1.0436981841388504,80,65165
36,2009,Andrew,3.681961680712873,987,0,1,1255,56184.613221475294,38.59339766359756,MWR,3.157083852468978,107,61884
51,1999,Helene,1.3984775111049372,929,0,2,182,32729.540044289897,34.35222954225744,MWR,6.733538769138354,139,70415
17,1961,Connie,-0.15600787158039164,941,1,2,1762,44579.27543917755,37.64372531456375,MWR,3.022881334952155,81,64043
21,2010,Gustav,3.467547995736215,967,1,2,1266,47178.04655665643,42.4187762366811,MWR,4.15184792556742,137,15666
92,1971,Charley,7.16594181832447,970,0,3,1490,39556.877346459754,14.43340496151496,MWR,5.459034631692638,180,59478
59,1996,King,2.2976717577515493,1000,0,2,8,26106.53542702643,58.29470052066573,MWR,-0.1256727874210286,96,50756
11,1951,Katrina,4.636448725007519,935,1,2,409,44145.01588938381,40.289039728443115,uri,4.373186823936796,165,35969
4,1990,Irene,3.8634170838121116,971,0,4,1288,44967.364703679945,66.41909582810855,MWR,3.9786757243349524,109,55753
3,1979,Andrew,6.505258641178905,943,1,2,628,46946.628730722034,4.469506817614427,MWR,2.966752435611946,79,29761
35,1964,Floyd,6.6692558952440475,920,1,1,591,65713.24055223282,27.483042707081445,MWR,3.8909579222128627,145,6605
10,1988,Alicia,7.505134232795367,951,0,5,1560,35046.52819176915,56.254555287875974,MWR,9.413335395913291,134,81907
75,2002,Hazel,0.9820632194520185,953,0,5,916,14883.26278477161,48.670138446265376,MWR,0.7627322956040326,78,65791
92,1989,Danny,6.036807242992682,930,0,5,1163,42161.4545394931,41.52478779287127,MWR,5.455460042087596,185,34077
77,2010,Agnes,7.085549659956887,958,1,3,821,45830.74245926924,16.447143782181428,MWR,2.720523391153314,133,46391
51,1982,Frances,11.75265589380177,992,1,2,1296,12701.66259636973,17.84347386269826,MWR,10.536852356597603,147,11859
34,1954,Jeanne,7.443743351566905,916,0,4,1125,20484.888120622127,38.50832497553336,MWR,11.246771912149772,116,17976
38,1958,Carmen,8.097306768290288,938,1,4,4,39375.319204939966,34.6114219240224,MWR,3.4591421542642165,179,87166
77,1993,Juan,4.010894354104906,984,0,3,1405,31983.359365817803,38.7735354528177,MWR,1.8570528599265073,103,85192
52,1982,Barbara,4.256186950502459,996,0,2,1429,53581.8691903367,32.72838083710725,MWR,2.981130641369926,126,76512
22,2010,King,8.184669552564284,952,1,4,1718,65136.44249785977,38.268421660822995,MWR,4.150862304669794,140,72116
10,1964,Carol,5.448387773393671,954,1,4,955,56162.56456416877,44.77182220361034,MWR,0.832197208274343,131,76133
57,1990,Floyd,4.326728125361211,949,1,4,419,25887.301532291458,35.58479617643354,MWR,4.717876921954426,172,414
73,1967,Barbara,4.1949964023638175,970,0,5,1439,45846.40347812749,43.653562319703774,MWR,6.0077798413418755,85,35247
0,1986,Floyd,10.4599700871381,929,1,4,1827,36628.46539948074,24.942998362054325,MWR,7.892788454652734,104,83281
20,1954,Isaac,5.944985255642706,931,1,3,1320,25324.070213308372,24.215780096071896,MWR,0.7816151655615999,153,87830
5,1979,Opal,1.0814294873242667,972,0,2,587,17798.875815339445,24.358199872137654,MWR,5.414470139395802,181,70576
86,1965,Ethel,-0.548430471931467,981,1,5,1707,51388.52114776676,7.772783698235472,MWR,2.8392752747717935,101,33484
4,1998,Gustav,2.893775073098662,948,1,5,1297,48150.51961848947,26.491762211545964,MWR,4.579172921426915,149,77705
60,1983,Alicia,6.386302832060564,909,0,3,330,49595.16849188193,23.94281653925713,MWR,6.127949315311222,99,51628
62,1992,Ginger,9.320387036259545,998,0,5,675,25196.513235376675,51.48573581309756,MWR,4.1687624009452,190,20353
2,1956,Claudette,9.612236628663684,917,1,5,1188,62612.33502359982,9.803124113898914,MWR,2.7360217165707406,148,64254
44,1980,Erin,3.9718586690667763,936,1,4,246,32587.4519228078,20.12998792227956,MWR,1.0450377128047474,154,51298
37,1997,Helene,9.361023248080485,966,1,5,523,43888.26991244449,42.09227637130455,MWR,5.156805432337706,94,27575
20,1997,Elena,3.7000461744887216,915,1,3,281,49958.51155582964,-0.8439769917372502,MWR,5.925681313846949,121,4147
59,2000,Debra,7.410293320962138,970,0,2,1063,17674.70554101671,12.68235278760508,MWR,9.518856345535514,179,83985
72,1980,Irene,9.516092613832495,980,0,4,1288,31124.80386221704,5.229499487670612,MWR,6.991023186427514,160,61931
14,1965,Frances,5.149737417177447,933,1,1,239,40806.40465073636,32.56693061161796,MWR,0.9465020163258,159,39946
69,1982,Wilma,3.225397727272141,990,0,5,523,43301.86267362255,23.71302045605828,MWR,4.142644403255324,103,70491
60,2009,Erin,7.656104226951428,911,1,5,1819,31985.758611875386,4.167450948682433,MWR,7.634105365801167,178,27641
54,2006,Bob,7.1528790833239855,953,0,5,1454,47159.60516344294,66.09260491090612,MWR,3.298844726009892,186,41072
59,1997,Ophelia,9.59149276974956,947,0,3,1220,61466.64243710187,19.16583446890711,MWR,4.10953447492194,86,2533
28,1972,Ivan,7.921874824761819,987,1,4,281,44224.28716274905,56.93116183116413,MWR,6.285384102018057,98,71223
