uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed
5507df65-d963-43c6-9e0d-a8c375c02b6c,2-1,0,103313,348802,10479,318,0.29397287104859604,572,41.179500951049796,smartphone,1.1942149369592745,postdoctoral,1.3904757181917065,Spanish,0.18533226673941045,0.42519040228043253,N,1.5115218341006431,42839.10769187106
8672882e-46f5-44a6-ac35-bfedb6323e69,2-2,1,120440,332984,141491,333,0.6691918781269782,794,63.10708736239319,desktop,0.514637430436438,graduate school,0.6133607378980757,English,0.6343914193608327,0.5844804066788469,Y,1.7397728503631966,42214.11991416703
722b0462-7e9e-4278-8d36-9495f6928afb,3-1,0,322804,461783,28349,249,0.4750202515541019,1132,30.24494458883211,laptop,1.5599206725190826,college,1.474565680278836,English,0.6257449293528833,0.5743275670970251,Y,4.460622891994667,40480.477480419235
6fd65cf5-962a-4227-b24b-b2ef6f590a96,2-2,1,915834,738777,65492,194,0.6870017495356718,663,30.134686501356825,desktop,1.7044327605459917,college,1.3693107252194583,English,0.46524390508526803,0.47691008026630666,Y,1.162847853720478,45821.24048548484
a8a7b6f7-3663-43c9-a149-88a058e52ccf,3-2,0,91856,188649,31087,366,0.6638982983695116,657,42.075435670403486,desktop,2.7360308792845798,college,0.9116695903375664,English,0.26212853971944805,0.6798926461575208,Y,2.821158034435764,45636.240353163106
dc6fe456-3569-43f2-b793-afaf3225c316,1-2,0,802305,513792,86647,281,0.3189193669479311,691,40.80625612080333,laptop,0.32050130631972185,high school,0.8124660427071433,English,0.5894408278976018,0.5005400362143544,Y,-0.4545714096783371,44624.78103582646
2e1d768a-de6d-4d56-ba2d-acc494ec8687,2-1,1,770988,80619,90,328,0.4284485579452908,335,45.225911613421786,laptop,0.6523275711224379,college,0.27008313615416124,English,0.8389501933184331,0.8212005971320977,Y,0.8185765681230257,42519.75329654701
80377a90-a6d3-4092-ad16-1615a6f024b2,1-1,0,158979,241291,129747,122,0.3519826085895924,438,29.859650900371342,smartphone,0.053921088100118975,high school,1.5951707647149473,English,0.3926782047204693,0.549284816498705,Y,2.003428152030166,42612.243083837995
20707557-d86f-471c-bd39-ce12b5d290c3,3-1,0,929223,834950,54605,155,0.06260622308020719,1212,31.239350141878116,laptop,0.7848367033253064,college,0.5043305902112099,English,0.25225398696795004,-0.20969366520125743,Y,0.8737312679038146,43052.42138779119
9783faf6-c2f5-4343-a86d-f6312c95f762,1-1,1,975662,857682,15855,367,0.6520026329067032,689,51.77409928638893,laptop,0.6590742941872614,graduate school,1.1723967299270623,English,0.7435894848123199,0.6631435461243204,Y,1.868961958282512,44212.62893552267
d77f1a0e-29fe-4341-9629-55666d082f4b,3-1,1,415309,792860,96067,121,0.7661126359812651,416,38.23646524464711,desktop,0.3274891876050182,college,1.4438705531158373,English,0.4500985829125676,0.4456789984533991,Y,3.867150745991304,45514.57880978237
08e0c3b1-652b-4be1-b8fb-e30789efca15,1-1,1,390198,964305,95196,207,0.35884412892074147,1187,32.59007190096411,laptop,0.4413176195780236,graduate school,0.8375127708347984,English,0.4913495458350355,0.1753362222611407,Y,2.3060044870933725,44292.12082202614
ad72ff21-0001-4c71-9657-91f0af317112,2-1,0,501771,531016,118344,154,0.4236300198555761,349,26.88439213008356,desktop,0.9993965196836686,graduate school,0.6282037709600702,Other,0.49146543764125555,0.8883382051156358,N,0.8038448887288924,41824.6067436836
4bf638b5-36b4-4b87-977c-dbb48a337da5,2-2,0,382856,384609,122317,166,0.09780915940328583,893,60.663382158838495,laptop,-0.03130337729651611,high school,0.2487085927925473,German,0.608619984706485,0.4098688181048818,N,2.4931030264712324,41869.16386476242
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,2-2,1,887297,724083,97283,218,0.899819362365986,1322,33.908981597067495,desktop,0.4149758006876051,college,0.971112941687143,English,0.6136249106813961,-0.49532904458270777,Y,1.1059056191227068,46467.57493918926
9ad793c8-00ee-4105-85c4-5e9513b219b5,2-1,1,531879,511370,92520,361,0.9095267943844774,663,39.68656743188476,desktop,1.2660707627474017,college,0.7938211729609328,English,0.6441959794445553,0.37814190377477225,Y,1.2716897887654288,43203.49334258938
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,3-2,1,703491,719173,34257,277,0.17777099890741105,518,28.588782424750086,laptop,1.2897118683029976,college,0.6858327478595481,English,0.6131872207445577,-0.48808614242399884,Y,0.6090094032306157,44901.53734221056
7c73f8eb-7012-45e2-b6ad-2197ba40b925,2-2,1,902537,647361,5078,153,0.5240902164435898,455,18.65672883431497,desktop,1.0015990841042415,college,0.48933342028421556,English,0.3237452680240779,0.3876011051695677,Y,1.4268408791509706,42696.07867079808
5fc65dc4-1722-4f54-bd65-720c734f2d00,3-1,0,362662,422570,119702,224,0.3373530136402701,911,34.887448641459585,laptop,1.220409245152486,graduate school,1.1538171561876975,Russian,0.5210890414770877,0.9488974435671811,N,2.8916784337620838,45010.74697994078
ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b,1-1,0,476117,545254,126984,254,0.18037181262785157,352,25.27968658108574,laptop,1.2785234736971984,college,1.40114674174985,English,0.15575560218967088,0.3982854783555986,Y,3.961206786263402,45069.9840704051
790f5896-c569-4e73-b88b-b931b27dc799,1-2,0,272659,544497,88847,290,0.5544542092829899,1278,46.742052207354774,smartphone,1.286302040435959,high school,0.8472843937518686,Dutch,0.6486806275891854,0.20286712850819544,N,3.022175730263487,44536.866454716066
2e174514-6907-4570-ab73-1d42a3521a95,1-2,1,663651,251580,132100,202,0.3403759414622447,743,51.01212589489407,laptop,0.7939337499506575,graduate school,1.702441376811791,Finnish,0.4386164934352077,0.8097547289814919,N,0.9546342035509887,47356.59558535702
0111fc3b-685f-4756-9692-67ace3297314,2-2,1,840674,182844,133397,356,0.5815120326418398,484,38.69908435414688,desktop,1.1859351335651596,college,1.0065529877070218,English,0.27874697979266194,0.5557299070313801,Y,2.8556557012034123,45361.51377772301
e8229c81-5d49-4981-abd0-3f3478f9567f,1-2,1,192390,673963,96999,194,0.6445753678760455,1265,42.47656047919047,,0.5914994550215412,,0.537749704790624,,0.557436061953346,-0.010668936959352893,,0.6891673933470341,42204.30516634921
4ae8593c-1ba3-42b0-9e6e-deed9cdb2161,3-1,0,995524,421802,47461,247,0.4298127354988385,1092,44.94773730163719,desktop,0.962091506040406,college,1.0827433569479132,English,0.44383394066044657,0.6295841325734507,Y,1.285377546303081,45191.645450903015
2ee3c271-be10-41d8-b778-9c5d7d5b6e52,3-1,0,286184,169886,111574,150,0.3807943774079642,920,30.726547783158992,laptop,1.066582149233666,high school,1.225292513341982,English,0.48389807249761596,0.2672249895172441,Y,1.3925656221605036,44396.56149686038
6e1bdd21-d51f-4497-a684-654edc44a6c9,2-1,1,613199,63183,131932,301,0.22205075955699655,1291,30.640859552796883,laptop,1.2889726727291964,graduate school,1.0561774367020031,French,0.4719693455890403,0.6108208158210334,N,0.9989961507039292,42256.14267417758
ffecc92e-4523-43bc-881f-86a60ec0cb05,3-2,1,877667,815295,17348,337,0.8816398510669691,1054,45.488095982265875,desktop,0.7613699464637806,graduate school,1.3598245833440614,English,0.09420364285237759,0.09237362069609928,Y,2.227436607177154,44298.7238399707
ce41ecb5-d3d6-467d-8d90-0da4db858b7c,2-2,0,83795,933464,61947,129,0.6114407666572526,457,31.768881995019502,smartphone,0.5505867137722651,college,0.9905238366967039,English,0.26037348121466897,0.6026885846568988,Y,1.6426046639192415,44152.30614218207
6111a8de-8e09-451b-b8a9-ff41d2c985e8,3-2,1,398052,970908,57411,290,0.6827969808255885,921,28.253654437501982,laptop,1.844198873632592,college,1.9511780903064573,English,0.7141016642783314,0.6842223499866276,Y,2.7184724349663405,43863.790690762355
b8f4ca6e-e390-464a-8d7b-7e81fcf0227e,2-2,1,520524,681945,37625,183,0.2881793909442848,1344,12.690412656728192,laptop,0.7499662055378775,college,-0.5520415143646569,English,1.038708623803108,0.7235123670706576,Y,2.8950246619995985,41841.93735424138
0fd5e38b-fd91-40c0-b154-d407eba53e1f,2-1,0,264436,925104,38419,246,0.4422525969760995,1370,32.50425995967086,desktop,0.761753109672072,graduate school,1.3711448274916025,English,0.4968115474167753,0.8914338148097718,Y,2.3912339709548966,45890.695543234506
