ind,year,name,masfem,min,gender_mf,category,alldeaths,ndam,elapsedyrs,source,masfem_mturk,wind,ndam15
65,1978,Bonnie,2.3518081449918573,970,0,5,601,34013.77520700923,5.9824174412573505,MWR,2.0618307003137324,157,22014
74,1972,Isaac,3.4682271161875997,916,1,5,1321,22848.447587550632,14.564069683174935,MWR,-0.4691508938661988,172,81206
50,2012,Debra,-0.7169463431891225,973,1,5,1224,27956.31681432316,47.31073078785303,MWR,9.739867099894028,138,47930
72,1966,Irene,2.5895106687696807,978,0,3,1731,55520.019497303954,21.181729718144645,MWR,4.612414638512941,131,59714
36,1998,Emily,6.634008738972854,969,0,5,1078,31779.635122517375,13.580772216417309,MWR,3.5279853827746024,168,23019
60,1989,Cleo,4.576155414313124,964,1,1,63,22155.629412409144,46.78995442628308,MWR,7.2904309057794805,175,916
92,2007,Dennis,3.331092569989522,989,0,5,691,51471.35578443877,12.70606356513202,MWR,2.245752481162687,148,74884
15,1974,Wilma,7.3415471844338285,953,1,3,1294,21035.707469432244,41.079969092038496,MWR,3.4272065279527735,78,26871
75,2001,Isabel,1.978765579227527,950,1,3,559,39102.38960267782,50.28264617933682,MWR,0.4842338709998133,111,49972
27,1996,Isabel,5.522891969537337,933,1,4,222,18790.67139853324,53.43627880976413,MWR,4.920604194854223,131,56491
39,1989,Humberto,0.4073105592488666,965,0,5,1832,37840.199785576,12.261007171517662,MWR,5.515624029128374,99,51021
86,1969,Isbell,-1.291084366899316,935,1,2,219,54926.58115347234,29.18924471101822,MWR,8.711177778605713,136,11977
29,1968,Able,3.767210086426699,996,0,2,155,57522.98546274829,42.81698315561383,MWR,4.638656883180583,189,55717
56,2011,Dora,5.8342522457071375,915,1,1,597,6334.168033616439,39.219195657989374,MWR,5.641053782304271,176,45040
89,1965,Charley,4.174706102613275,980,0,2,127,41315.49291707247,36.17906338611833,MWR,3.2366070898873445,129,46256
81,1961,King,1.0756398849739943,979,1,1,765,33718.31228377664,37.5506339393962,MWR,3.1113126689950565,180,49808
61,1988,Humberto,7.306046572817003,937,0,1,1046,37734.737164323735,20.429386169045245,MWR,7.438469462680201,81,786
35,1966,Camille,6.229074921852511,947,0,4,1463,34806.84866114061,52.84648648518801,MWR,8.869873248974674,143,18931
78,2011,Belle,4.371616841681874,922,1,1,1236,22091.663560860645,34.46953141612266,MWR,4.276735417480454,178,31412
11,2008,King,1.3676362269141769,939,0,5,804,40329.81513753832,10.757884644477347,MWR,3.5088638798530183,165,55278
22,1959,Bertha,2.4949089825895703,994,1,3,476,25499.552879783623,11.704719623727144,MWR,7.150148708721849,185,36207
13,2004,Andrew,4.907164596488007,926,1,2,1573,22684.28915202983,47.810067103059694,MWR,2.183204770989051,143,9635
45,2001,Cleo,7.033970545781659,974,0,4,1409,32085.38608793848,53.051196467180525,MWR,7.218421010008633,103,56964
35,2000,Fern,4.7564296206354335,999,1,3,401,13891.296040312562,25.467462108162763,MWR,5.379283050745707,117,71538
59,1950,Alex,4.344645329348465,973,1,5,1340,52096.261115916495,21.479137759104987,MWR,3.5814777804647133,130,75354
29,1972,Jerry,7.785278335149199,913,1,4,1093,31370.581565109525,52.78524990455186,MWR,5.132673461633215,178,26890
77,2009,Dora,10.351124516087939,987,1,4,47,52225.97722242652,38.716007888798174,MWR,6.389258940344176,179,15873
84,1965,Dolly,8.854071820844382,913,0,2,1519,20794.967367877718,38.38330066983249,MWR,-1.7496116456212043,162,4869
71,2011,Gloria,5.264257583272309,922,1,2,1249,58326.375745733894,21.757185959711876,MWR,8.592848246859155,146,12812
23,1999,Ike,0.7231934873762471,919,0,3,1020,43913.26223290756,23.30449838646573,MWR,7.079898217123895,164,74383
45,1950,Bob,3.8365661913474356,965,0,2,933,25464.341760560797,74.33896203628578,MWR,0.4905744634826612,173,45361
68,1989,Frederic,3.5953461632976893,958,0,1,735,16960.736811064606,30.508871372317284,MWR,4.143892717393698,184,68345
26,2012,Irene,1.1035611760899404,934,1,5,164,39466.00545836764,49.773677120092245,MWR,1.433723225941991,78,40458
17,2005,Andrew,1.40897094170546,980,0,4,467,41764.13369161897,20.188218147530755,MWR,6.961457552434473,159,72071
20,1966,Ivan,5.552247503157629,966,1,3,560,4561.63372188987,62.50193236321955,MWR,5.252120874303168,168,18486
12,1985,Debra,4.015395190030375,937,0,2,767,36932.19141142646,45.136473767325235,MWR,4.610124867374264,94,9234
83,1960,Erin,9.13511726461985,930,1,3,1150,29047.713012347293,5.962146444404485,MWR,2.4109978112953936,142,1336
77,1957,Erin,4.86312730397436,990,1,5,971,66706.98504704835,9.375292071698468,MWR,12.533069361616095,164,62788
4,1977,Danny,2.8940571406991538,951,0,5,1070,46746.19698469328,53.525524390386565,MWR,5.799294369391339,143,68869
9,2002,Erin,4.46889117830243,928,0,2,1648,58677.96723165599,38.92349131582561,MWR,6.977896807990033,188,60952
70,1981,Kate,4.354081305388265,971,1,1,255,53043.39846982125,29.22592197325377,MWR,2.9411820090470853,117,7910
34,1951,Florence,10.088007398348257,939,0,3,1485,13720.292561659524,13.639846829455166,MWR,2.877922378205736,131,21646
39,1965,Bertha,0.7995175809038577,961,1,5,877,24146.147302045487,22.245259486104924,MWR,3.901254804924776,112,64891
61,1968,Able,8.342282870178403,995,1,1,633,44078.526698484835,33.82950226457201,MWR,6.687903907660733,174,19352
76,1998,Kate,-2.6390151823694064,969,0,1,1804,42327.24483955473,53.12011592307043,MWR,4.743699482212888,111,75121
59,1956,Edna,0.1308095268141649,915,0,3,1577,37480.66927122832,14.364833700988466,MWR,6.784595573724124,77,3877
70,1971,Cleo,7.39022523110865,996,0,3,1815,37750.82198587637,40.04553956250937,MWR,6.724415034081126,168,40912
51,2004,Lili,3.4526943521629763,910,0,4,1151,50798.098282517065,27.53593230278302,MWR,9.079925767898834,185,41447
17,1993,Babe,2.7650627561136254,975,0,1,1144,32718.83768197749,33.32752158323503,MWR,2.657023221449171,184,19690
3,1996,Ethel,2.382161514443924,923,1,2,1457,34638.72483708418,9.836629571839726,MWR,2.300109218139532,165,52431
23,1966,Barbara,-1.119861771784863,912,1,1,773,55469.768342380674,30.285483490525877,MWR,4.156236089918588,168,16064
42,1996,Dolly,9.421240999074051,957,1,4,1625,54822.17678250315,34.03496309674556,MWR,7.544561425548602,162,13722
70,1986,Andrew,4.840956785146994,958,0,5,1513,46443.25590548766,8.513558602322263,MWR,4.102558658153305,75,61144
59,1950,Helene,0.11461964918883982,913,1,3,726,32258.849524769532,38.26992093488501,MWR,3.8256947524297535,178,63136
27,1987,Connie,8.09743969699473,915,0,5,1402,57188.96818582165,10.6681146916489,MWR,6.972851738237381,89,87420
82,1989,Gustav,3.0962024521835776,928,1,2,1418,42279.28583041226,24.510493298971184,MWR,2.985111956025711,115,63516
26,1969,Charley,4.959007215304258,987,1,2,1389,24913.696419447253,25.89029011839645,MWR,3.142033568493617,117,18916
20,1959,King,13.595571463052234,957,0,1,986,23035.003737694264,68.02972671734932,MWR,6.1311346365706925,177,30977
32,2007,Katrina,5.867383987906426,993,0,1,914,58040.38788862357,20.238716729944922,uri,5.531154807811895,174,72082
89,1995,Irene,4.2682201200700955,984,1,3,347,30496.57174337967,11.257990004518884,MWR,3.19713412626034,134,37977
54,1995,Andrew,8.741140984771066,949,0,2,1,53044.92314739955,50.090572034908874,MWR,9.253006482649095,136,1228
48,1960,Floyd,6.289367177577123,944,1,3,195,39736.34507760728,33.82424154032615,MWR,7.73820192753794,182,48091
2,1983,Alicia,1.7518252622648687,911,0,3,1435,38792.81024829247,50.39499555329607,MWR,5.650848383744304,132,4454
45,1984,Hazel,6.17947534925908,924,1,1,1653,15858.537553286827,31.320862456126793,MWR,7.137408283739671,78,5821
86,1952,Danny,-3.297093449783171,962,1,5,1575,51949.41692118742,35.795750139526056,MWR,8.390534456845817,125,17433
38,1996,Agnes,2.4547615268199157,976,1,5,675,53326.85424106431,44.166830493408355,MWR,3.769611084766062,143,46102
27,1953,Frances,7.1160557195705945,948,1,3,1053,38515.50729746308,56.700601772854334,MWR,2.093024688524894,116,28255
91,1967,Jeanne,3.9914745311899544,993,0,5,1799,72592.66784250065,54.16714500650722,MWR,5.078148374186997,127,72763
2,1965,Carmen,-0.8098280940846676,923,1,1,1177,8182.897607036026,3.579250497306923,MWR,5.069081318430522,161,52437
3,1993,Juan,6.908962659301476,921,1,1,1813,32546.67643010582,34.66295011838582,MWR,9.465551985488318,133,69081
45,1954,Barbara,5.139181204837096,996,1,3,1457,19596.742469687688,64.72695272139981,MWR,0.3658576318723301,148,38643
3,1996,King,6.477461906207433,976,1,4,1078,13402.024366275109,17.236693371339012,MWR,3.9085575253900275,163,76777
12,1964,Carol,6.019467683830941,976,0,2,446,21772.280557599548,16.142950516900214,MWR,-2.5514199908163455,75,29421
68,1953,Floyd,3.076521575406712,931,1,2,106,48126.65113332836,47.78549232667134,MWR,6.466994561027728,122,38775
11,2011,Barbara,0.3371802143965974,911,1,5,530,17970.965859535223,16.938422727795675,MWR,0.9389041574307604,138,68857
27,1981,Floyd,3.32556018641528,944,1,5,859,47932.871012678,0.27572636441350085,MWR,6.227853300776835,181,63694
17,1968,Isaac,8.413505281395576,944,0,4,382,40628.871957719435,56.68271836599321,MWR,6.430623617835826,146,40230
74,1989,Opal,1.6100759315687148,917,0,4,771,38349.59249326779,44.38050736337446,MWR,6.473146198863793,135,63567
83,2012,Ethel,5.98617819249043,933,0,3,566,32098.28029346372,31.29529507577761,MWR,6.836764272638579,187,78643
9,1951,Gustav,4.197942632972618,1001,1,1,1668,44165.08480219226,21.545885388723732,MWR,6.019593177128142,136,85422
52,1987,Alicia,10.979198384693467,950,1,3,32,49700.260477188625,80.12946790563066,MWR,9.958985525799367,159,51165
43,1996,Ginger,-0.8291189713574285,962,0,3,1339,51054.32737812342,14.65416806548616,MWR,-0.3886043666264234,109,37355
59,1995,Claudette,3.801631725964091,963,1,2,1442,20947.379921758053,21.855940236038947,MWR,0.9194531397591366,130,4312
3,2012,Erin,2.5322849310068554,951,0,2,850,53475.36989077276,51.093758121182496,MWR,3.399474110400494,101,22608
15,1951,Helene,6.838117330579463,981,0,2,878,25875.641891288426,39.57884927005921,MWR,0.8139164461392752,114,74332
20,1974,Elena,4.479685776672671,981,1,3,1644,48179.68038871013,8.810912368904905,MWR,5.1295087563473025,88,54255
48,2001,Debra,4.937309458687854,993,0,5,473,34404.84294481549,35.66174131772378,MWR,0.6152989299372238,128,39125
39,2009,Irene,3.6439402591212153,956,0,4,1151,29575.466758134535,54.715842981370784,MWR,2.5727045979818057,80,86026
51,1983,Frances,6.643131221118334,965,0,5,166,44337.65385925727,51.12017088557894,MWR,7.566155394558697,159,66903
1,1974,Wilma,1.9286073068177298,959,0,4,668,44441.51942395981,38.29399736398142,MWR,5.922904541850853,147,77204
