tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop
Anterior,NMNH225029,3,9,18.645257238392254,12.253829140049337,0.9400905737781159,Homo sapiens,Chucki
Posterior,IPHA.2,4,4,40.07153014624998,19.407596376423022,0.19301786993832715,Homo sapiens,Afalou
Anterior,NMNH380466,8,12,39.30955623150362,11.766976034229671,0.6159214335007157,Homo sapiens,Australian aboriginie
Posterior,NMNH225032,12,11,30.634133992389472,21.01835029950397,0.5107625148909174,Homo sapiens,Chucki
Premolar,MH4765,6,3,17.1162635982371,22.47691245954433,0.3988864598033563,Homo sapiens,Australian aboriginie
Premolar,MH22283,6,9,23.250780608225746,12.164646063754306,0.5547089646336005,Homo sapiens,Sami
Posterior,AMNH99.1/99,12,5,28.956186820048504,13.05845964664763,0.6879970618205402,Homo sapiens,Alaska
Posterior,BRK126107,4,14,11.463870879654813,17.996364179775718,0.6613772800718327,Homo sapiens,Native Californian
Posterior,NMNH344711,5,12,32.44333123882412,18.268854642757393,0.36583261159874314,Homo sapiens,Australian aboriginie
Anterior,BM1976.1426,12,12,39.96761187303686,11.724178961311214,0.4731269217596003,Pongo,Borneo
Anterior,AMNH99.1/86-D,0,12,19.79825421300579,18.43595333694624,0.8329319323040774,Homo sapiens,Alaska
Anterior,UVS38,6,3,20.392472836352308,17.29966230876424,0.421913927058793,Homo sapiens,Khoi-San
Anterior,NMNH225028,0,2,37.60307069583181,17.32206447478874,0.8967368655769986,Homo sapiens,Chucki
Anterior,IPHA.29,12,11,39.307436516645225,15.970600137613104,0.3402572038119037,Homo sapiens,Afalou
Posterior,BM1884.10.30.2,2,10,26.93249910658178,14.639615739737096,0.42703497120283174,Pongo,Borneo
Premolar,UCD2(2)b,7,4,28.044123052328494,9.1189425906828,0.887814965033185,Homo sapiens,Native Californian
Anterior,HTB2027,9,9,39.02159794070864,18.784136629760773,0.8483304164593648,Pan,Ebolwa
Posterior,BM1976.1430,6,6,24.808987039806404,17.956783232225963,0.42950936193388356,Pongo,Borneo
Premolar,UVS62,8,10,27.80176748063936,17.23594070136109,0.3056658202035154,Homo sapiens,Khoi-San or bushman half-caste
Anterior,HTB3412,1,12,32.05690523764745,15.641890236740094,0.22968246853612684,Pan,West Africa
Posterior,BRK125598,8,6,45.569192473918385,10.038164432659737,1.1298376715594252,Homo sapiens,Native Californian
Premolar,NMNH329778,2,5,31.259924137447946,13.66261906005363,0.4505170659715371,Homo sapiens,Australian aboriginie
Anterior,MH12328,9,3,46.167431572630704,9.464780868664217,-0.5705518223732906,Homo sapiens,Chucki
Anterior,BM1939.1021,7,10,34.166717521292924,19.366132004282555,-0.3260310547229176,Papio,West Africa
Posterior,NMNH278710,0,4,10.378414297519008,15.605031981923405,-0.2647929214870852,Homo sapiens,Buriat
Anterior,BRK126100,2,14,32.820467975690185,10.237072236390308,0.3148754159794658,Homo sapiens,Native Californian
Posterior,UCD2(6)b,4,7,40.92126664220779,12.377221003473576,0.345437953245899,Homo sapiens,Native Californian
Anterior,AMNH99.1/109,1,6,21.6171323387984,17.58763545646437,1.0107811124493633,Homo sapiens,Alaska
Anterior,BM1935.2.14.1,6,12,34.13345187558882,14.046874139477689,1.1522745455031589,Papio,East Africa
Premolar,HTB1890,4,12,35.22458130498339,21.429034783359352,0.6882766401948637,Pan,French Cameroons
Anterior,IPHA.15,6,5,33.38759186488703,10.853122486274923,0.16143147401260843,Homo sapiens,Afalou
Anterior,BRK126118,5,7,29.398217592045345,12.109534422666364,0.23035627627642297,Homo sapiens,Native Californian
Posterior,MH4459,6,5,23.55396279946272,13.401598062812077,0.3367212317000676,Homo sapiens,Australian aboriginie
Anterior,BRK126259,0,3,43.072840808469536,16.692043439596738,-0.06608194002001844,Homo sapiens,Native Californian
Premolar,HTB1726,0,9,33.371613310997844,18.154384880392914,0.47905046371464527,Pan,Ebolwa
Premolar,MH1525,0,12,35.97622765667619,17.448036332948618,-0.2416971518863782,Homo sapiens,Australian aboriginie
Anterior,BM1908.8.9.41,10,2,36.245693450067726,17.962203821878017,0.39749191480899604,Papio,East Africa
Premolar,MH12328,0,9,29.102461109049305,11.296662077591883,0.4569910104464027,Homo sapiens,Chucki
Posterior,HTB1721,12,2,36.87925452700977,16.618383022863394,1.1036545055917242,Pan,Ebolwa
Premolar,MH12328,0,8,32.17644303176269,15.473157247463403,0.23680666295486613,Homo sapiens,Chucki
Anterior,BRK126768,9,8,38.56516281854657,9.257839589561529,0.34618527242417174,Homo sapiens,Native Californian
Anterior,NMNH380431,3,10,13.669674521294546,15.120561620268033,0.8130221393722776,Homo sapiens,Australian aboriginie
Premolar,HTB3538,11,2,38.78966068477702,14.645835445836196,-0.15765650746057014,Pan,West Africa
Posterior,NMNH258483,10,7,27.779773472112574,22.20412322676995,0.02183378651744916,Homo sapiens,Australian aboriginie
Anterior,HTB1226,11,4,21.692430987494696,7.216908386523632,0.5648404094312807,Papio,East Africa
Premolar,AMNH99.1/107,9,3,4.342258065082536,17.53455815402195,0.41316706059335206,Homo sapiens,Alaska
Premolar,HTB3552,5,3,39.99349348732226,12.502382519011551,0.2975001133682507,Pan,West Africa
Posterior,BM1902.9.9.3,11,9,46.75717494242158,10.914960793535379,0.8923163038584683,Papio,East Africa
Anterior,PMN1389,6,14,23.15553137783114,12.84936008748653,0.7690254824968049,Homo sapiens,Australian aboriginie
Anterior,BRK125610,5,14,34.934075233301954,19.10136573863396,0.20701498528745937,Homo sapiens,Native Californian
Premolar,HTB1151,7,12,45.935392941913776,16.424538452191015,0.5425472880888993,Papio,East Africa
Anterior,BM1976.1421,0,7,34.24549468586793,15.600287443048444,0.5347159066908995,Pongo,Borneo
Posterior,AMNH99.1/104,1,13,32.366747047188596,9.007275897807634,1.2202668207716836,Homo sapiens,Alaska
Posterior,BM1931.4.1.1,9,9,14.489083629782474,14.232578543351815,0.14672689860024873,Papio,East Africa
Posterior,HTB2033,6,14,38.37914823910671,12.44436308932966,0.47769786893066873,Pan,Ebolwa
Anterior,UVS125,11,10,36.650547836386295,8.990280348858008,0.99339143864725,Homo sapiens,Khoi-San
Premolar,BRK126768,6,8,59.96742926782086,15.955577509582284,0.5904220170169017,Homo sapiens,Native Californian
Premolar,IPHA.48,12,14,28.44085294417135,14.66184920571377,-0.12879519003661288,Homo sapiens,Afalou
Anterior,UVS119,8,13,31.729394673646702,15.234264779538448,0.762733607203274,Homo sapiens,Khoi-San
Posterior,AMNH99.1/87,7,2,36.735288534627536,10.728149944020668,-0.08679125902770457,Homo sapiens,Alaska
Anterior,UVS3,9,10,29.369811287879482,7.817293916567204,0.32619838260147843,Homo sapiens,Khoi-San
Anterior,MH12328,0,11,27.403160429859856,13.801048989290841,0.0015530660607914193,Homo sapiens,Chucki
Posterior,BRK126256,8,6,35.736416502237674,14.801624371770615,0.3045762528803191,Homo sapiens,Native Californian
Anterior,HTB2033,7,10,28.407784931331353,12.497344859625924,0.23880187025169858,Pan,Ebolwa
Posterior,AMNH99.1/160,0,11,17.209653664238374,12.004009108700574,0.3093090557635154,Homo sapiens,Alaska
Posterior,BM1913.10.18.2,5,11,34.32068360276648,10.306404617127697,0.2095015790651712,Papio,East Africa
Premolar,MH5327,10,6,18.577233545442944,19.110110276071193,0.504882842011985,Homo sapiens,Australian aboriginie
Anterior,UVS49,1,4,14.739675290504934,11.891810448339477,0.8614581007059308,Homo sapiens,Khoi-San or bushman half-caste
Posterior,MH20914,1,3,27.455873000702553,11.812281718816392,0.8779414449301348,Homo sapiens,Yaghan
Anterior,MH20913,9,7,14.814749319515247,18.348202351853672,0.07929271345596561,Homo sapiens,Yaghan
Premolar,UVS49,6,3,24.959656348363225,11.505952629733375,0.025563364142479006,Homo sapiens,Khoi-San or bushman half-caste
