tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop
Anterior,NMNH225029,7,2,47.14658485673549,6.859239960542675,0.17763411925926204,Homo sapiens,Chucki
Posterior,IPHA.2,6,3,23.209079135421888,14.768069870422774,0.1894161172104301,Homo sapiens,Afalou
Anterior,NMNH380466,7,12,45.10826712201232,12.159864126922281,0.41919251010233355,Homo sapiens,Australian aboriginie
Posterior,NMNH225032,0,7,31.26551720920155,12.211939305355397,0.37959015857895817,Homo sapiens,Chucki
Premolar,MH4765,12,8,37.06369568232465,19.889995982518556,-0.010900815108865314,Homo sapiens,Australian aboriginie
Premolar,MH22283,4,7,31.02728448486467,17.316628902263936,0.3252516276287483,Homo sapiens,Sami
Posterior,AMNH99.1/99,12,3,36.65266271411877,24.551735988533,0.6127761413098191,Homo sapiens,Alaska
Posterior,BRK126107,12,13,65.5371073691316,12.367007766407195,0.8221916398502473,Homo sapiens,Native Californian
Posterior,NMNH344711,6,12,28.304954433135094,18.5435425085513,0.5992131384624702,Homo sapiens,Australian aboriginie
Anterior,BM1976.1426,0,13,18.655363773186927,23.13255458177055,0.973547371599536,Pongo,Borneo
Anterior,AMNH99.1/86-D,1,7,19.211014072391755,19.4832657238993,0.7957710907225362,Homo sapiens,Alaska
Anterior,UVS38,6,14,22.545844243241902,13.382894521274789,0.5764421610637592,Homo sapiens,Khoi-San
Anterior,NMNH225028,3,6,38.144195283582576,13.93436569322606,0.4210725073994445,Homo sapiens,Chucki
Anterior,IPHA.29,2,12,17.959215509980197,12.211113427937143,0.18039682690882214,Homo sapiens,Afalou
Posterior,BM1884.10.30.2,12,12,20.29602472004558,14.064086835530437,0.8628571613136038,Pongo,Borneo
Premolar,UCD2(2)b,4,2,34.68921906513593,14.502715227579971,0.7035666966706725,Homo sapiens,Native Californian
Anterior,HTB2027,4,6,53.126735369004194,14.821803904402131,1.4101749826694299,Pan,Ebolwa
Posterior,BM1976.1430,6,12,23.84434196919833,13.81347894536113,0.5947066033454353,Pongo,Borneo
Premolar,UVS62,4,4,38.39717794285375,12.969984809734058,0.3244227839467096,Homo sapiens,Khoi-San or bushman half-caste
Anterior,HTB3412,3,12,38.09391502499385,19.254308747389032,0.5359184885666574,Pan,West Africa
Posterior,BRK125598,6,13,29.963361525121194,12.075143260322287,1.4987622479024378,Homo sapiens,Native Californian
Premolar,NMNH329778,0,6,27.504300452567403,10.283691932559002,0.6963232662848758,Homo sapiens,Australian aboriginie
Anterior,MH12328,8,13,34.84286357825029,17.691942867049562,0.6216697047484436,Homo sapiens,Chucki
Anterior,BM1939.1021,7,4,31.844825803163047,15.88486401573417,0.8396375700310879,Papio,West Africa
Posterior,NMNH278710,4,11,32.67347646673191,16.864654361019554,0.34300490892332536,Homo sapiens,Buriat
Anterior,BRK126100,4,14,42.13807584285763,17.270333675084053,0.7159951315587427,Homo sapiens,Native Californian
Posterior,UCD2(6)b,4,13,29.801760432078044,22.640894504505734,0.863483866763428,Homo sapiens,Native Californian
Anterior,AMNH99.1/109,7,14,43.11354562387118,21.81814702691681,1.0725553571570348,Homo sapiens,Alaska
Anterior,BM1935.2.14.1,0,10,29.57895778029464,19.28677423227274,0.8766393454367902,Papio,East Africa
Premolar,HTB1890,6,10,49.142845775633404,9.453300871934392,0.7007234328494689,Pan,French Cameroons
Anterior,IPHA.15,12,7,23.485658353416696,14.65937344360746,0.4264208947567052,Homo sapiens,Afalou
Anterior,BRK126118,12,8,42.264473533970744,12.888868678013658,0.1031508016608435,Homo sapiens,Native Californian
Posterior,MH4459,6,13,24.018874359057442,13.299486434394554,0.6185417788271508,Homo sapiens,Australian aboriginie
Anterior,BRK126259,10,6,23.482162272111566,11.275075051026839,0.29891343142311133,Homo sapiens,Native Californian
Premolar,HTB1726,8,14,17.04937508032072,16.134628201639313,0.37131549141799847,Pan,Ebolwa
Premolar,MH1525,9,7,30.39444248888794,20.353799100568846,1.4860536105893996,Homo sapiens,Australian aboriginie
Anterior,BM1908.8.9.41,7,7,29.433799988114586,19.856207173805927,0.6601289831881324,Papio,East Africa
Premolar,MH12328,5,14,44.60263484114927,10.025767604817737,1.2503256922414112,Homo sapiens,Chucki
Posterior,HTB1721,3,11,32.30347438482269,17.505629627491825,1.006418202895305,Pan,Ebolwa
Premolar,MH12328,9,6,36.431867808995136,16.69651204355613,0.16264403669541616,Homo sapiens,Chucki
Anterior,BRK126768,8,2,21.581392376780727,17.502859346802683,0.7760942185888919,Homo sapiens,Native Californian
Anterior,NMNH380431,12,3,36.24147196597214,19.77140647714433,0.6517450034448088,Homo sapiens,Australian aboriginie
Premolar,HTB3538,0,13,34.48918262867346,15.14533517259741,0.6912723064716926,Pan,West Africa
Posterior,NMNH258483,6,12,36.80335413598501,13.089559499572538,0.5342497928017769,Homo sapiens,Australian aboriginie
Anterior,HTB1226,7,9,41.4187261840056,14.380536118682574,0.7297297999025378,Papio,East Africa
Premolar,AMNH99.1/107,12,8,37.365363047349135,16.351829998805446,0.36368495645594595,Homo sapiens,Alaska
Premolar,HTB3552,3,13,29.613116877448544,12.059262908755674,0.42819503769519385,Pan,West Africa
Posterior,BM1902.9.9.3,0,5,33.95625287630559,19.375714807537378,0.04899399855223019,Papio,East Africa
Anterior,PMN1389,10,8,25.647838877500213,17.902689317935014,0.8312612997615763,Homo sapiens,Australian aboriginie
Anterior,BRK125610,4,7,26.613849971179576,14.575499565169064,0.5748094193236772,Homo sapiens,Native Californian
Premolar,HTB1151,8,11,30.83690670047505,14.11059636419095,0.6857710760949693,Papio,East Africa
Anterior,BM1976.1421,8,5,15.48050417784394,15.792464673509635,0.9980997976512322,Pongo,Borneo
Posterior,AMNH99.1/104,5,11,35.315927908183625,13.950739637715074,0.5042145215224714,Homo sapiens,Alaska
Posterior,BM1931.4.1.1,5,10,26.788487123422065,14.329475261027461,-0.2496657146135146,Papio,East Africa
Posterior,HTB2033,7,11,37.96762414999759,15.286275057910329,1.1003468146344195,Pan,Ebolwa
Anterior,UVS125,10,9,30.539635624179247,16.80607582121491,0.28532167885128323,Homo sapiens,Khoi-San
Premolar,BRK126768,1,6,30.126330597235736,14.327789061282083,0.48870952208269625,Homo sapiens,Native Californian
Premolar,IPHA.48,11,14,35.14833697042389,10.804616579306167,-0.14579860325578753,Homo sapiens,Afalou
Anterior,UVS119,12,13,24.539460032217672,13.952554313525308,0.5569997099586713,Homo sapiens,Khoi-San
Posterior,AMNH99.1/87,7,6,25.352888675370522,22.413100728222553,0.22285320909653084,Homo sapiens,Alaska
Anterior,UVS3,8,7,31.41170665974301,10.993191494764758,0.061319484543720215,Homo sapiens,Khoi-San
Anterior,MH12328,6,6,18.737456339973143,9.975312390105366,0.9524232374001229,Homo sapiens,Chucki
Posterior,BRK126256,8,9,21.497565112123837,18.627427350380742,0.5910089312673693,Homo sapiens,Native Californian
Anterior,HTB2033,0,14,36.116107311109594,18.90357196118147,0.3355952465058266,Pan,Ebolwa
Posterior,AMNH99.1/160,9,4,24.908125704331503,12.844428497075757,0.5168583279962763,Homo sapiens,Alaska
Posterior,BM1913.10.18.2,4,7,21.4574759154184,17.485733895803843,1.0214431268591637,Papio,East Africa
Premolar,MH5327,6,2,20.701807068757805,10.402533916918397,0.2088579785943409,Homo sapiens,Australian aboriginie
Anterior,UVS49,7,12,19.280917614218282,8.653628111388016,0.14556900259357747,Homo sapiens,Khoi-San or bushman half-caste
Posterior,MH20914,5,7,12.045873208845343,5.1493692835751474,0.7644175090534326,Homo sapiens,Yaghan
Anterior,MH20913,8,6,29.44684075344839,13.989100231607594,0.11457711395019127,Homo sapiens,Yaghan
Premolar,UVS49,1,8,38.00934911642759,14.63279828091781,-0.29105114247740005,Homo sapiens,Khoi-San or bushman half-caste
Anterior,BRK126773,10,2,28.63753577679858,11.113377116843903,0.7354678125009493,Homo sapiens,Native Californian
Anterior,NMNH225032,5,5,39.16505302211919,14.238388347995937,0.9916474212371025,Homo sapiens,Chucki
Premolar,HTB1735,1,10,13.50600626932107,20.768869591463872,0.1694347548194292,Pan,Ebolwa
Premolar,BRK125670,12,6,35.46023712563917,22.394214932356615,1.4165129393313598,Homo sapiens,Native Californian
Premolar,HTB1768,11,6,38.511784025262855,17.990560502212762,0.5089102332381307,Pan,Ebolwa
Premolar,BM1902.11.22.1,11,8,11.075074810169998,15.59331572330273,0.2922325880536617,Papio,Arabia
Anterior,BM1911.12.1.1,0,13,22.730852028748885,15.73537441310865,1.300993508329377,Papio,East Africa
Posterior,MH1861,10,13,42.13338049002999,9.791161030555735,0.7650783345712604,Homo sapiens,Sami
Premolar,BM1939.1006,12,4,46.39918806045344,15.120983046647195,0.4291087198263124,Pongo,Borneo
Posterior,HTB3434,2,3,36.91006387919774,17.671124836022003,0.4720101978318276,Pan,West Africa
Anterior,NMNH380466,1,13,39.53306740381731,15.196838525418121,0.42721865267552167,Homo sapiens,Australian aboriginie
