Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
2052,0.38963597023780216,0,1.5357924049624814,0,0.19653303516662213,2,5,0,0.35048436815562667,1,0.9609751010702423,1,1
1722,0.009997705817027469,0,1.5147474266470833,1,0.1289940509485199,4,6,1,0.3218210054226108,0,1.1370840726268816,0,1
1899,0.43615163304610294,0,1.2547926302230135,0,0.5416689151272489,4,5,1,0.4505639233364843,0,1.2532060530459537,0,1
266,1.4930599564154403,0,1.4668028587091673,0,0.7508869606190236,3,5,1,0.4748680128654402,0,0.8896115227860129,0,1
77,0.1635241292337053,0,1.5534183103231574,1,-0.020002773033347965,3,3,0,0.5445751599698865,0,0.9102634336194227,1,1
1225,0.43786662396815357,0,1.6703998608237594,0,0.11431731528176631,1,6,0,0.4974101027670941,1,0.9061256478581111,0,1
2243,0.6936440283171881,1,1.489312573505727,1,-0.5236275130595489,4,6,0,0.5041727298145058,1,1.0804555260890598,1,1
1930,0.8703714043629988,0,1.6501266573788835,1,0.19906268311761066,4,4,1,0.6192877479357758,0,0.9833397474087826,1,1
2122,0.7613353471231223,0,1.3507550621027535,1,1.1203542826076556,2,3,1,0.453033473744979,1,0.7232105455089511,0,0
1210,0.2978906870185899,1,1.4538129558572495,1,0.5984097786858611,1,1,1,0.3466343858528884,1,0.8787002737907982,0,1
1869,0.46178628499501173,1,1.4242211061688008,0,0.10508738268327261,2,4,1,0.5342976702888658,0,0.954704267293089,0,0
2309,0.03909965525165443,1,1.5547057118217544,1,0.47883465425061456,2,1,0,0.3878353589221547,1,0.8489953911343829,1,0
2294,0.8172558337099385,0,1.3754567203864791,1,1.249033419263173,4,5,1,0.5671901398622686,0,1.099671158598227,1,0
1754,0.010929947451548405,1,1.5947395660053147,1,0.15615083894949844,3,4,0,0.3846782757437936,1,0.9799395187556907,1,1
1635,1.1785961203135829,0,1.4222792264206676,1,0.5367089641637192,3,4,0,0.5225347471066745,0,1.0230583783726253,1,1
