rownames,district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math
117,65846,Brittan Elementary,Sutter,KK-08,21231,765.2103855004474,56.516530030798734,64.98615233825348,102,1376.928176783863,13.997561671376612,61.85558923949166,44.14550066732476,50.6308980076534
34,69731,Placer Hills Union Elementary,Placer,KK-08,15185,409.2102749443422,36.212504538147215,4.283321486374696,335,1565.095729693427,28.32401023978124,11.106546412134225,47.48346208667384,52.070125026982495
185,65323,Susanville Elementary,Lassen,KK-08,18146,972.6069327162495,42.20351857442953,39.96699318433473,846,1163.6341013972792,19.20759881396032,47.731873347382134,32.07875535233286,72.79281834876625
378,67906,Palmdale Elementary,Los Angeles,KK-08,9056,769.5952239372771,44.419826002027136,3.1727791833300003,1881,2498.9241131220765,27.014928953034804,48.41000582322714,55.34495712301624,25.870544027077127
30,64599,Keppel Union Elementary,Los Angeles,KK-08,19203,610.799804006482,34.773140849347264,39.36985139550082,2572,1285.843441919868,31.51778507229946,38.0480155415985,81.47103990148987,37.45131048026247
184,71062,Magnolia Union Elementary,Imperial,KK-08,18446,325.72322772100625,51.94886588332536,86.9156258567545,1156,900.5526694791707,17.6762190340182,25.402140821306375,74.49486620585269,43.989971688069105
319,66346,Westmorland Union Elementary,Imperial,KK-08,25116,708.3377731203464,47.55476846053583,52.47084343460084,2563,534.833824838038,23.341260943393998,62.8798405233636,51.85698173367932,73.60407342992153
234,62217,Brittan Elementary,Sutter,KK-08,2468,553.3187803365563,35.75283560867706,43.81942558789642,2719,2570.458502615082,14.426944515311765,4.485404037649673,86.71032788092603,14.993060530844204
299,70337,Exeter Union Elementary,Tulare,KK-08,20105,890.6158566366314,37.71050543995623,70.83923865101565,364,1999.219270353781,26.23336844899574,53.998867475285465,69.23632441230575,49.873260854704505
281,65676,Nuestro Elementary,Sutter,KK-08,1481,662.2002216166551,43.844725577083686,30.0187881257366,2458,2240.783807383856,22.687909362131627,43.54554951440507,65.22490740393022,36.662523722875115
110,67089,Lowell Joint Elementary,Los Angeles,KK-08,22362,764.0758786246187,32.67776872558005,32.366791792316974,338,2281.8920084432034,20.188225270127077,20.19970817192311,57.79207033261,14.608967673458011
219,71985,El Monte City Elementary,Los Angeles,KK-08,22739,731.6996872982254,47.80047286859586,96.00398739935784,359,1093.5292314063513,32.53669381038582,9.04087583635011,61.18501661671694,56.666708658419104
68,62012,Nevada City Elementary,Nevada,KK-08,25981,545.8603042725579,35.679096390967686,64.3504464680086,1171,442.70467745707197,12.779314202600156,77.32655515509572,54.2573733391649,59.26634640351594
83,74217,Little Lake City Elementary,Los Angeles,KK-08,11882,754.7729425054853,24.866352686499646,82.10025106632625,980,1797.0710709522075,21.362919012668588,51.29343701413629,32.88095090531431,58.994249198513295
23,70872,Rescue Union Elementary,El Dorado,KK-08,4066,1117.187215908199,8.342927960293206,66.7166973640375,3299,2123.4833041190445,21.106012392039556,37.66924553738755,77.998963912423,40.29512270304964
10,68183,New Jerusalem Elementary,San Joaquin,KK-08,23249,739.861299299724,47.07171925985661,27.280648886257215,90,2644.8129432211726,10.65798699597864,31.27739317810762,72.8530252099449,17.13248132547217
84,70615,Big Springs Union Elementary,Siskiyou,KK-08,1694,470.37711452308645,55.521285230710006,96.31635343644132,719,2064.0065022978465,25.021995326573958,43.44005992448502,51.91661703100917,55.44345231246432
417,70934,Reeds Creek Elementary,Tehama,KK-08,16596,671.5741139741806,24.583011484885546,6.159451081663789,1914,1419.8130407157319,33.074636772678986,47.67418437834964,23.340771088720874,41.22802396883934
365,65973,Gravenstein Union Elementary,Sonoma,KK-08,9043,641.816147672005,41.846692510618944,54.11558943094459,3087,1873.826127752343,24.226938814293653,43.54352861323494,44.45824925127568,57.82335250975608
325,67806,Sundale Union Elementary,Tulare,KK-08,10498,834.8632052895579,34.95122819597723,47.901927480175424,3184,2232.534531482704,30.515326832670986,55.20349272108256,70.74743858740213,40.03348749812907
221,67368,Rocklin Unified,Placer,KK-08,7610,1160.0645630363617,57.83399926461561,62.341548017722566,2685,2219.104721282359,29.062556779005753,23.84421524613546,69.72276718807171,74.86761865463525
214,65446,Portola Valley Elementary,San Mateo,KK-08,10842,754.3517907555841,37.18173215354538,40.24307336625614,2714,2069.340138784945,37.074684748611794,33.732112445178885,58.37797687032099,63.42499562369519
71,66129,Foresthill Union Elementary,Placer,KK-08,11853,697.4959102927247,23.61998182495433,40.74725885824974,453,1526.2903046154008,31.26941812979712,65.35421188395142,57.66844335802401,52.51445708353045
396,64392,Knights Ferry Elementary,Stanislaus,KK-08,7645,741.0136369841103,40.610576231940364,43.342330129891074,3035,1767.1340061064107,14.583545127947511,50.33277512246722,29.03811855494495,53.43727551389285
158,61707,Cinnabar Elementary,Sonoma,KK-06,20866,756.7290808731553,42.52219781921413,60.44378288894329,1882,2687.1426641433873,32.89460264977597,58.52107160366386,17.863768833564535,66.98814927184257
283,71284,Forestville Union Elementary,Sonoma,KK-08,4326,840.5584799978575,21.93635998315978,52.16672236905518,718,970.229241240783,25.677429368481917,35.73185933836159,44.362183546497505,110.35950107120357
345,70803,Black Butte Union Elementary,Shasta,KK-08,956,875.1641555099817,42.29659481888724,57.610906996875855,554,1729.5016503252984,16.433036909941087,71.37552802181793,75.01732790758436,64.492277264618
63,70973,Pleasant Valley Elementary,Ventura,KK-08,2599,1172.4260547097015,40.681093479077255,35.19249161314163,1859,1857.517242352241,13.331888860590354,52.30777006221119,45.551747717905045,56.640294169680004
107,70955,Pleasant View Elementary,Tulare,KK-08,13993,755.9423488575347,43.216562596788265,-23.991065074336547,2229,1659.00333807627,36.7681671799177,42.91388542327317,69.46380170451175,29.602517089887964
334,67925,Buellton Union Elementary,Santa Barbara,KK-08,8174,391.2376536095335,43.033163912349124,62.51957708942449,847,1977.9505727987548,26.4300430868245,39.57676091294968,25.216266235767865,91.75674870852359
34,63452,Campbell Union Elementary,Santa Clara,KK-08,94,904.7539961007735,28.25619948152149,83.54542615384423,946,2429.0079536106296,21.963767603657107,25.786719905330344,45.18715512785786,81.72175115021005
196,66539,Gold Trail Union Elementary,El Dorado,KK-08,12419,523.5465593374419,42.67762698657961,75.49870555051878,2569,1488.2316453503254,25.44581564653021,59.23373675920497,40.935871487938606,41.5338616312592
10,63462,Bakersfield City Elementary,Kern,KK-08,1864,491.82353399746603,20.05175993767989,82.91510338615925,896,1888.443003812372,18.614670783315972,24.75995323979442,53.987746390274765,41.621641173886744
134,62859,Santa Rita Union Elementary,Monterey,KK-08,11354,429.02622677637254,31.75223414750981,78.79731311332247,2284,1866.0754785336612,27.208594955534206,81.37118117881965,45.255998744151604,53.45087353117331
363,69260,Savanna Elementary,Orange,KK-06,16898,503.70468954412524,55.20429584966958,66.00847703197653,3223,1882.5112701754256,20.50693739765477,50.73037912284456,21.284334824472204,65.72502148156742
2,61527,Janesville Union Elementary,Lassen,KK-08,25993,469.1079489014594,13.942272921880296,13.316286399918646,516,1118.3667438975826,25.41784097569559,30.22077842808529,36.43713671247098,33.576126275140325
44,71892,Susanville Elementary,Lassen,KK-08,15436,486.0036128905177,33.390140379472754,82.49201137910045,1698,1453.4317010635982,21.606821159023124,71.18237596505512,38.21649522148756,10.38180832063314
135,63784,Shaffer Union Elementary,Lassen,KK-08,26309,945.9273518792402,50.31396865652096,10.682919615808935,529,1691.9772113801025,26.481076195812683,29.56393873000289,63.137850987373284,69.84548002884942
30,68858,Weed Union Elementary,Siskiyou,KK-08,25408,629.8781669213703,29.535407064006705,-7.674699244319356,1261,1454.2323268315358,32.16349942717212,41.60198172536033,38.239031684422045,47.56358415437903
164,66570,Hawthorne Elementary,Los Angeles,KK-08,17144,746.4671574922585,40.72958791756438,39.03134535076221,2490,2937.9018630233422,28.10796431440068,17.548362975827082,79.41847643074584,25.418200222742488
72,69715,Union Hill Elementary,Nevada,KK-08,2336,701.5837079940814,39.23867781101609,74.38523122230126,182,1611.4437057071873,29.35752449532974,61.032285548325916,29.896480004983395,102.39490451670738
6,64427,Whittier City Elementary,Los Angeles,KK-08,19559,504.92019734798146,41.96064237280972,40.59523685755585,199,1034.7867101460051,19.1921610071223,42.66878571993178,31.638984257723273,13.689358163630807
354,66496,Etiwanda Elementary,San Bernardino,KK-08,10669,470.99368987901266,14.29339345851356,43.85815073766674,2203,1606.0362961749595,18.975734017800082,61.58712969161766,82.13027462270293,19.524259182531054
