Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
1717,0.39315315149476154,1,1.478029479212993,1,1.4323979702260028,1,6,0,0.3280940920112309,1,1.0587469126446631,1,1
763,1.031129534121079,1,1.343434552413874,1,0.3774814254963409,4,3,1,0.3513246164128741,1,1.2241598213206373,0,0
193,0.1784521812964195,1,1.4230550006243197,1,0.3916379633803624,4,3,1,0.5583358629869429,0,0.9256833428439502,0,0
1010,-0.3213798891141716,1,1.6943673909672556,0,0.22767356487616003,3,5,0,0.5152973539528526,1,1.175429873763772,1,0
2278,0.05707247098939916,1,1.519890580020574,1,0.6904793746529994,1,6,1,0.4286283992239024,0,0.9505358913403632,0,1
2255,0.5401711981148107,0,1.53051504651401,0,1.1950351853807626,4,1,1,0.4288174541767781,0,1.1918793427052885,1,1
1373,0.0824226038215991,1,1.4650883926867158,0,0.8077919387596217,3,6,0,0.5766789940136908,1,0.8221362348567127,0,0
1631,0.03313514456260275,1,1.5730300549811673,1,0.3316033040550242,2,1,0,0.3663745510385955,0,0.9805826976929349,1,0
1511,1.2659559203717345,1,1.423642183666168,0,0.36546779104689736,3,6,0,0.40858843797652644,0,1.2768794497481515,1,1
279,0.7850319463236524,0,1.622033789378433,0,0.3359675439056072,3,3,1,0.5081821986902542,1,0.8429188083833614,1,1
2337,0.5243365823341729,1,1.5387155216977402,1,0.26991152048852995,2,5,1,0.36213764291128014,0,0.7853886928796996,1,0
1261,0.49011565749030916,1,1.485788358251565,0,0.1440645156591615,1,2,1,0.392306916673801,0,0.7701950994307987,1,0
1032,0.5090827333201791,0,1.6327129997123728,1,1.662041189003017,1,6,0,0.5209161018655886,0,0.7909047944224629,0,0
1249,0.35944493621498075,1,1.3692511802206784,0,0.9319365608662805,2,6,0,0.4069223304345445,0,1.2004968630598691,1,1
783,0.621107410391204,1,1.485468219667189,0,-0.5699247748209513,4,2,1,0.38662336774565914,1,1.0635804549371453,0,1
446,0.9578693849738292,1,1.4759125829998976,0,1.2506127867681245,2,1,0,0.5428137063081728,0,1.0003004715660746,1,1
2010,1.1698351878777307,1,1.5361167079832803,1,1.0225871821355157,1,6,0,0.4373357956351869,0,0.8771260351681931,0,0
113,1.073617211757338,0,1.4851254097400954,1,-0.1990155315330504,4,5,0,0.28404406650405845,1,0.8478821975120677,0,0
488,0.38462680160564966,0,1.5759129612360776,1,0.3568575858996429,3,2,1,0.41487949038857624,0,0.6348263728016559,0,0
1606,0.774417700538069,1,1.420154671304195,0,0.756558413812504,4,1,0,0.5333543447188693,1,1.0990753070352406,0,0
372,0.6077391627958315,0,1.4219190152414036,0,0.43552954781384656,2,4,0,0.4174405523656178,0,0.9403948468611191,0,0
1045,0.7434749852481426,0,1.467941986413696,1,0.5672411343884078,2,5,1,0.4360494627036598,1,0.9406701421911692,1,1
1818,0.5876046080579824,1,1.4832538028060207,0,0.7488750046899972,1,4,1,0.48345667261436776,1,0.8386822046669542,0,1
183,0.18764307680843106,0,1.4636269951193537,1,0.7893144829007476,2,1,1,0.4752744449711314,0,1.1037890561244847,1,0
357,1.0544062414726136,0,1.4790598302771576,0,0.3633798787389946,2,3,1,0.5620970721317035,1,0.8707267041897808,0,0
1367,1.169734242598932,1,1.4624672720911966,0,-0.014292607012349912,1,2,1,0.5222901505656767,1,0.7776149478640805,1,0
1148,0.12483537679630569,1,1.3672786821217202,0,1.184489180927541,3,6,1,0.3850771130181876,1,0.7671826276118388,0,1
717,0.8470817405752793,0,1.5830626520317899,0,0.5684270644447466,4,1,1,0.48697958482206394,0,0.9827786515749706,1,1
1614,0.4875908757137531,1,1.477120360272206,0,1.239622747436454,2,6,1,0.4309889897422207,0,0.898056855588602,1,1
259,0.49984086253107485,0,1.3895142112464625,0,0.3921980411872463,1,2,0,0.5753150608576685,1,1.3640858175799109,1,1
1752,-0.37827638486886417,1,1.5630594685449424,1,0.45897100610007824,3,5,0,0.4295840460733635,0,0.9885695311688991,1,0
1822,0.44999709656825637,0,1.468260951096723,0,0.5183635150631379,4,3,1,0.46878085243883855,0,0.6424457671521284,0,1
349,-0.1996882458609346,1,1.511175234094922,0,0.43422579590172955,3,1,1,0.5427347326882438,0,1.2896558242560152,0,1
768,0.66165785955756,1,1.4127254703231182,0,0.4130566549691233,4,2,0,0.687843632939998,1,0.8422851074574547,0,1
189,0.642269478128594,1,1.522319437978387,1,0.6507055881703175,4,1,1,0.5399339954826028,0,0.953567638919337,1,0
1323,1.112827161401273,0,1.6444689373509898,1,0.9155285111009838,2,1,1,0.41034654782998337,0,0.6227601661729749,0,0
355,1.0642175656685435,1,1.6149486279328107,1,-0.19820733639199706,4,6,1,0.5473609572608769,1,0.9920034099750297,0,0
303,0.12482614578676093,1,1.4751294352365603,0,0.07333533160071182,2,2,0,0.3949584530805145,0,0.9892282122496137,0,1
1975,1.0911505602604938,1,1.5640711530339402,1,0.24383389343256473,3,2,0,0.48389446278585674,0,1.2157977981990338,1,0
749,0.24891770112487455,0,1.3525426248707297,1,0.6649847211700649,1,6,1,0.38080980669035974,1,1.1223991288811561,0,1
578,0.974007630669384,1,1.5401215992809265,0,0.3148591009038475,2,4,0,0.5390827897229764,0,0.5846296719116262,1,0
1005,0.16966549423912936,0,1.5462720662407916,1,1.0958590093100364,2,4,1,0.5509137196074085,1,0.7123542045583542,1,1
1708,0.5829068689021543,0,1.590638889288893,1,0.5754717631481797,3,4,0,0.5640280521067198,1,0.9535985798542118,1,1
1207,1.1304479746419642,1,1.5843916413730164,1,0.3741470971808013,2,3,1,0.42138705979901203,0,0.9128472686451885,1,1
1551,0.561632105239194,0,1.5792388110733766,1,-0.34605576115536696,3,5,0,0.487857417400598,1,1.0449044014993158,1,1
1630,0.8329370721961793,0,1.4994398297583962,0,0.21919180022887902,4,2,0,0.3896939756270996,0,0.8065972864812879,1,1
711,0.1321375323233019,1,1.5907216222258465,1,0.6342050631543065,1,5,0,0.5491341792227614,0,0.8560569761648497,0,0
1759,1.032126106379642,1,1.774089771465082,0,1.0835148668992998,1,5,0,0.49126057037498194,0,0.7669263084801117,1,0
2095,1.2360093124170848,0,1.390703978536446,0,0.4354620646538794,1,3,1,0.5738868463033283,1,0.9669923430183444,1,1
1816,1.1058280301345818,1,1.4284328366440129,1,0.444009966207997,2,2,0,0.5587341965838113,0,1.0385890020231523,0,1
827,0.6599352863326994,1,1.4533382682816522,1,0.5751691475112547,3,2,1,0.33269740757879684,0,0.8098587310391648,0,0
1546,1.2169203943378866,1,1.5216224578867945,0,0.7841035718170394,2,6,1,0.3124245873120788,0,0.6799823830134268,1,0
190,-0.17979752765547263,1,1.5989287632254976,0,0.9082847646960315,1,5,0,0.3692171749820149,0,1.1361536788379276,0,0
799,0.49080166258154934,1,1.38774494620943,1,-0.01652627827503972,2,1,0,0.4762668176652391,0,0.9498081791818672,0,1
2089,-0.43831593014344117,0,1.5965505213780515,1,0.08530856756785926,3,5,0,0.49483490060164503,0,1.0158440993722035,0,0
1505,-0.16465038444232105,1,1.4403201556607403,0,0.02676679790505848,4,1,0,0.4858074117200402,1,0.7707518258140666,1,1
1177,0.809079657128553,1,1.4424742424465542,1,-0.006604791490547268,3,4,0,0.5567436675696948,1,0.9408946374277984,1,0
2064,0.7551944586455558,0,1.6730718662658939,1,0.4532335931826182,4,3,0,0.35795653645813,1,0.9221159561316177,1,0
35,0.6059059075480245,0,1.624460880151942,1,0.404243870610942,2,5,1,0.506105069201358,0,0.926910459713988,1,0
1955,0.5986326492343532,0,1.5108591390740485,0,-0.04081447990980458,4,2,1,0.415690793915064,1,0.8571703565270334,0,1
2053,0.07699963862453879,0,1.5033412789491665,1,1.0324945457160917,2,5,0,0.5153485860021034,0,1.1619930912653662,1,0
201,0.5350069572736803,0,1.5060185983658776,0,0.5540704392129079,4,5,0,0.301788287794049,1,1.0486223892168973,0,1
1549,0.4266383253244714,1,1.506915488594296,1,1.4251820850800845,4,1,1,0.43569697826323556,0,0.8312797727810786,1,0
897,0.11701233018973428,0,1.4845586976200391,0,0.6756704856844413,2,2,1,0.4483099686558005,0,0.9982940893963339,0,1
1767,0.8061734040924821,1,1.3375307316953373,1,-0.5090437041682485,2,3,1,0.5598454596588605,0,0.9068049793773316,0,1
1499,0.47618964766548094,1,1.4657714800606443,0,1.2750512762894326,2,5,1,0.5115728803591526,0,0.8252273176420103,1,1
1686,0.5823135978962072,0,1.5239907467729168,1,0.976604399857425,2,1,1,0.5138032508320717,0,1.1511362395476967,1,1
1033,0.08715410262186096,1,1.5348467986296732,1,0.8459622061498226,1,6,1,0.48268620719854544,1,1.0535832088489534,1,0
146,0.5798314236004334,0,1.398826857109813,0,0.12470679877459562,3,3,0,0.46681554430793265,1,1.2148423433842668,0,1
2043,0.6620959155071297,1,1.5835741683145874,0,0.9235840503367756,4,6,1,0.5785234160328654,1,1.0053429019689408,1,0
1954,-0.0717805638297726,0,1.5907812540655195,1,0.0347155566173305,1,3,1,0.5433492518471765,1,0.7184279565901689,1,0
898,0.42341056499627394,1,1.5017668446246728,0,0.08775296254328385,4,1,1,0.5325468468110317,0,0.6613697307503785,1,0
550,1.2005507598290333,0,1.5485731931922866,0,0.6144514900216005,1,2,1,0.4003367076946991,1,1.079513948423909,1,1
1685,0.38863915540565946,1,1.5687978483471463,0,0.6622677034210401,1,3,1,0.4229975769855673,0,0.8842947207375323,1,0
