tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop
Anterior,NMNH225029,0,6,35.06854729426787,18.328280282471702,0.07438448225409028,Homo sapiens,Chucki
Posterior,IPHA.2,11,7,37.174530197766394,16.66674351203839,1.1580448831609855,Homo sapiens,Afalou
Anterior,NMNH380466,12,7,29.3157610524714,17.518481415090374,0.33050254836712134,Homo sapiens,Australian aboriginie
Posterior,NMNH225032,9,4,27.54752827559178,20.709109959273547,0.9114978524133692,Homo sapiens,Chucki
Premolar,MH4765,3,4,14.412193271107864,7.114466674600171,0.5506445423650658,Homo sapiens,Australian aboriginie
Premolar,MH22283,5,5,39.259713510549304,13.701724114059251,1.1036007905210226,Homo sapiens,Sami
Posterior,AMNH99.1/99,2,8,51.25898525262921,14.001443084888649,1.1804604590217582,Homo sapiens,Alaska
Posterior,BRK126107,0,13,58.5945735910952,16.726333566441895,1.1055944627720238,Homo sapiens,Native Californian
Posterior,NMNH344711,11,2,31.126322180262683,14.94164406578627,1.2299270974041323,Homo sapiens,Australian aboriginie
Anterior,BM1976.1426,12,9,39.85298540410581,14.310759861172569,0.4657518357147686,Pongo,Borneo
Anterior,AMNH99.1/86-D,1,14,14.967216594217263,20.72778870939303,0.7347689005949336,Homo sapiens,Alaska
Anterior,UVS38,2,7,35.640844037422305,14.628217930064631,0.7802512260658105,Homo sapiens,Khoi-San
Anterior,NMNH225028,8,11,9.065837420851189,13.553143945475865,0.3445075139240747,Homo sapiens,Chucki
Anterior,IPHA.29,3,10,21.652449275604837,10.936634807740916,0.11619024740283085,Homo sapiens,Afalou
Posterior,BM1884.10.30.2,0,4,32.360277320566574,14.747284975483538,0.2784455760994497,Pongo,Borneo
Premolar,UCD2(2)b,12,14,29.625181416805315,20.14002369656774,0.09126926570258703,Homo sapiens,Native Californian
Anterior,HTB2027,6,5,45.09035291190247,17.018770391707996,0.9950410012675717,Pan,Ebolwa
Posterior,BM1976.1430,9,6,17.672147788143732,16.675056453154372,0.6327087228660614,Pongo,Borneo
Premolar,UVS62,5,13,37.936050985818724,14.939537144049376,0.9276459160086844,Homo sapiens,Khoi-San or bushman half-caste
Anterior,HTB3412,3,10,19.78631767188162,14.418326335070573,0.18579950054583433,Pan,West Africa
Posterior,BRK125598,5,5,21.227818971204478,22.700254577343095,0.20936175256311673,Homo sapiens,Native Californian
Premolar,NMNH329778,0,6,56.525992137646966,18.157670636672968,0.25224241762736577,Homo sapiens,Australian aboriginie
Anterior,MH12328,1,7,42.8675705226998,8.57953431128853,0.3014454330866999,Homo sapiens,Chucki
Anterior,BM1939.1021,6,14,27.071143290966592,16.886946399264534,-0.023710929375117873,Papio,West Africa
Posterior,NMNH278710,0,8,12.18910366036221,23.656799909270845,-0.18744525717942484,Homo sapiens,Buriat
Anterior,BRK126100,3,9,36.07413003609803,19.351240338917417,0.9586113553514544,Homo sapiens,Native Californian
Posterior,UCD2(6)b,10,9,34.36579761430352,13.213003023155695,0.4789542715806368,Homo sapiens,Native Californian
Anterior,AMNH99.1/109,2,2,26.30987174143033,13.200600093286438,0.4870897073230075,Homo sapiens,Alaska
Anterior,BM1935.2.14.1,4,9,57.04308506480651,14.882928059625298,0.232552286733767,Papio,East Africa
Premolar,HTB1890,9,9,32.75042366749762,18.456424622948717,0.18940787104122125,Pan,French Cameroons
Anterior,IPHA.15,0,4,24.995163246842218,16.55229556328693,0.28453150337436894,Homo sapiens,Afalou
Anterior,BRK126118,9,11,42.006130722097765,9.21233807463437,1.045394001012948,Homo sapiens,Native Californian
Posterior,MH4459,12,12,29.664397004896493,17.350154637640234,0.5715370968229946,Homo sapiens,Australian aboriginie
Anterior,BRK126259,10,5,29.754157470479374,17.756867216631672,0.572793757421025,Homo sapiens,Native Californian
Premolar,HTB1726,2,14,35.77791936457687,21.2402262161477,0.8195803429224577,Pan,Ebolwa
Premolar,MH1525,2,4,26.6900324093118,9.598511714899058,0.5408451702557149,Homo sapiens,Australian aboriginie
Anterior,BM1908.8.9.41,2,2,16.057856274856555,9.640814981831587,0.7206607914980584,Papio,East Africa
Premolar,MH12328,6,14,25.46014679755239,14.762983718761896,-0.35532170437190336,Homo sapiens,Chucki
Posterior,HTB1721,12,11,29.42836628965736,22.014424340913997,1.0076131193720155,Pan,Ebolwa
Premolar,MH12328,2,13,31.20211430954977,15.038441576449841,0.4754621783511724,Homo sapiens,Chucki
Anterior,BRK126768,7,2,31.42108309604843,14.034779466294335,1.0087794072262999,Homo sapiens,Native Californian
Anterior,NMNH380431,7,11,50.52094892195473,17.642987121276636,0.23300602560049355,Homo sapiens,Australian aboriginie
Premolar,HTB3538,4,7,18.129162449912222,12.41997448134156,0.253099961691742,Pan,West Africa
Posterior,NMNH258483,5,9,16.279407573284615,16.786413590601864,1.148006384480119,Homo sapiens,Australian aboriginie
Anterior,HTB1226,2,12,37.548858946483435,12.793807171125312,0.47087092505041495,Papio,East Africa
Premolar,AMNH99.1/107,3,2,32.892229847566355,15.352610786251692,0.6297313146536352,Homo sapiens,Alaska
Premolar,HTB3552,11,14,33.90903357870225,19.745367660212132,0.7550056231856528,Pan,West Africa
Posterior,BM1902.9.9.3,0,2,41.39497910905987,16.158957528762926,0.11536683255737518,Papio,East Africa
Anterior,PMN1389,0,3,23.656653316125215,5.821201020213959,0.6680560796446415,Homo sapiens,Australian aboriginie
Anterior,BRK125610,7,13,47.8521525089143,23.693769835859072,0.4035613064888478,Homo sapiens,Native Californian
Premolar,HTB1151,12,12,27.667839742935023,15.326122596850142,0.5171299978545847,Papio,East Africa
Anterior,BM1976.1421,5,11,28.636506705069714,14.55907145384741,0.5153996641970771,Pongo,Borneo
Posterior,AMNH99.1/104,0,14,26.63232013922414,21.765876099913655,0.23392222437534466,Homo sapiens,Alaska
Posterior,BM1931.4.1.1,9,9,27.952126293510602,9.108510589196117,0.48957877090826124,Papio,East Africa
Posterior,HTB2033,9,3,17.4605301416491,12.835995011484131,0.7664162404900456,Pan,Ebolwa
Anterior,UVS125,11,5,29.270253375257457,13.416314045383242,-0.08017587203820853,Homo sapiens,Khoi-San
Premolar,BRK126768,0,7,28.36976076949708,15.850160657180819,0.3107190586468962,Homo sapiens,Native Californian
Premolar,IPHA.48,2,11,41.47308070171605,9.821839300992,0.17336280250353142,Homo sapiens,Afalou
Anterior,UVS119,12,11,37.88350940219316,16.941731982984376,0.3949309842775153,Homo sapiens,Khoi-San
Posterior,AMNH99.1/87,11,5,25.88711037563948,11.677694676854816,0.8536460435599462,Homo sapiens,Alaska
Anterior,UVS3,10,2,24.85306606664839,11.832258453782462,0.3392380587417596,Homo sapiens,Khoi-San
Anterior,MH12328,5,13,21.999861820211116,16.153196621593615,-0.009440738419212447,Homo sapiens,Chucki
Posterior,BRK126256,7,4,28.981259646236293,14.374341294640805,0.2188603984706876,Homo sapiens,Native Californian
Anterior,HTB2033,10,5,31.16650240267929,17.578310153062095,0.12691901132327782,Pan,Ebolwa
Posterior,AMNH99.1/160,6,9,33.39631314371941,13.07829994101568,0.6178885857920317,Homo sapiens,Alaska
Posterior,BM1913.10.18.2,3,14,39.03102473662127,20.911714804905046,0.9811505180224585,Papio,East Africa
Premolar,MH5327,5,10,46.01077983325884,9.93531384011559,1.0084544961511892,Homo sapiens,Australian aboriginie
