rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
5341,5,female,35.854640016637546,9.03406766920987,no,4,13,4,1
4714,6,female,12.116410148654392,10.696055032234995,yes,2,14,4,3
1599,10,male,31.06330460401595,9.549970915525506,yes,2,14,1,5
592,4,male,17.23848657640096,0.184043304383823,yes,4,15,6,4
1228,9,female,25.74219398374101,0.27694460585005576,yes,1,9,6,4
8075,12,female,26.585644124305404,16.210559155616934,no,1,20,2,5
6195,0,female,18.96617617686942,8.532233585585617,yes,3,18,3,3
5086,1,male,25.608738300114204,8.267463709715631,no,3,16,7,3
4946,5,female,9.642306169990118,4.169632400949546,no,5,10,7,2
8806,6,male,30.462488658398737,18.93877451002453,no,4,13,1,1
2346,10,female,14.118009386395183,10.151517383916518,no,3,10,4,5
8857,6,female,30.357561006280385,11.699917035112989,no,4,9,5,3
3084,10,male,40.82822582054383,3.8452124011878133,yes,4,12,7,4
5400,8,male,12.824961458585417,14.901723485810063,yes,4,20,2,5
9000,3,female,31.385835863079464,-3.2755270060863175,yes,1,12,3,3
8246,1,male,32.962522944654374,10.0029363879798,yes,4,9,2,4
8717,12,female,16.874341470238768,7.283517850180799,yes,1,16,3,4
2959,3,male,17.64396336222939,-1.3256314078098814,yes,1,14,2,3
2555,2,male,27.848593784958517,15.070622941872156,yes,2,11,3,4
4329,9,female,10.36580695917694,13.400181134105273,no,4,17,2,3
8280,5,female,5.9535430989382885,18.966727091195335,yes,5,10,4,3
1088,1,male,31.49734643391961,0.9478396214873985,yes,3,14,1,2
8348,12,female,16.45082852152838,7.0586144274553115,yes,4,12,4,1
5019,5,male,14.422455114510246,20.558694799839294,yes,2,19,1,2
4769,9,male,29.78116115795084,-3.036633699704492,yes,4,18,3,1
8733,9,female,27.173546959970416,14.052365570604234,no,5,19,6,2
4973,7,male,23.069996467704307,5.63611025553688,yes,3,12,6,5
7528,7,male,12.643040089684186,6.882486727172936,yes,3,11,4,1
801,1,female,26.785822416299332,8.773979033834793,yes,4,12,2,3
724,7,female,17.51490247447799,0.30034888447882224,no,1,18,3,4
6045,12,male,-5.900841566349889,3.2495391369761952,yes,1,9,4,5
917,6,female,33.69234928805445,12.397684972819984,yes,5,19,7,1
7016,5,male,16.48259486123381,8.91710839483805,yes,5,20,1,2
3371,4,female,26.210530557079935,10.407599370545514,yes,5,13,3,4
6223,3,female,46.92471425594898,8.686083950576247,yes,2,11,3,4
5281,10,male,17.99257954154426,8.632069535777257,yes,4,18,3,2
5474,4,female,22.278876063711593,12.730734283854165,yes,2,14,4,1
