Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
960,0.5745916539987008,1,1.3737396230426235,1,1.7433042809204635,2,1,1,0.42437126574458683,0,1.16657609522508,1,0
1969,1.0644329692647796,0,1.5098168221560733,1,-0.5657098060851393,2,4,1,0.60867652600069,1,1.0004879891671965,0,1
1007,0.9401206235954276,0,1.43115846158576,1,0.1716676215896304,3,2,0,0.4538147443833683,1,0.8165672093339071,0,0
1818,1.025916544915798,0,1.4214042022753015,0,-0.728477634417154,2,2,1,0.4483972063322741,0,0.7870081153678372,1,1
1790,0.6107270513229827,0,1.4104884457660005,0,-0.3028631453844255,3,3,1,0.46118761635550787,0,0.9008638488221004,0,1
2340,0.9686628692790454,0,1.4004331958808949,0,0.7826183564908309,3,1,0,0.5030561815018446,0,1.1805080452426557,1,0
1881,-0.496229358346706,0,1.4538247348887858,0,0.8540643798017677,1,3,0,0.30667866395499377,1,0.8453158471550779,0,0
1667,-0.5329197258602514,1,1.503456116438815,1,0.7141362553367274,1,2,0,0.5758946393242944,0,0.9337693828421717,0,1
1461,-0.2864167752155269,0,1.4613901569590915,1,1.437918027816868,1,4,1,0.4121758783357382,0,1.2165978625079552,1,0
563,0.36026237889096446,1,1.4751788748914674,0,0.27211503765826417,3,3,0,0.4854580046116538,0,0.9203569921565237,1,1
1827,0.5216473429463399,1,1.4634559196554804,1,1.7158969791677523,1,2,0,0.48137191517634886,1,0.8541103958586612,1,0
331,0.8190247174465082,0,1.506446594687685,0,0.20813538803365556,2,5,1,0.4238881918042583,1,0.820201114412066,1,1
1833,0.7182468117927636,1,1.4332854560011736,1,-0.020105295982021154,4,5,0,0.5025297486318395,0,0.9926602129978997,1,1
505,0.21766901226513058,1,1.4080966193157978,1,1.0642826666053358,3,6,1,0.5333660072993829,1,0.5991036862118657,0,1
808,0.5075085116765162,1,1.4629551150664066,1,0.867095296323608,3,1,0,0.5596621827560647,1,0.7846729596059953,0,1
717,0.20750595638370078,1,1.6390645181713583,1,-0.10302863654332772,2,4,0,0.5015967465337209,1,0.6326075773294635,0,1
176,0.2215160271434553,0,1.61828865541617,0,1.1512969743991286,3,6,0,0.5285151772837015,1,0.9001283487700306,1,0
1977,0.5121858255667837,1,1.4586596591197913,0,0.8412370812090343,1,6,0,0.37659941331835645,0,1.1507196961071202,1,0
1574,0.6448321205135674,1,1.6342889385642545,1,0.6381712953798752,1,3,0,0.5070776792696472,1,0.9009527506471634,0,1
1654,0.20703868585067897,0,1.6209667490191275,0,1.1809527833486502,4,6,0,0.4602589260520259,0,0.9430394693730918,1,1
277,0.24141255090859792,1,1.3108181651111654,1,0.45704699183673153,3,2,0,0.5201075364787352,0,1.316128732629975,1,1
1483,0.19362081770618106,1,1.4671706756747567,0,1.1027416640087457,2,2,0,0.31830377807733345,1,0.9143300027259759,1,1
1321,0.8891634867960179,0,1.333508789287643,0,0.36111389979231434,3,6,0,0.4532997093967667,0,1.3851862666694275,1,1
1230,0.27032521993133335,1,1.4656095717469277,1,-0.45171926085318226,4,1,0,0.5759535728133709,0,0.9069542426546011,0,0
2355,0.4450323593141248,0,1.486602516025105,1,0.404429519914064,1,2,1,0.4980095270563324,1,1.128168025050532,0,1
993,1.0087343680199845,0,1.6907970397644372,1,1.1689779013972186,1,5,0,0.3056027084841362,1,0.9552179359586014,1,1
1817,0.5849933336405385,1,1.4682194633838963,1,-0.14294613339984974,2,2,0,0.48062563523581375,0,0.8083156704712509,1,0
1602,0.1708535901208008,0,1.4877592390644734,0,0.7845233586389908,3,3,1,0.46017589916065654,1,0.7567982270769763,1,0
2238,0.5321210362657178,0,1.600205511372617,0,0.3217765537196731,2,2,1,0.4727609529581209,0,0.8047879007250522,1,1
607,0.7205648753449055,1,1.4200478556548999,0,0.30462006003240777,3,3,0,0.5814042422097301,0,0.7422775450279543,1,1
859,0.6319522112587863,0,1.47375504951018,0,0.8038601089931998,3,6,1,0.5018690299689305,1,0.9526627164185679,0,0
