ind,year,name,masfem,min,gender_mf,category,alldeaths,ndam,elapsedyrs,source,masfem_mturk,wind,ndam15
26,1972,Bonnie,0.08384810630159212,985,0,4,901,46549.27989613994,46.84943808677942,MWR,2.4975410139378647,173,55725
3,2010,Isaac,7.859069683719387,917,0,1,1627,40171.404510688226,15.933261927747086,MWR,1.7799820567669324,111,8879
43,1957,Debra,7.742822591801337,990,1,3,1210,57237.47535441257,62.13500959452921,MWR,8.009819637432743,189,70507
38,1982,Irene,9.459645375559445,914,1,2,1188,41172.457381031214,35.65115412960546,MWR,2.886343149477396,163,80553
64,1990,Emily,8.660033543769515,958,0,1,1013,50737.322991511974,42.64645731920398,MWR,-0.7993790292279535,130,67585
19,1965,Cleo,0.800865322957625,988,0,1,1782,32719.250733825156,53.11729417194088,MWR,7.558241637687152,110,45345
75,1985,Dennis,6.487622837960097,991,0,5,877,49228.32135703859,22.322961575695505,MWR,-1.844849668811742,177,21699
2,1950,Wilma,4.031232653285473,982,0,1,655,28882.850032632236,2.4999643284906234,MWR,2.647626906785841,134,28948
33,1974,Isabel,5.019913245234481,995,0,3,1820,30243.602934915714,42.15052490279871,MWR,9.331399303548096,135,22965
1,1953,Isabel,1.8428263993624419,999,0,5,339,31032.763065328425,46.976362913255386,MWR,3.6274369539331976,116,80886
12,1969,Humberto,4.191659869213513,952,0,1,386,36973.8900882136,60.60954161491284,MWR,7.8640207986309,154,4045
55,1968,Isbell,3.3532377753706077,939,1,3,1430,43948.3264453611,39.37452355695826,MWR,2.905826228362155,78,27435
77,1981,Able,3.2362924994143736,966,0,3,790,36418.66079568657,-27.4464296938976,MWR,1.5748253825649843,102,13702
81,1983,Dora,-1.5985429253236347,956,1,5,1340,47981.42607335657,54.422479835967344,MWR,10.255262731174337,172,74719
51,2005,Charley,-0.15607363121435647,949,0,1,294,50291.690573829896,55.269383915956766,MWR,7.117577291838782,176,48344
24,2000,King,9.421780495205779,942,0,5,1663,25116.99780741361,43.305858944360295,MWR,3.7644162081966654,103,16766
91,1999,Humberto,8.595694933573968,915,0,2,292,49422.888080180055,14.52478644793807,MWR,5.332525441234724,162,44645
28,1955,Camille,-2.2563949225501405,950,0,2,460,19364.672601559865,54.327059866154315,MWR,4.67731671802969,126,87903
68,1979,Belle,-2.2297475880417075,983,1,4,1181,26363.204452689693,4.105572664519762,MWR,6.359696469763916,182,44500
39,1980,King,2.5258087038476154,986,1,3,1735,24359.3871583867,11.960963881940167,MWR,3.3916340208222633,85,19433
89,1974,Bertha,1.6616829147278511,990,1,4,1399,31715.035668172488,24.272630574546604,MWR,5.874491917445204,139,54705
43,1970,Andrew,1.8114101119144048,919,0,3,858,39843.42915963489,43.720181120987434,MWR,-1.6039730475578757,157,86931
63,1955,Cleo,6.127714358016505,935,1,1,774,21976.283036231107,38.957916553377174,MWR,0.598746599724663,103,9308
32,2007,Fern,3.445585219726034,946,0,2,1586,47654.19369102596,38.89915606638674,MWR,1.7367685968173112,157,33583
0,1991,Alex,4.419571589995537,916,1,1,597,68350.25047265642,48.36208688555749,MWR,6.452731207902286,125,25261
50,1982,Jerry,6.8542257271595535,999,0,4,242,20855.844736555373,74.79318451698938,MWR,8.60636968208961,103,3770
22,1981,Dora,6.0991532119349126,967,1,3,997,22998.448648772854,25.959749662102805,MWR,6.082413783048262,106,88008
7,2002,Dolly,3.724804505743902,976,1,5,1232,45123.93007683504,50.95170600907308,MWR,5.275193370511028,186,80230
22,2012,Gloria,6.67550662598852,970,1,4,117,61048.93916496812,35.82722515649384,MWR,2.7323201336348903,166,54436
65,1959,Ike,6.323993739161366,948,0,5,48,39329.91769737666,24.32909452147669,MWR,5.803279021675348,167,15663
59,1971,Bob,4.748857857280179,987,1,3,554,40776.880543108666,49.51988142314085,MWR,6.5144642099973,119,43410
76,2002,Frederic,8.549478625055457,969,0,3,1369,44145.578750870896,49.55580306513548,MWR,6.162994685078106,140,18929
70,1983,Irene,0.351618348312404,927,1,4,1420,28211.70656395777,25.12011947111138,MWR,3.46238971665445,77,30825
32,1968,Andrew,8.841832868129583,949,1,5,1004,41579.85092232692,34.720429132821955,MWR,4.085600583458062,116,64273
59,1988,Ivan,1.5207725766817148,938,0,5,1478,34194.01161308736,35.889389442416174,MWR,6.025926835483144,104,23644
24,1985,Debra,4.806198952306755,995,1,2,964,42818.83035656338,20.90892398401163,MWR,1.9169741836019711,153,42002
28,2008,Erin,2.25114299735696,964,0,1,509,10011.882172688333,22.123112200541716,MWR,5.07484396206338,86,17005
22,1972,Erin,0.6874579316528147,936,1,5,531,30340.565169111207,42.099971264882086,MWR,2.054732716916929,154,42139
39,1950,Danny,3.1740705048690154,934,1,1,1760,49075.408509690154,36.35878567954051,MWR,4.429064458027689,124,2330
56,1977,Erin,6.450978220236534,974,1,2,295,41527.30905683664,32.05537304953279,MWR,6.34888106646198,135,19104
32,1973,Kate,4.82681860576301,948,0,4,1556,42671.49112782096,10.511521434717366,MWR,6.879426214261937,177,19909
86,1963,Florence,1.6130455756733366,968,1,5,1658,12305.434956245052,40.590583004105525,MWR,0.8057688874582771,164,4457
89,1974,Bertha,9.999904591672827,910,1,1,1486,41757.173554061614,22.72268730551712,MWR,7.293218355383823,113,57410
50,2004,Able,2.2091277670774736,944,0,5,1237,14346.345890138542,25.11849465005386,MWR,9.108362216258474,88,9463
1,2003,Kate,4.9678935937534865,973,1,1,888,49851.651976030334,13.52127267805923,MWR,7.1019654726761505,96,42134
8,1998,Edna,1.5578505216636533,921,0,1,283,43467.45579607642,30.037847601204895,MWR,2.2151766675433557,113,46864
